transformation_level,bottle_auroc_sp,bottle_ap_sp,bottle_f1_sp,bottle_threshold_sp,cable_auroc_sp,cable_ap_sp,cable_f1_sp,cable_threshold_sp,capsule_auroc_sp,capsule_ap_sp,capsule_f1_sp,capsule_threshold_sp,carpet_auroc_sp,carpet_ap_sp,carpet_f1_sp,carpet_threshold_sp,grid_auroc_sp,grid_ap_sp,grid_f1_sp,grid_threshold_sp,hazelnut_auroc_sp,hazelnut_ap_sp,hazelnut_f1_sp,hazelnut_threshold_sp,leather_auroc_sp,leather_ap_sp,leather_f1_sp,leather_threshold_sp,metal_nut_auroc_sp,metal_nut_ap_sp,metal_nut_f1_sp,metal_nut_threshold_sp,pill_auroc_sp,pill_ap_sp,pill_f1_sp,pill_threshold_sp,screw_auroc_sp,screw_ap_sp,screw_f1_sp,screw_threshold_sp,tile_auroc_sp,tile_ap_sp,tile_f1_sp,tile_threshold_sp,toothbrush_auroc_sp,toothbrush_ap_sp,toothbrush_f1_sp,toothbrush_threshold_sp,transistor_auroc_sp,transistor_ap_sp,transistor_f1_sp,transistor_threshold_sp,wood_auroc_sp,wood_ap_sp,wood_f1_sp,wood_threshold_sp,zipper_auroc_sp,zipper_ap_sp,zipper_f1_sp,zipper_threshold_sp,mean_auroc_sp,mean_ap_sp,mean_f1_sp,mean_threshold_sp
impulse_noise_level 2,87.3,96.66,89.36,0.392572,73.68,85.79,76.32,0.759652,69.05,91.78,93.15,0.426763,100.0,100.0,100.0,0.195718,100.0,100.0,100.0,0.13964,93.31,97.2,93.02,0.76835,100.0,100.0,100.0,0.513218,73.73,94.03,89.86,0.289892,64.1,92.44,92.16,0.524289,72.19,90.31,86.67,0.706379,99.68,99.88,98.25,0.30487,100.0,100.0,100.0,0.361894,92.69,90.3,82.76,0.58991,100.0,100.0,100.0,0.682766,96.67,99.15,96.3,0.155672,88.16,95.84,93.19,0.454106
impulse_noise_level 3,85.71,95.99,90.91,0.420608,75.44,86.61,78.79,0.796765,68.65,92.02,91.14,0.357259,99.62,99.89,98.31,0.167014,95.49,98.53,94.44,0.15319,91.64,96.69,93.02,0.698524,100.0,100.0,100.0,0.516299,65.44,91.65,89.86,0.297377,71.81,93.62,92.16,0.536015,64.5,86.81,86.67,0.671146,97.73,99.17,94.74,0.262213,100.0,100.0,100.0,0.386104,87.69,81.9,78.79,0.5504,100.0,100.0,100.0,0.594059,90.77,96.96,95.12,0.161716,86.3,94.66,92.26,0.437913
impulse_noise_level 4,81.75,94.87,90.91,0.342152,70.0,83.14,76.06,0.692124,53.97,85.01,91.14,0.309519,98.08,99.38,98.31,0.163326,94.74,98.46,94.74,0.144851,94.65,97.55,95.65,0.625233,100.0,100.0,100.0,0.219322,56.68,88.46,91.18,0.238635,58.78,91.25,92.16,0.378686,63.51,86.47,85.71,0.568172,98.7,99.5,96.55,0.153943,80.0,92.83,86.96,0.345952,64.23,64.79,60.61,0.502213,99.17,99.76,97.56,0.486971,91.03,97.73,93.51,0.160711,80.35,91.95,90.07,0.355454
defocus_blur_level 1,98.64,99.59,97.56,0.609384,77.9,83.59,78.95,0.702321,95.27,99.02,94.59,0.449178,100.0,100.0,100.0,0.104882,100.0,100.0,100.0,0.107743,88.69,94.63,86.79,0.662362,100.0,100.0,100.0,0.435013,70.16,92.99,88.57,0.148957,83.45,96.66,91.26,0.369188,92.14,96.41,95.12,0.695789,98.7,99.55,98.18,0.346369,90.0,96.52,90.91,0.23391,86.07,84.23,80.0,0.384304,97.86,99.35,97.44,0.58234,95.91,98.97,94.87,0.104868,91.65,96.1,92.95,0.395774
defocus_blur_level 2,98.64,99.59,97.56,0.471915,79.03,84.37,79.41,0.742423,92.23,98.37,93.67,0.35431,100.0,100.0,100.0,0.07745,100.0,100.0,100.0,0.102926,87.8,94.11,85.71,0.788808,100.0,100.0,100.0,0.31911,69.76,92.75,88.57,0.13198,83.22,96.67,91.26,0.335453,88.57,92.86,92.86,0.626629,98.05,99.37,98.18,0.257413,90.0,96.52,90.91,0.233969,86.43,83.69,82.76,0.34305,98.57,99.55,97.44,0.529652,94.55,98.66,93.51,0.091307,91.12,95.77,92.79,0.360426
defocus_blur_level 3,97.28,99.15,95.45,0.241031,81.45,87.67,83.33,0.695432,90.88,98.13,93.15,0.294414,100.0,100.0,100.0,0.068001,97.74,99.22,95.0,0.077296,88.39,94.34,85.19,0.50236,99.71,99.9,98.41,0.182349,79.84,94.64,90.62,0.134012,82.27,96.5,91.26,0.269721,80.71,88.93,88.89,0.497663,99.35,99.76,98.18,0.124962,100.0,100.0,100.0,0.236114,88.21,85.27,85.71,0.300071,98.57,99.55,97.44,0.447853,95.0,98.69,94.12,0.077675,91.96,96.12,93.12,0.276597
defocus_blur_level 4,98.64,99.56,97.67,0.153905,82.9,90.05,83.87,0.623029,87.16,97.23,91.67,0.261513,100.0,100.0,100.0,0.067105,95.49,98.53,94.44,0.098844,86.61,93.94,85.71,0.730112,100.0,100.0,100.0,0.138929,88.71,97.2,91.8,0.133219,78.25,95.48,91.84,0.366561,77.32,91.22,86.96,0.392685,98.7,99.52,96.55,0.075719,100.0,100.0,100.0,0.218492,82.14,81.34,81.48,0.294445,98.57,99.55,97.44,0.362903,91.82,97.79,93.02,0.069856,91.09,96.09,92.83,0.265821
motion_blur_level 1,93.88,98.1,93.02,0.472961,80.65,88.11,84.85,0.783572,96.18,99.2,94.74,0.465211,100.0,100.0,100.0,0.154524,96.99,99.08,97.3,0.159139,94.98,97.0,95.65,0.695434,100.0,100.0,100.0,0.572946,82.03,96.32,89.86,0.153742,81.8,96.19,92.0,0.420771,75.0,88.82,89.41,0.721818,98.7,99.53,96.43,0.430223,100.0,100.0,100.0,0.287001,85.0,81.01,77.42,0.37762,100.0,100.0,100.0,0.530523,95.68,98.84,95.0,0.106583,92.06,96.15,93.71,0.422138
motion_blur_level 2,95.24,98.62,95.24,0.416384,73.17,85.66,77.61,0.735662,90.62,97.97,93.33,0.374957,99.63,99.89,98.36,0.115813,96.24,98.9,97.3,0.144226,95.99,97.94,93.62,0.593969,100.0,100.0,100.0,0.503082,84.33,96.44,92.06,0.19126,84.63,97.1,91.26,0.311933,76.25,90.17,86.67,0.581056,96.75,98.96,96.3,0.422071,100.0,100.0,100.0,0.25328,86.15,85.09,83.33,0.383856,100.0,100.0,100.0,0.446508,92.95,98.09,93.83,0.091475,91.46,96.32,93.26,0.371035
motion_blur_level 3,93.2,97.88,93.02,0.301749,75.89,84.45,79.45,0.64047,97.57,99.46,97.3,0.316697,99.26,99.79,98.31,0.14908,98.5,99.5,97.3,0.13397,93.31,96.91,90.91,0.648464,100.0,100.0,100.0,0.389684,88.48,97.6,90.91,0.123604,70.45,93.05,91.26,0.213132,68.93,83.43,86.02,0.503668,97.4,99.21,98.18,0.281886,100.0,100.0,100.0,0.261655,83.46,84.67,80.0,0.342777,100.0,100.0,100.0,0.327243,91.36,97.82,92.86,0.07994,90.52,95.58,93.03,0.314268
