transformation_level,bottle_auroc_sp,bottle_ap_sp,bottle_f1_sp,bottle_threshold_sp,cable_auroc_sp,cable_ap_sp,cable_f1_sp,cable_threshold_sp,capsule_auroc_sp,capsule_ap_sp,capsule_f1_sp,capsule_threshold_sp,carpet_auroc_sp,carpet_ap_sp,carpet_f1_sp,carpet_threshold_sp,grid_auroc_sp,grid_ap_sp,grid_f1_sp,grid_threshold_sp,hazelnut_auroc_sp,hazelnut_ap_sp,hazelnut_f1_sp,hazelnut_threshold_sp,leather_auroc_sp,leather_ap_sp,leather_f1_sp,leather_threshold_sp,metal_nut_auroc_sp,metal_nut_ap_sp,metal_nut_f1_sp,metal_nut_threshold_sp,pill_auroc_sp,pill_ap_sp,pill_f1_sp,pill_threshold_sp,screw_auroc_sp,screw_ap_sp,screw_f1_sp,screw_threshold_sp,tile_auroc_sp,tile_ap_sp,tile_f1_sp,tile_threshold_sp,toothbrush_auroc_sp,toothbrush_ap_sp,toothbrush_f1_sp,toothbrush_threshold_sp,transistor_auroc_sp,transistor_ap_sp,transistor_f1_sp,transistor_threshold_sp,wood_auroc_sp,wood_ap_sp,wood_f1_sp,wood_threshold_sp,zipper_auroc_sp,zipper_ap_sp,zipper_f1_sp,zipper_threshold_sp,mean_auroc_sp,mean_ap_sp,mean_f1_sp,mean_threshold_sp
impulse_noise_level 2,90.48,97.42,91.3,0.142566,80.0,90.31,80.0,0.438831,61.9,89.23,91.14,0.088668,100.0,100.0,100.0,0.162955,98.5,99.5,97.3,0.189094,82.27,89.73,84.62,0.421581,99.67,99.89,98.36,0.100226,87.56,97.4,91.18,0.190707,44.41,85.53,92.16,0.164631,57.79,82.67,86.67,0.166878,91.88,97.52,94.34,0.162775,90.0,96.52,90.91,0.316876,84.23,81.27,74.07,0.535631,100.0,100.0,100.0,0.236665,84.36,95.9,90.48,0.152019,83.54,93.53,90.84,0.23134
impulse_noise_level 3,92.06,98.06,93.02,0.165458,78.25,88.65,78.12,0.363718,61.9,91.49,91.14,0.090568,100.0,100.0,100.0,0.139716,96.24,98.9,97.3,0.161534,86.29,90.54,90.91,0.502754,97.67,99.3,96.67,0.108737,82.95,96.28,89.86,0.215242,45.74,85.03,92.16,0.203817,61.14,84.98,85.71,0.162219,92.21,97.53,92.59,0.103317,97.5,99.09,95.24,0.301201,74.23,65.27,75.0,0.487358,100.0,100.0,100.0,0.160721,74.36,93.11,88.64,0.147105,82.7,92.55,91.09,0.220898
impulse_noise_level 4,78.57,94.07,87.5,0.136811,66.67,79.03,77.61,0.364439,54.37,86.87,91.14,0.095389,96.17,98.98,94.92,0.084372,96.24,98.9,97.3,0.137182,83.95,90.28,84.62,0.392101,97.67,99.22,96.77,0.089392,65.9,90.63,92.54,0.310367,30.59,79.32,92.16,0.106554,53.45,78.6,85.71,0.184267,92.86,97.63,92.59,0.112746,95.0,98.09,95.24,0.26402,64.23,58.16,60.47,0.370862,95.83,98.75,95.24,0.148334,64.62,90.46,88.64,0.141231,75.74,89.27,88.83,0.195871
defocus_blur_level 1,100.0,100.0,100.0,0.459663,75.16,86.43,76.92,0.310205,94.26,98.85,94.29,0.174198,98.33,99.52,98.31,0.306132,93.23,97.56,92.68,0.100394,90.48,95.25,93.62,0.511244,100.0,100.0,100.0,0.347091,100.0,100.0,100.0,0.303795,79.43,95.28,91.84,0.147033,69.82,85.81,86.96,0.155844,99.03,99.65,98.18,0.191523,100.0,100.0,100.0,0.415652,67.14,70.58,68.97,0.421931,98.57,99.55,97.44,0.284342,86.82,96.47,91.76,0.136136,90.15,95.0,92.73,0.284346
defocus_blur_level 2,100.0,100.0,100.0,0.429686,72.26,85.27,76.06,0.286523,92.23,98.27,94.87,0.142257,98.0,99.44,98.31,0.275121,93.23,97.47,92.68,0.095476,92.26,96.57,93.62,0.497732,100.0,100.0,100.0,0.299966,99.19,99.8,98.41,0.239769,77.07,95.19,91.26,0.126353,67.5,83.57,86.02,0.157877,98.7,99.53,96.43,0.126137,97.5,99.09,95.24,0.365835,60.0,56.5,62.5,0.424036,98.57,99.55,97.44,0.24125,86.14,96.32,91.95,0.12779,88.84,93.77,91.65,0.255721
defocus_blur_level 3,100.0,100.0,100.0,0.337767,67.42,83.73,75.61,0.189329,89.86,97.91,92.11,0.143534,98.67,99.61,98.31,0.120601,83.46,94.62,86.36,0.087132,93.15,97.26,95.65,0.481687,100.0,100.0,100.0,0.246184,97.18,99.32,95.24,0.247371,67.85,92.78,91.26,0.100596,58.39,79.71,85.71,0.143051,97.73,99.15,94.92,0.08784,100.0,100.0,100.0,0.396701,58.57,56.68,59.09,0.268713,98.57,99.55,97.44,0.14544,79.09,94.05,89.89,0.111925,86.0,92.96,90.77,0.207191
defocus_blur_level 4,99.32,99.78,97.67,0.174488,77.1,87.36,78.79,0.267039,85.47,96.67,91.14,0.141805,98.0,99.39,96.55,0.100413,81.95,93.69,88.37,0.083027,91.96,96.2,93.62,0.485906,100.0,100.0,100.0,0.147108,93.95,98.47,93.94,0.25048,65.25,92.29,91.26,0.087328,58.57,80.04,85.11,0.136762,98.38,99.38,96.55,0.102593,100.0,100.0,100.0,0.357005,65.71,61.24,64.29,0.452265,95.0,98.7,97.44,0.149759,88.64,96.29,95.12,0.100203,86.62,93.3,91.32,0.202412
motion_blur_level 1,95.24,98.52,95.24,0.34952,77.59,89.4,80.0,0.340035,85.76,96.94,91.14,0.142431,100.0,100.0,100.0,0.223927,100.0,100.0,100.0,0.137091,91.97,94.09,95.83,0.43293,100.0,100.0,100.0,0.191725,94.47,98.78,95.38,0.169561,88.18,97.73,93.07,0.134776,62.68,81.86,86.02,0.150149,98.05,99.26,96.43,0.114162,95.0,98.33,94.74,0.418817,75.38,66.98,70.59,0.310842,100.0,100.0,100.0,0.178532,86.59,96.27,92.86,0.132826,90.06,94.54,92.75,0.228488
motion_blur_level 2,95.92,98.69,95.24,0.246254,79.63,89.53,81.82,0.321846,84.03,96.44,90.91,0.144827,100.0,100.0,100.0,0.145616,93.98,98.21,94.44,0.193772,91.64,93.5,92.0,0.409828,100.0,100.0,100.0,0.146466,91.71,98.29,92.06,0.148694,83.45,96.44,92.93,0.149857,53.04,78.83,86.02,0.146418,97.08,98.97,96.43,0.097546,90.0,96.69,90.0,0.362433,55.38,52.99,60.0,0.309668,99.17,99.76,97.56,0.110557,71.14,91.92,87.91,0.100127,85.74,92.68,90.49,0.202261
motion_blur_level 3,95.92,98.86,95.24,0.298598,66.72,83.83,76.54,0.259283,79.51,95.44,90.0,0.141941,100.0,100.0,100.0,0.113495,87.22,95.0,90.48,0.117005,95.99,97.38,95.83,0.427311,100.0,100.0,100.0,0.27399,89.4,97.8,90.91,0.178839,73.76,94.82,91.26,0.082996,55.89,80.13,86.96,0.147077,94.48,98.28,94.34,0.135588,92.5,96.98,95.24,0.343337,66.15,65.28,63.16,0.38348,100.0,100.0,100.0,0.096121,69.09,91.13,88.89,0.112502,84.44,93.0,90.59,0.207438
