transformation_level,bottle_auroc_px,bottle_aupro_px,bottle_f1_px,bottle_threshold_px,cable_auroc_px,cable_aupro_px,cable_f1_px,cable_threshold_px,capsule_auroc_px,capsule_aupro_px,capsule_f1_px,capsule_threshold_px,carpet_auroc_px,carpet_aupro_px,carpet_f1_px,carpet_threshold_px,grid_auroc_px,grid_aupro_px,grid_f1_px,grid_threshold_px,hazelnut_auroc_px,hazelnut_aupro_px,hazelnut_f1_px,hazelnut_threshold_px,leather_auroc_px,leather_aupro_px,leather_f1_px,leather_threshold_px,metal_nut_auroc_px,metal_nut_aupro_px,metal_nut_f1_px,metal_nut_threshold_px,pill_auroc_px,pill_aupro_px,pill_f1_px,pill_threshold_px,screw_auroc_px,screw_aupro_px,screw_f1_px,screw_threshold_px,tile_auroc_px,tile_aupro_px,tile_f1_px,tile_threshold_px,toothbrush_auroc_px,toothbrush_aupro_px,toothbrush_f1_px,toothbrush_threshold_px,transistor_auroc_px,transistor_aupro_px,transistor_f1_px,transistor_threshold_px,wood_auroc_px,wood_aupro_px,wood_f1_px,wood_threshold_px,zipper_auroc_px,zipper_aupro_px,zipper_f1_px,zipper_threshold_px,mean_auroc_px,mean_aupro_px,mean_f1_px,mean_threshold_px
impulse_noise_level 2,84.76,59.33,31.2,0.183709,96.46,88.72,59.81,0.134056,95.93,84.67,34.06,0.128817,99.37,97.18,69.15,0.155339,97.99,93.6,44.31,0.150511,98.05,90.41,51.7,0.17234,99.38,98.22,61.48,0.199004,85.1,72.43,49.34,0.103956,86.31,85.99,40.92,0.148745,92.36,74.31,19.31,0.095394,95.2,90.0,60.97,0.169181,98.24,87.4,58.88,0.11249,85.94,60.2,41.34,0.179733,94.61,90.0,59.56,0.173939,70.55,39.7,12.86,0.137044,92.02,80.81,46.33,0.149617
impulse_noise_level 3,83.43,55.44,30.3,0.15898,96.46,88.4,59.9,0.134029,95.5,80.8,36.87,0.130616,99.39,96.75,68.92,0.155685,97.39,91.59,43.81,0.14978,97.94,88.76,51.3,0.172233,99.29,98.07,58.34,0.199121,82.15,66.44,43.96,0.10494,85.14,83.13,33.3,0.152164,91.84,73.51,20.59,0.093177,94.7,88.86,59.66,0.171481,98.33,86.77,61.64,0.114727,84.92,56.71,38.5,0.184029,93.36,88.71,57.92,0.173282,65.72,37.38,11.09,0.141674,91.04,78.75,45.07,0.149061
impulse_noise_level 4,80.45,45.42,28.29,0.166018,96.01,86.91,59.13,0.135662,94.49,79.38,29.79,0.138801,99.33,96.21,68.86,0.158584,97.3,92.04,42.31,0.150353,97.27,88.25,48.71,0.17603,99.23,97.55,58.29,0.203992,74.65,52.82,34.69,0.107013,80.13,74.74,18.92,0.160287,88.03,64.67,17.89,0.099979,93.36,87.24,58.81,0.175911,97.54,82.81,54.6,0.114806,83.98,54.41,32.43,0.190102,88.02,81.06,51.74,0.173403,53.87,28.5,6.0,0.149491,88.24,74.13,40.7,0.153362
defocus_blur_level 1,98.97,96.16,80.84,0.150527,91.6,83.07,47.31,0.128755,97.05,90.63,45.61,0.110889,99.37,97.85,70.63,0.149419,97.86,96.3,44.2,0.139911,98.77,93.02,61.6,0.170182,98.65,98.38,54.46,0.195499,93.24,85.9,69.42,0.100376,96.7,92.65,62.67,0.138217,94.71,80.03,14.47,0.073464,95.14,90.24,64.02,0.164563,98.33,89.6,60.71,0.110428,86.15,58.88,49.85,0.152643,95.99,91.91,66.15,0.171183,95.83,88.28,39.66,0.05978,95.89,88.86,55.44,0.134389
defocus_blur_level 2,98.96,96.0,80.92,0.150572,91.55,83.1,47.59,0.128792,97.0,90.24,46.07,0.111273,99.33,97.73,69.78,0.15171,98.07,96.03,44.5,0.135927,98.76,93.07,61.86,0.170456,98.69,98.46,54.39,0.195773,91.79,83.2,63.88,0.102,96.56,92.48,62.44,0.139903,94.32,78.99,14.19,0.075104,94.63,89.65,65.16,0.167286,98.2,89.18,59.46,0.113444,85.94,58.79,49.2,0.15311,96.03,92.0,66.35,0.169523,95.56,86.75,37.98,0.06058,95.69,88.38,54.92,0.13503
defocus_blur_level 3,98.86,95.47,80.45,0.153835,91.26,83.34,47.67,0.1301,96.76,87.34,46.24,0.111598,99.23,97.49,66.89,0.159208,98.33,96.24,44.48,0.136356,98.66,92.71,61.22,0.171086,98.81,98.47,54.52,0.199038,89.77,77.92,57.01,0.10223,96.23,92.07,60.12,0.140875,93.49,77.17,10.26,0.077237,93.29,88.33,65.85,0.173245,97.95,90.26,56.05,0.110997,85.57,58.18,47.35,0.15406,96.15,92.14,67.85,0.16991,93.47,81.08,35.71,0.08773,95.19,87.21,53.44,0.1385
defocus_blur_level 4,98.71,94.96,79.49,0.156449,90.93,83.33,47.04,0.131936,96.25,83.25,44.84,0.114915,99.16,97.33,64.85,0.159821,98.04,95.39,43.56,0.140236,98.54,92.47,59.72,0.171951,99.42,98.5,53.58,0.204746,88.64,76.57,54.02,0.103359,95.54,91.07,55.11,0.142493,93.26,76.74,10.56,0.083058,91.55,85.37,64.89,0.175056,97.58,90.61,53.33,0.111886,85.11,56.77,45.78,0.155658,95.47,91.04,68.39,0.171096,92.11,75.0,34.07,0.089793,94.69,85.89,51.95,0.14083
motion_blur_level 1,95.7,90.27,71.69,0.149665,94.56,81.73,52.67,0.129848,96.88,86.18,42.82,0.114507,99.6,97.8,77.44,0.149274,98.27,93.01,42.76,0.141772,98.08,92.21,60.33,0.16622,99.66,98.93,61.61,0.193707,93.09,85.94,64.25,0.101208,94.09,90.76,63.91,0.131922,92.87,77.1,20.31,0.078469,95.94,91.39,73.34,0.164918,99.02,89.38,67.7,0.113203,83.59,64.28,29.13,0.151928,94.79,91.3,52.8,0.166344,96.28,88.1,39.33,0.096793,95.49,87.89,54.67,0.136652
motion_blur_level 2,95.46,89.82,70.87,0.150235,94.34,79.85,51.55,0.130868,96.75,85.58,41.43,0.113565,99.68,97.86,77.41,0.15229,98.26,92.98,43.49,0.139304,98.12,91.7,61.27,0.165395,99.66,98.84,62.16,0.193565,91.53,82.16,57.92,0.102512,93.97,88.97,64.13,0.133336,92.52,75.56,16.52,0.077549,95.92,91.5,74.13,0.16378,98.95,89.89,66.46,0.113534,82.77,64.4,27.7,0.152063,94.96,90.21,54.08,0.154457,95.46,87.5,38.98,0.097618,95.22,87.12,53.87,0.136005
motion_blur_level 3,94.92,87.29,70.15,0.151236,93.83,78.86,52.34,0.131795,96.56,84.05,40.5,0.114443,99.54,97.58,74.92,0.158478,97.93,93.82,43.55,0.141094,98.07,89.56,61.71,0.165225,99.64,98.77,60.5,0.195018,88.73,75.71,48.73,0.103064,93.39,85.86,62.86,0.136745,92.19,75.14,16.36,0.080269,95.23,90.52,73.57,0.166215,98.47,87.0,61.28,0.111561,81.59,63.42,26.13,0.15277,93.38,86.16,51.43,0.162724,90.81,74.63,36.9,0.101328,94.29,84.56,52.06,0.138131
motion_blur_level 4,94.09,85.05,66.89,0.156639,93.26,78.77,52.12,0.132105,96.02,81.66,36.64,0.114414,98.85,95.71,72.61,0.160598,96.28,92.49,44.04,0.144452,97.8,89.92,59.47,0.165275,99.66,98.68,62.04,0.198964,86.56,72.51,43.77,0.103454,93.17,83.91,61.44,0.141726,92.04,74.83,14.45,0.080344,94.25,89.93,71.81,0.169787,97.99,80.16,58.11,0.115056,79.62,61.57,23.74,0.158308,88.04,77.56,47.22,0.175774,83.11,63.78,37.63,0.109164,92.72,81.77,50.13,0.141737
zoom_blur_level 1,88.37,76.77,48.92,0.176021,87.08,70.85,43.37,0.138472,90.03,70.37,27.08,0.119668,96.33,84.03,55.89,0.170039,95.54,85.35,31.37,0.151348,97.47,94.71,50.89,0.17725,99.43,98.18,56.87,0.203633,78.69,50.06,39.44,0.104852,90.27,83.67,47.26,0.156499,83.15,49.77,5.28,0.11031,91.25,78.9,57.93,0.181834,93.92,68.85,21.91,0.123204,84.11,68.66,38.96,0.176937,91.88,65.75,60.64,0.193356,50.87,35.41,18.85,0.129015,87.89,72.09,40.31,0.154163
zoom_blur_level 2,87.08,75.9,46.97,0.17936,85.8,65.97,38.05,0.141758,89.59,70.92,20.85,0.120543,95.5,78.21,52.37,0.170563,91.42,71.7,28.66,0.149428,97.36,93.47,49.25,0.178105,99.34,97.52,51.71,0.206815,76.11,43.47,37.5,0.10924,90.0,79.22,43.16,0.161325,83.26,46.5,3.57,0.11,90.0,76.0,57.63,0.18663,92.03,64.77,19.8,0.127201,82.49,65.0,37.28,0.182104,91.71,68.31,57.6,0.193513,48.11,29.39,12.97,0.134979,86.65,68.42,37.16,0.156771
zoom_blur_level 3,84.27,74.49,47.25,0.177856,87.48,60.08,34.57,0.143181,89.73,71.17,16.06,0.137343,95.17,75.94,56.29,0.172366,88.49,67.91,28.08,0.144593,96.98,93.17,44.75,0.179037,99.29,97.11,51.01,0.204786,73.66,38.55,35.17,0.111383,88.01,75.39,37.54,0.16577,84.26,48.27,2.37,0.090512,92.51,79.7,61.7,0.189558,91.8,62.32,22.07,0.131303,82.79,63.81,36.02,0.184141,92.24,67.04,55.99,0.191984,48.58,24.71,8.21,0.137022,86.35,66.64,35.81,0.157389
zoom_blur_level 4,81.61,71.27,44.32,0.177825,87.09,58.35,32.94,0.144623,89.09,70.99,14.65,0.120883,95.19,74.67,56.01,0.173402,85.6,61.38,24.1,0.150294,96.65,92.61,41.32,0.179421,98.04,95.88,48.64,0.205358,72.31,37.89,33.81,0.115229,87.51,71.55,34.47,0.168032,84.48,49.7,2.52,0.092455,91.19,76.34,60.45,0.192113,90.71,58.84,18.29,0.133652,81.5,60.24,33.62,0.188196,90.93,64.64,55.25,0.192559,49.43,21.72,8.4,0.139355,85.42,64.4,33.92,0.158226
brightness_level 1,97.34,93.82,75.39,0.14868,93.1,82.36,49.98,0.128693,96.33,84.14,40.39,0.114686,99.47,97.9,70.89,0.151289,98.23,96.75,44.52,0.139979,97.8,94.08,58.61,0.167815,99.05,98.59,60.72,0.19477,94.39,87.72,72.99,0.101129,92.77,91.67,59.84,0.133586,93.99,78.92,16.82,0.074061,95.69,90.23,67.39,0.164849,98.89,89.11,59.52,0.113689,85.39,60.39,44.91,0.159915,96.85,91.0,69.94,0.173994,94.69,84.49,36.97,0.080474,95.6,88.08,55.26,0.136507
brightness_level 2,97.49,93.81,75.68,0.153144,93.19,82.31,48.66,0.129057,94.9,79.63,35.71,0.117261,99.47,98.0,71.01,0.153586,98.03,96.8,44.45,0.140868,97.84,94.1,59.53,0.168333,99.05,98.66,60.72,0.196071,94.1,87.84,72.56,0.102664,92.17,91.22,60.72,0.13497,93.08,76.04,17.48,0.082847,95.31,90.15,67.4,0.166473,98.8,87.42,59.71,0.114508,85.03,59.34,43.97,0.163187,96.59,90.55,69.47,0.172089,93.16,81.74,37.35,0.089359,95.21,87.17,54.96,0.138961
brightness_level 3,97.58,93.61,75.48,0.158386,93.72,83.53,49.2,0.131069,94.36,77.79,32.96,0.11976,99.46,98.06,71.25,0.154403,97.62,97.1,44.7,0.143841,97.83,93.94,59.67,0.168595,99.06,98.69,60.58,0.196052,93.33,87.41,70.86,0.104494,90.2,87.32,56.36,0.147494,83.37,54.46,14.37,0.101106,95.21,90.19,67.44,0.168063,98.73,86.77,58.51,0.11808,84.9,58.14,42.56,0.167457,96.7,89.95,70.65,0.172718,93.05,79.65,37.79,0.094174,94.34,85.11,54.16,0.143046
brightness_level 4,97.67,93.52,75.28,0.162262,93.97,83.96,51.03,0.132513,93.95,75.42,28.97,0.121973,99.44,97.94,71.39,0.155153,97.32,97.34,45.72,0.144952,97.72,93.36,58.89,0.169714,99.07,98.65,60.66,0.197643,92.5,87.47,69.58,0.106065,85.27,79.27,42.52,0.156003,74.57,44.39,5.63,0.105871,94.48,89.73,66.74,0.170855,98.5,85.1,54.39,0.118345,84.45,57.0,40.23,0.172884,96.36,89.38,68.74,0.173577,93.3,79.83,38.41,0.093302,93.24,83.49,51.88,0.145407
contrast_level 1,91.58,83.5,69.35,0.156734,93.34,83.81,48.02,0.129393,93.75,76.38,30.58,0.112685,99.55,97.37,74.8,0.149841,97.2,93.11,40.94,0.133176,98.67,92.64,63.01,0.170653,99.55,98.62,56.95,0.186005,94.2,86.71,70.69,0.102422,91.76,86.98,55.69,0.1392,93.52,77.32,19.93,0.083197,95.42,89.6,68.53,0.16401,98.49,89.32,62.7,0.11148,87.65,70.5,37.76,0.155102,94.4,90.31,59.08,0.157586,85.37,61.91,22.8,0.12188,94.3,85.21,52.06,0.138224
contrast_level 2,89.59,81.29,68.29,0.161022,93.13,83.14,48.48,0.129131,91.0,68.7,27.98,0.116122,99.53,97.16,74.96,0.149503,96.75,92.9,40.7,0.132371,98.61,91.54,62.13,0.170359,99.51,98.52,56.02,0.185499,93.87,84.51,68.63,0.103668,90.59,85.19,51.41,0.143224,93.37,76.83,19.64,0.085209,94.61,87.78,67.56,0.165192,98.46,88.31,63.23,0.110975,86.95,69.51,36.44,0.159099,93.35,87.33,57.51,0.153415,83.8,57.75,22.87,0.118634,93.54,83.36,51.06,0.138895
contrast_level 3,87.18,78.71,66.64,0.163824,92.69,81.39,48.98,0.12922,83.85,48.27,16.81,0.128569,99.51,97.17,75.11,0.151007,95.82,91.38,39.46,0.128892,98.57,89.58,62.03,0.171095,99.35,98.19,54.47,0.185624,92.46,80.57,61.91,0.105891,89.35,83.69,45.24,0.146032,92.75,74.88,18.07,0.085719,92.65,84.17,64.61,0.167387,98.3,86.77,62.62,0.108589,85.44,66.43,34.39,0.166829,89.02,78.07,51.22,0.150608,75.2,47.42,21.66,0.12003,91.48,79.11,48.21,0.140621
contrast_level 4,83.32,73.8,59.38,0.169092,89.72,73.76,45.83,0.138263,77.69,31.68,8.87,0.144777,99.17,95.01,74.23,0.15341,93.76,88.51,36.63,0.125968,98.23,86.97,61.11,0.168539,97.51,92.1,44.43,0.187421,85.36,65.87,42.45,0.10735,84.98,76.41,25.74,0.151275,87.39,60.49,11.46,0.08499,84.83,72.24,50.89,0.175678,97.18,81.88,52.13,0.102675,82.3,58.89,29.94,0.178094,73.93,50.53,38.88,0.157841,46.17,30.39,19.1,0.124408,85.44,69.24,40.07,0.144652
rotation_level 1,94.67,83.26,46.34,0.144252,90.55,73.77,39.07,0.135318,91.2,78.05,24.36,0.118215,98.31,93.61,65.14,0.161208,98.54,96.34,48.97,0.150685,98.35,95.62,59.98,0.169727,98.82,96.58,55.68,0.194986,88.93,77.11,55.37,0.102301,89.75,89.97,45.54,0.13846,91.2,70.39,17.0,0.081876,92.17,80.07,47.6,0.172592,98.33,89.32,48.38,0.11398,75.01,49.82,25.81,0.164585,96.97,84.89,72.56,0.178939,78.11,42.55,10.75,0.059303,92.06,80.09,44.17,0.139095
rotation_level 2,92.82,77.76,40.6,0.143394,89.9,71.92,33.87,0.137361,89.16,70.83,19.3,0.123761,97.0,86.55,40.31,0.167218,97.57,93.5,42.1,0.154301,98.07,93.32,61.13,0.172204,97.3,92.7,29.73,0.197132,87.02,74.97,51.37,0.101737,88.61,88.27,38.38,0.143406,90.75,69.12,14.69,0.079486,89.25,70.41,41.3,0.168434,98.01,82.9,52.5,0.120252,73.96,45.14,17.18,0.161161,97.1,80.9,66.62,0.180962,72.46,33.18,8.6,0.063631,90.6,75.43,37.18,0.140963
rotation_level 3,91.71,73.78,36.83,0.143707,88.24,69.03,31.39,0.137476,88.6,70.88,19.48,0.129804,95.38,83.15,31.3,0.166561,97.78,93.19,38.36,0.156234,98.04,92.93,56.75,0.169714,96.55,89.7,22.27,0.196513,86.43,72.99,50.73,0.102254,91.32,87.37,40.76,0.14279,90.77,67.15,20.19,0.080884,88.4,68.17,40.27,0.169448,98.22,82.55,53.6,0.116018,69.87,38.47,14.14,0.162428,95.4,75.24,59.76,0.185096,69.64,28.33,8.39,0.065658,89.76,72.86,34.95,0.141639
rotation_level 4,91.62,73.77,36.3,0.144411,88.54,67.31,34.3,0.137339,91.4,64.04,19.34,0.117495,94.4,78.69,25.61,0.163091,96.28,89.06,36.19,0.159369,98.21,93.7,61.03,0.170431,95.76,86.93,18.32,0.19712,85.96,71.9,49.14,0.101466,88.78,87.33,40.84,0.145551,90.04,63.24,14.5,0.082876,88.16,67.5,39.74,0.169873,97.9,87.53,42.81,0.116366,70.63,35.56,13.16,0.157885,94.58,73.42,57.25,0.187837,68.72,26.33,7.79,0.072914,89.4,71.09,33.09,0.141602
zooming_level 1,94.63,88.21,72.62,0.152365,93.06,83.39,54.76,0.128773,98.08,92.56,37.31,0.118421,99.4,96.14,71.25,0.152961,98.12,95.72,43.86,0.14263,98.12,92.58,60.34,0.16828,99.68,98.76,57.98,0.191619,94.35,87.45,75.36,0.099554,95.58,88.37,70.06,0.130829,94.1,77.15,15.8,0.07204,95.52,90.0,71.77,0.159624,97.83,90.3,62.86,0.110893,81.5,61.76,41.05,0.15043,98.29,93.95,64.16,0.168255,95.98,87.24,41.52,0.087887,95.62,88.24,56.05,0.135637
zooming_level 2,93.19,87.89,71.71,0.156585,91.98,83.04,53.88,0.129175,97.86,88.15,38.28,0.122605,99.41,97.2,70.28,0.151881,98.01,94.75,47.3,0.142764,97.91,91.66,60.72,0.169843,99.64,98.84,60.08,0.190742,94.02,86.7,75.23,0.1006,95.23,87.77,69.5,0.133094,94.45,78.22,13.82,0.071916,94.88,89.21,71.44,0.158912,97.28,87.19,59.91,0.116914,81.41,64.42,41.38,0.151044,98.19,92.91,65.51,0.167095,94.35,80.8,41.29,0.085589,95.19,87.25,56.02,0.136584
zooming_level 3,93.15,87.63,72.43,0.156009,90.48,78.94,52.72,0.131022,97.72,93.08,39.6,0.120407,99.2,97.28,70.44,0.151039,96.73,93.44,44.31,0.153045,97.68,90.37,59.69,0.167739,99.68,98.8,60.42,0.191701,94.89,88.82,78.67,0.101659,94.64,87.54,69.72,0.134228,94.27,78.26,14.23,0.075256,94.25,84.64,71.18,0.157792,96.79,87.64,57.14,0.113879,81.66,62.92,39.93,0.15343,98.06,93.52,66.04,0.167759,93.54,78.42,39.46,0.091644,94.85,86.75,55.73,0.137774
zooming_level 4,92.06,86.57,73.36,0.156376,90.18,78.43,52.8,0.131554,97.47,93.56,40.14,0.122353,99.35,97.51,71.71,0.152938,97.03,93.97,47.01,0.148615,97.36,90.7,60.53,0.168908,99.36,98.56,62.07,0.191489,94.71,87.46,78.07,0.102829,95.04,88.61,71.52,0.13427,94.89,80.74,18.9,0.076004,93.9,87.44,70.83,0.15743,96.32,86.62,54.69,0.116368,82.88,60.5,42.77,0.156599,97.9,94.57,67.05,0.16887,93.91,78.49,41.01,0.091798,94.82,86.92,56.83,0.138427
shifting_level 1,94.3,89.03,68.11,0.158946,91.99,81.6,46.57,0.129105,95.76,76.91,43.84,0.115343,99.3,96.16,72.37,0.154512,95.56,91.08,38.56,0.137614,98.19,95.31,58.83,0.168652,99.51,98.85,60.17,0.192939,93.7,86.85,67.57,0.100271,95.73,95.03,62.91,0.133813,94.29,80.96,22.22,0.073705,95.24,87.52,58.74,0.179266,98.76,86.23,54.96,0.116738,86.63,74.78,39.04,0.163573,92.65,88.28,55.35,0.171326,87.32,68.04,20.83,0.113037,94.6,86.44,51.34,0.140589
shifting_level 2,93.32,87.36,65.32,0.162331,91.64,76.12,43.83,0.129795,93.31,76.35,36.91,0.119535,98.64,93.57,63.39,0.158548,95.29,91.82,34.55,0.141729,98.25,94.31,58.92,0.169452,99.44,98.68,59.79,0.193348,94.37,84.32,66.57,0.101025,92.7,94.42,59.21,0.133235,94.57,81.87,25.02,0.082876,94.85,86.09,51.88,0.175291,98.82,90.27,53.36,0.116927,85.03,68.44,33.41,0.157124,91.45,87.52,54.04,0.170823,87.47,68.05,20.78,0.128258,93.94,85.28,48.47,0.142686
shifting_level 3,93.37,87.64,64.56,0.163702,90.84,78.44,42.8,0.132812,95.35,77.83,38.25,0.121173,97.87,89.41,47.14,0.160534,93.97,87.32,27.56,0.149239,98.09,93.59,56.77,0.168863,98.84,97.26,51.89,0.197293,93.84,88.32,65.64,0.101367,93.87,95.0,61.69,0.134506,95.5,85.67,23.36,0.077751,94.1,81.64,48.23,0.176468,98.55,84.28,49.7,0.119146,82.8,66.03,32.14,0.161914,89.73,84.46,49.15,0.172613,85.36,59.6,16.91,0.132104,93.47,83.77,45.05,0.144632
shifting_level 4,93.25,86.88,65.89,0.166143,90.43,73.25,41.76,0.135417,93.5,76.62,36.64,0.121993,96.82,85.36,37.38,0.161834,93.27,85.82,24.0,0.14878,98.06,93.73,54.78,0.166875,98.51,95.54,36.04,0.194964,94.28,87.14,66.95,0.102493,92.87,95.14,59.9,0.136645,94.67,82.29,24.41,0.081031,92.99,77.8,45.05,0.176025,98.74,88.51,55.36,0.11924,85.26,69.04,31.1,0.160214,90.74,83.29,50.08,0.178929,85.15,60.61,16.7,0.131519,93.24,82.73,43.07,0.145473
