transformation_level,bottle_auroc_sp,bottle_ap_sp,bottle_f1_sp,bottle_threshold_sp,cable_auroc_sp,cable_ap_sp,cable_f1_sp,cable_threshold_sp,capsule_auroc_sp,capsule_ap_sp,capsule_f1_sp,capsule_threshold_sp,carpet_auroc_sp,carpet_ap_sp,carpet_f1_sp,carpet_threshold_sp,grid_auroc_sp,grid_ap_sp,grid_f1_sp,grid_threshold_sp,hazelnut_auroc_sp,hazelnut_ap_sp,hazelnut_f1_sp,hazelnut_threshold_sp,leather_auroc_sp,leather_ap_sp,leather_f1_sp,leather_threshold_sp,metal_nut_auroc_sp,metal_nut_ap_sp,metal_nut_f1_sp,metal_nut_threshold_sp,pill_auroc_sp,pill_ap_sp,pill_f1_sp,pill_threshold_sp,screw_auroc_sp,screw_ap_sp,screw_f1_sp,screw_threshold_sp,tile_auroc_sp,tile_ap_sp,tile_f1_sp,tile_threshold_sp,toothbrush_auroc_sp,toothbrush_ap_sp,toothbrush_f1_sp,toothbrush_threshold_sp,transistor_auroc_sp,transistor_ap_sp,transistor_f1_sp,transistor_threshold_sp,wood_auroc_sp,wood_ap_sp,wood_f1_sp,wood_threshold_sp,zipper_auroc_sp,zipper_ap_sp,zipper_f1_sp,zipper_threshold_sp,mean_auroc_sp,mean_ap_sp,mean_f1_sp,mean_threshold_sp
impulse_noise_level 4,69.05,91.37,89.36,0.202606,88.07,93.9,86.15,0.173971,59.52,91.71,91.14,0.130457,99.23,99.78,98.25,0.106016,95.49,98.46,92.68,0.107588,84.28,92.61,83.02,0.191242,100.0,100.0,100.0,0.141466,79.72,94.72,91.18,0.184574,60.37,88.89,92.16,0.160944,45.17,74.56,85.71,0.159919,99.35,99.76,98.18,0.179695,100.0,100.0,100.0,0.200121,64.62,56.39,68.42,0.166262,96.67,99.17,97.44,0.158473,72.05,91.34,89.66,0.055459,80.91,91.51,90.89,0.154586
defocus_blur_level 1,100.0,100.0,100.0,0.177777,91.13,95.09,87.1,0.16164,96.62,99.35,97.22,0.111585,100.0,100.0,100.0,0.090966,100.0,100.0,100.0,0.095689,99.11,99.48,97.96,0.172394,100.0,100.0,100.0,0.12204,98.79,99.69,98.41,0.166338,90.78,98.17,93.75,0.113972,62.86,79.55,87.64,0.136158,100.0,100.0,100.0,0.1684,95.0,98.33,94.74,0.191726,94.64,91.52,88.89,0.136191,98.57,99.55,97.44,0.156019,96.82,99.16,95.12,0.026831,94.95,97.33,95.88,0.135182
defocus_blur_level 2,100.0,100.0,100.0,0.176412,90.32,94.23,85.71,0.157807,95.95,99.22,95.89,0.110461,100.0,100.0,100.0,0.09306,100.0,100.0,100.0,0.094587,99.11,99.48,97.96,0.173284,100.0,100.0,100.0,0.124455,96.77,99.16,96.77,0.167856,90.54,98.14,94.51,0.116652,62.14,80.31,86.36,0.134766,100.0,100.0,100.0,0.172928,95.0,98.33,94.74,0.190627,96.07,92.19,93.33,0.134923,99.29,99.76,97.56,0.144447,93.18,98.18,96.2,0.030338,94.56,97.27,95.94,0.13484
defocus_blur_level 3,100.0,100.0,100.0,0.174924,90.0,94.16,86.57,0.161078,90.88,98.17,92.5,0.100958,100.0,100.0,100.0,0.101085,100.0,100.0,100.0,0.102465,98.81,99.29,97.96,0.174353,100.0,100.0,100.0,0.133973,94.76,98.68,95.08,0.173535,90.54,98.16,93.48,0.120764,59.64,80.5,86.02,0.127139,100.0,100.0,100.0,0.17508,100.0,100.0,100.0,0.190681,95.0,90.07,92.86,0.136109,98.57,99.55,97.44,0.166108,86.82,96.31,91.95,0.034928,93.67,96.99,95.59,0.138212
defocus_blur_level 4,100.0,100.0,100.0,0.176092,91.29,95.11,86.21,0.168091,86.15,97.27,90.24,0.100838,99.67,99.89,98.36,0.096885,100.0,100.0,100.0,0.108121,99.7,99.83,97.96,0.174126,100.0,100.0,100.0,0.134524,95.16,98.82,93.94,0.16971,87.23,97.39,92.16,0.116594,59.64,80.37,88.64,0.140903,100.0,100.0,100.0,0.175805,90.0,96.52,90.91,0.188569,94.64,89.35,93.33,0.136417,98.57,99.55,97.44,0.164239,90.0,97.32,91.57,0.03775,92.8,96.76,94.72,0.139244
motion_blur_level 1,100.0,100.0,100.0,0.16681,90.49,95.23,87.88,0.159058,84.38,96.09,91.89,0.105614,100.0,100.0,100.0,0.089858,100.0,100.0,100.0,0.091638,99.67,99.82,97.87,0.167435,100.0,100.0,100.0,0.12094,100.0,100.0,100.0,0.168266,94.33,98.95,94.74,0.112607,58.04,80.95,85.11,0.119878,100.0,100.0,100.0,0.17835,100.0,100.0,100.0,0.187652,86.92,76.79,84.62,0.135101,100.0,100.0,100.0,0.147417,95.0,98.64,95.12,0.026776,93.92,96.43,95.82,0.131827
motion_blur_level 2,100.0,100.0,100.0,0.166499,90.49,95.0,87.72,0.164637,81.6,95.61,90.0,0.096455,100.0,100.0,100.0,0.089534,100.0,100.0,100.0,0.093739,98.66,99.36,97.78,0.172216,100.0,100.0,100.0,0.119438,99.08,99.8,98.36,0.17088,87.0,97.26,93.62,0.117564,53.39,77.72,85.11,0.122239,100.0,100.0,100.0,0.180693,100.0,100.0,100.0,0.188357,86.92,85.79,75.0,0.137181,100.0,100.0,100.0,0.149675,91.59,97.61,93.02,0.028621,92.58,96.54,94.71,0.133182
motion_blur_level 3,96.6,99.08,97.56,0.16332,94.57,96.86,90.62,0.166219,81.94,95.23,90.67,0.107625,100.0,100.0,100.0,0.093851,100.0,100.0,100.0,0.094237,99.33,99.65,97.78,0.172612,100.0,100.0,100.0,0.124251,96.77,99.28,96.77,0.172144,92.43,98.44,95.92,0.11787,50.89,78.06,85.11,0.122238,100.0,100.0,100.0,0.175646,100.0,100.0,100.0,0.19044,86.92,86.21,76.19,0.141385,100.0,100.0,100.0,0.153805,90.91,97.69,92.31,0.035184,92.69,96.7,94.86,0.135388
motion_blur_level 4,95.92,98.94,97.56,0.17021,88.29,93.84,84.85,0.167814,76.74,94.0,91.14,0.108439,94.81,98.65,94.74,0.112977,96.99,98.97,95.0,0.090593,98.66,99.36,97.78,0.174987,100.0,100.0,100.0,0.125029,94.01,98.7,93.75,0.17223,78.72,94.35,94.0,0.123965,46.07,74.9,85.11,0.129802,100.0,100.0,100.0,0.184589,100.0,100.0,100.0,0.193385,93.85,94.02,91.67,0.142797,100.0,100.0,100.0,0.153834,76.36,92.48,89.89,0.038198,89.36,95.88,94.37,0.139257
zoom_blur_level 1,89.68,97.23,91.3,0.193222,91.75,95.16,90.0,0.172597,86.9,97.28,92.96,0.121665,88.12,96.34,90.91,0.132703,81.2,93.53,88.37,0.099184,98.66,99.29,95.83,0.18384,100.0,100.0,100.0,0.145415,90.78,97.78,93.75,0.182084,80.59,95.89,92.16,0.146605,44.58,70.37,85.71,0.150231,99.03,99.65,98.18,0.185462,67.5,84.94,90.91,0.192203,85.0,83.27,75.86,0.147972,91.67,97.65,92.31,0.172578,76.92,93.6,89.66,0.06993,84.83,93.47,91.19,0.153046
zoom_blur_level 2,92.06,97.99,92.31,0.200439,85.44,92.01,83.08,0.175216,89.68,97.95,93.33,0.127303,91.19,97.29,93.33,0.133761,74.44,90.19,85.71,0.104909,97.32,98.62,93.62,0.189125,100.0,100.0,100.0,0.148292,81.11,94.84,93.94,0.184388,80.32,95.59,93.07,0.153768,40.04,69.85,85.71,0.151613,99.03,99.63,96.55,0.186979,62.5,85.06,83.33,0.196831,75.77,74.53,64.86,0.153354,92.5,97.94,92.31,0.171628,82.56,95.52,89.66,0.083998,82.93,92.47,89.39,0.15744
zoom_blur_level 3,96.03,99.01,95.24,0.199411,78.77,86.91,84.51,0.17734,85.71,97.2,93.33,0.129301,78.54,93.5,87.88,0.129687,72.18,88.15,85.0,0.110917,96.99,98.36,93.88,0.189152,100.0,100.0,100.0,0.144583,82.03,94.71,95.38,0.186545,79.26,95.75,92.16,0.159865,40.24,70.3,85.71,0.161664,99.68,99.88,98.25,0.190078,47.5,77.88,83.33,0.199488,76.15,76.05,66.67,0.159914,85.0,95.69,89.47,0.173462,83.33,95.61,89.66,0.083571,80.09,91.27,89.36,0.159665
zoom_blur_level 4,96.83,99.18,95.24,0.203498,78.6,87.68,82.86,0.180804,78.17,95.49,91.14,0.129442,77.39,93.46,86.57,0.129037,62.41,84.51,85.71,0.1118,96.66,98.17,93.88,0.190444,100.0,100.0,100.0,0.143556,85.25,95.85,95.24,0.190246,78.19,95.75,92.16,0.165769,44.97,71.96,85.71,0.163877,96.75,98.91,96.3,0.192456,50.0,77.44,86.96,0.202161,78.08,78.19,69.57,0.164136,85.0,95.85,89.47,0.171864,82.56,95.51,89.41,0.091176,79.39,91.2,89.35,0.162018
brightness_level 1,100.0,100.0,100.0,0.167805,93.18,96.73,91.76,0.163994,88.18,97.28,92.17,0.109512,100.0,100.0,100.0,0.090368,100.0,100.0,100.0,0.093377,98.43,99.04,97.14,0.174464,100.0,100.0,100.0,0.122267,98.84,99.72,98.95,0.168877,91.55,98.41,94.44,0.115498,63.65,84.26,85.11,0.116655,100.0,100.0,100.0,0.171583,97.78,99.22,96.55,0.185148,86.17,82.28,76.92,0.140845,98.0,99.44,98.31,0.157423,91.56,97.98,91.8,0.024961,93.82,96.96,94.88,0.133518
brightness_level 2,100.0,100.0,100.0,0.169139,93.55,96.8,91.76,0.16225,87.27,97.0,94.74,0.113891,100.0,100.0,100.0,0.092926,100.0,100.0,100.0,0.095638,98.43,99.08,97.14,0.177959,100.0,100.0,100.0,0.123693,99.03,99.77,98.95,0.171291,89.71,98.04,94.44,0.119482,69.05,86.19,88.24,0.136716,100.0,100.0,100.0,0.176881,95.56,98.38,93.75,0.176978,87.5,84.49,80.0,0.145562,98.33,99.52,98.31,0.160007,80.31,94.33,88.33,0.027918,93.25,96.91,95.04,0.136689
brightness_level 3,100.0,100.0,100.0,0.168939,94.15,96.89,89.41,0.164262,83.94,96.24,93.81,0.117536,100.0,100.0,100.0,0.095127,100.0,100.0,100.0,0.097359,98.29,98.98,97.14,0.179573,100.0,100.0,100.0,0.125897,98.84,99.72,98.95,0.173221,79.09,95.13,92.11,0.129301,71.75,87.56,88.55,0.152679,100.0,100.0,100.0,0.179669,94.44,97.91,93.75,0.177202,88.0,85.7,79.07,0.151072,98.0,99.44,98.31,0.154979,65.73,89.34,88.24,0.026138,91.48,96.46,94.62,0.13953
brightness_level 4,100.0,100.0,100.0,0.168353,94.3,96.65,91.11,0.165565,76.52,94.86,90.76,0.119392,100.0,100.0,100.0,0.100038,100.0,100.0,100.0,0.097905,97.0,98.28,94.44,0.179867,100.0,100.0,100.0,0.127869,99.23,99.82,98.95,0.175605,66.2,92.86,92.21,0.151808,66.35,84.5,86.33,0.15697,100.0,100.0,100.0,0.182581,93.33,97.76,92.86,0.192572,86.33,85.01,76.92,0.156933,100.0,100.0,100.0,0.145097,60.94,87.42,88.24,0.028204,89.35,95.81,94.12,0.143251
contrast_level 1,100.0,100.0,100.0,0.164303,86.88,92.68,83.52,0.166549,85.86,97.21,92.31,0.101122,100.0,100.0,100.0,0.08378,93.93,98.14,94.55,0.092504,98.86,99.47,98.55,0.170845,100.0,100.0,100.0,0.114074,99.8,99.95,98.92,0.168579,91.32,98.39,93.33,0.114034,60.42,82.47,85.51,0.123901,100.0,100.0,100.0,0.165481,96.67,98.77,93.75,0.181281,92.0,92.3,84.44,0.132353,99.26,99.78,98.36,0.132522,83.26,95.1,90.32,0.038524,92.55,96.95,94.24,0.12999
contrast_level 2,99.03,99.72,98.36,0.169009,88.46,93.36,85.71,0.171572,85.35,97.03,92.31,0.105984,100.0,100.0,100.0,0.084652,90.71,96.73,92.86,0.093244,98.86,99.47,98.55,0.172787,100.0,100.0,100.0,0.113437,99.8,99.95,98.92,0.171223,85.49,96.9,93.96,0.119529,62.12,83.42,86.15,0.142247,100.0,100.0,100.0,0.165144,98.89,99.58,96.77,0.182241,87.17,86.6,77.55,0.135596,98.89,99.68,96.77,0.132514,77.01,92.55,89.76,0.040655,91.45,96.33,93.84,0.133322
contrast_level 3,96.45,99.03,95.24,0.16988,91.3,94.91,88.17,0.171305,78.62,95.11,92.04,0.114776,100.0,100.0,100.0,0.086015,91.43,97.24,92.86,0.093058,99.0,99.52,98.55,0.176358,100.0,100.0,100.0,0.112526,99.01,99.77,97.83,0.173575,74.07,93.68,91.5,0.122126,61.1,83.57,86.57,0.143208,99.4,99.77,98.82,0.16595,97.78,99.22,96.55,0.191779,82.83,77.78,75.56,0.143393,94.81,98.55,94.92,0.14058,71.72,91.4,89.39,0.045457,89.17,95.3,93.2,0.136666
contrast_level 4,89.03,96.99,90.0,0.182937,82.23,90.07,80.85,0.183527,63.8,90.3,90.76,0.127873,99.03,99.73,98.85,0.092989,83.57,93.96,88.52,0.09295,97.29,98.59,94.29,0.17727,98.23,99.52,98.9,0.123802,87.35,96.9,92.47,0.176788,61.87,89.3,91.5,0.150852,58.14,80.96,85.51,0.146701,96.58,98.88,96.3,0.176989,91.11,96.9,93.33,0.189647,67.17,61.1,65.57,0.152275,79.26,94.11,88.24,0.143465,79.45,94.34,88.37,0.067703,82.27,92.11,89.56,0.145718
rotation_level 1,75.51,90.83,88.37,0.183028,82.26,88.42,84.93,0.164148,67.23,90.69,91.36,0.114731,97.0,99.14,96.67,0.113399,94.74,98.27,92.31,0.111492,100.0,100.0,100.0,0.173196,99.71,99.9,98.41,0.120396,97.98,99.5,96.77,0.169628,91.49,98.42,93.88,0.117328,50.0,78.53,86.02,0.156845,96.75,98.8,94.74,0.197035,92.5,96.98,95.24,0.189174,77.14,74.06,72.22,0.15081,97.14,99.17,97.44,0.167912,83.86,95.62,89.89,0.03297,86.89,93.89,91.88,0.144139
rotation_level 2,75.51,91.83,87.5,0.183571,67.42,80.85,77.5,0.159301,75.0,93.84,91.36,0.119915,91.33,97.19,93.1,0.117757,95.49,98.53,94.44,0.120743,98.81,99.4,97.87,0.176017,99.12,99.7,96.87,0.126423,88.31,97.34,91.23,0.178225,89.13,98.05,92.16,0.109748,51.61,73.2,86.96,0.154081,84.74,94.38,88.89,0.198291,92.5,97.69,94.74,0.194441,80.0,80.75,75.86,0.163113,97.14,99.17,97.44,0.16835,88.18,96.67,91.36,0.035378,84.95,93.24,90.49,0.147024
rotation_level 3,73.47,91.49,87.5,0.193996,75.32,86.32,78.48,0.166473,59.46,90.07,90.24,0.122665,87.0,95.12,93.55,0.118603,88.72,96.18,90.48,0.110553,100.0,100.0,100.0,0.174073,98.53,99.53,96.77,0.129597,93.95,98.51,93.75,0.175579,84.63,96.93,94.0,0.127554,55.71,80.77,85.71,0.162145,88.31,95.71,90.0,0.198058,90.0,96.22,90.91,0.191668,61.79,69.48,60.0,0.166708,98.57,99.55,97.44,0.174316,79.77,92.05,90.48,0.035992,82.35,92.53,89.29,0.149865
rotation_level 4,62.59,86.92,85.71,0.178641,84.03,89.54,84.93,0.169513,65.2,90.87,90.24,0.123557,70.33,88.38,88.89,0.1169,95.49,98.53,94.44,0.122234,99.7,99.83,97.96,0.172993,98.53,99.55,98.36,0.131183,88.31,97.13,90.62,0.175331,74.47,95.17,91.26,0.119494,45.54,71.46,85.11,0.157762,83.44,93.64,88.89,0.198924,97.5,99.09,95.24,0.193503,66.79,74.32,69.57,0.165338,94.29,98.19,92.68,0.167675,59.77,87.02,87.91,0.03327,79.07,91.31,89.45,0.148421
zooming_level 1,100.0,100.0,100.0,0.160954,94.23,97.08,93.33,0.164465,85.76,96.71,93.15,0.111185,100.0,100.0,100.0,0.089608,100.0,100.0,100.0,0.089431,98.33,99.06,95.83,0.171042,100.0,100.0,100.0,0.116303,100.0,100.0,100.0,0.167509,94.09,98.99,95.65,0.117285,55.18,78.89,85.11,0.113248,100.0,100.0,100.0,0.169488,100.0,100.0,100.0,0.184772,85.38,77.51,80.0,0.135216,100.0,100.0,100.0,0.158913,93.18,98.28,92.31,0.025795,93.74,96.43,95.69,0.131681
zooming_level 2,100.0,100.0,100.0,0.171031,91.85,96.2,91.53,0.165219,87.15,97.22,91.67,0.116197,100.0,100.0,100.0,0.093794,98.5,99.46,97.44,0.086703,97.66,98.67,95.83,0.169653,100.0,100.0,100.0,0.120049,99.08,99.8,98.36,0.175487,92.91,98.64,94.85,0.112698,50.36,75.41,85.11,0.116052,100.0,100.0,100.0,0.168772,100.0,100.0,100.0,0.183742,85.38,81.68,75.0,0.135944,100.0,100.0,100.0,0.157217,91.82,97.93,93.02,0.025273,92.98,96.33,94.85,0.133189
zooming_level 3,99.32,99.78,97.67,0.162814,89.47,94.52,91.53,0.165857,89.93,97.76,93.33,0.111517,100.0,100.0,100.0,0.09351,96.24,98.81,94.74,0.090759,97.32,98.55,93.88,0.170147,100.0,100.0,100.0,0.120129,100.0,100.0,100.0,0.173466,92.91,98.7,94.51,0.118915,51.25,70.85,87.36,0.142642,99.68,99.88,98.25,0.167692,95.0,98.33,94.74,0.204273,81.92,79.09,71.43,0.13729,100.0,100.0,100.0,0.157234,96.59,99.15,96.1,0.028114,92.64,95.69,94.24,0.136291
zooming_level 4,100.0,100.0,100.0,0.167259,89.3,93.4,89.23,0.161621,90.28,97.73,93.15,0.115779,100.0,100.0,100.0,0.092352,96.24,98.76,94.44,0.095818,97.99,98.91,95.83,0.170558,100.0,100.0,100.0,0.120103,100.0,100.0,100.0,0.175567,91.49,98.41,93.88,0.114982,50.71,72.26,85.11,0.133186,99.35,99.75,98.25,0.163345,90.0,97.14,94.74,0.205833,82.69,82.31,80.0,0.140475,100.0,100.0,100.0,0.159644,93.86,98.28,94.12,0.028548,92.13,95.8,94.58,0.136338
shifting_level 1,100.0,100.0,100.0,0.174548,92.81,96.25,90.32,0.162294,87.3,97.57,92.96,0.117017,96.93,99.25,98.25,0.105197,98.5,99.46,97.44,0.106218,99.0,99.5,97.78,0.174015,100.0,100.0,100.0,0.127537,98.16,99.58,98.41,0.168176,93.62,98.88,95.92,0.113031,64.89,85.55,86.05,0.156268,90.26,96.45,90.91,0.183557,97.5,99.09,95.24,0.186792,80.38,73.14,75.86,0.141256,97.5,99.35,97.44,0.159357,82.31,94.7,90.91,0.033315,91.94,95.92,93.83,0.140572
shifting_level 2,100.0,100.0,100.0,0.175483,92.28,95.76,86.96,0.161514,83.73,96.7,94.74,0.116393,95.79,98.89,96.43,0.111203,100.0,100.0,100.0,0.109634,100.0,100.0,100.0,0.172577,100.0,100.0,100.0,0.128235,100.0,100.0,100.0,0.167328,94.95,99.15,95.74,0.117984,51.08,81.33,85.71,0.149043,91.56,97.26,90.91,0.189841,97.5,99.09,95.24,0.189003,78.08,70.16,70.97,0.142895,97.5,99.35,97.44,0.160903,83.85,95.21,92.68,0.032817,91.09,95.53,93.79,0.141657
shifting_level 3,96.83,99.24,97.56,0.184765,90.35,94.53,87.88,0.164247,84.92,97.08,91.14,0.115856,92.34,97.9,92.86,0.116093,96.24,98.62,95.0,0.107886,98.66,99.36,97.78,0.17723,100.0,100.0,100.0,0.128476,100.0,100.0,100.0,0.171948,89.89,98.18,94.74,0.11883,60.16,80.76,87.36,0.159994,82.47,94.1,85.71,0.187289,92.5,96.98,95.24,0.189301,77.31,76.26,66.67,0.151341,100.0,100.0,100.0,0.164062,93.08,98.14,95.0,0.032749,90.32,95.41,92.46,0.144671
