transformation_level,bottle_auroc_sp,bottle_ap_sp,bottle_f1_sp,bottle_threshold_sp,cable_auroc_sp,cable_ap_sp,cable_f1_sp,cable_threshold_sp,capsule_auroc_sp,capsule_ap_sp,capsule_f1_sp,capsule_threshold_sp,carpet_auroc_sp,carpet_ap_sp,carpet_f1_sp,carpet_threshold_sp,grid_auroc_sp,grid_ap_sp,grid_f1_sp,grid_threshold_sp,hazelnut_auroc_sp,hazelnut_ap_sp,hazelnut_f1_sp,hazelnut_threshold_sp,leather_auroc_sp,leather_ap_sp,leather_f1_sp,leather_threshold_sp,metal_nut_auroc_sp,metal_nut_ap_sp,metal_nut_f1_sp,metal_nut_threshold_sp,pill_auroc_sp,pill_ap_sp,pill_f1_sp,pill_threshold_sp,screw_auroc_sp,screw_ap_sp,screw_f1_sp,screw_threshold_sp,tile_auroc_sp,tile_ap_sp,tile_f1_sp,tile_threshold_sp,toothbrush_auroc_sp,toothbrush_ap_sp,toothbrush_f1_sp,toothbrush_threshold_sp,transistor_auroc_sp,transistor_ap_sp,transistor_f1_sp,transistor_threshold_sp,wood_auroc_sp,wood_ap_sp,wood_f1_sp,wood_threshold_sp,zipper_auroc_sp,zipper_ap_sp,zipper_f1_sp,zipper_threshold_sp,mean_auroc_sp,mean_ap_sp,mean_f1_sp,mean_threshold_sp
impulse_noise_level 2,97.62,99.4,97.56,0.102529,90.18,94.58,87.72,0.151963,95.24,99.12,94.59,0.137576,100.0,100.0,100.0,0.156813,100.0,100.0,100.0,0.087837,93.31,96.95,91.3,0.179186,100.0,100.0,100.0,0.132315,94.47,98.73,95.38,0.174628,76.06,94.7,92.47,0.15755,34.32,70.38,85.71,0.076302,100.0,100.0,100.0,0.153346,97.5,99.09,95.24,0.165189,88.85,87.87,80.0,0.124649,100.0,100.0,100.0,0.135014,83.85,95.64,90.48,0.068295,90.09,95.76,94.03,0.133546
impulse_noise_level 3,94.44,98.62,95.0,0.107042,86.84,93.05,85.25,0.155061,88.1,97.66,93.51,0.14141,98.08,99.49,98.25,0.162959,100.0,100.0,100.0,0.093335,89.3,95.59,90.91,0.18495,100.0,100.0,100.0,0.132549,70.97,92.97,89.86,0.171554,73.4,92.35,92.16,0.15773,27.42,68.65,85.71,0.079699,100.0,100.0,100.0,0.153321,95.0,98.09,95.24,0.172681,72.31,61.69,68.97,0.127336,100.0,100.0,100.0,0.1378,88.97,96.79,93.51,0.078121,85.66,93.0,92.56,0.137037
impulse_noise_level 4,88.89,97.3,92.31,0.113043,88.42,93.02,88.24,0.158588,84.13,96.92,92.31,0.147967,98.85,99.66,96.67,0.165792,100.0,100.0,100.0,0.099232,79.93,88.33,82.61,0.193052,100.0,100.0,100.0,0.135694,81.57,95.15,92.54,0.190124,60.9,90.83,92.16,0.174603,26.04,66.12,85.71,0.084022,99.68,99.88,98.25,0.153762,97.5,99.09,95.24,0.182778,63.85,54.82,65.0,0.133466,95.83,99.0,97.44,0.134134,82.82,94.63,92.86,0.086082,83.23,91.65,91.42,0.143489
defocus_blur_level 1,98.64,99.56,97.67,0.066779,90.97,95.39,88.52,0.14342,96.96,99.32,97.37,0.116278,100.0,100.0,100.0,0.153783,100.0,100.0,100.0,0.082914,99.11,99.54,97.87,0.170737,100.0,100.0,100.0,0.116134,100.0,100.0,100.0,0.164405,91.25,98.49,93.18,0.137826,66.96,82.99,87.91,0.060601,100.0,100.0,100.0,0.148116,97.5,99.09,95.24,0.158047,90.36,86.2,82.76,0.094457,97.86,99.35,97.44,0.13009,99.09,99.76,97.5,0.043525,95.25,97.31,95.7,0.119141
defocus_blur_level 2,99.32,99.78,97.67,0.067688,90.0,94.9,88.52,0.144407,95.95,99.05,97.37,0.113728,100.0,100.0,100.0,0.156604,100.0,100.0,100.0,0.084864,99.4,99.68,97.87,0.169817,100.0,100.0,100.0,0.118322,99.6,99.9,98.41,0.164054,89.36,98.19,93.18,0.139379,65.89,81.27,86.96,0.060547,100.0,100.0,100.0,0.152236,97.5,99.09,95.24,0.158105,92.14,88.54,85.71,0.097971,100.0,100.0,100.0,0.120119,96.36,99.07,96.2,0.047474,95.03,97.3,95.81,0.119688
defocus_blur_level 3,100.0,100.0,100.0,0.066174,90.32,95.15,88.14,0.146673,91.55,98.1,94.74,0.11257,100.0,100.0,100.0,0.161304,100.0,100.0,100.0,0.092014,99.11,99.48,97.96,0.1681,100.0,100.0,100.0,0.124815,98.79,99.7,96.87,0.164829,89.83,98.21,92.13,0.142361,62.14,78.56,86.02,0.062161,100.0,100.0,100.0,0.153163,95.0,98.33,94.74,0.164324,90.0,87.53,88.89,0.099507,97.86,99.35,97.44,0.14562,94.77,98.72,95.0,0.056863,93.96,96.88,95.46,0.124032
defocus_blur_level 4,100.0,100.0,100.0,0.068118,91.61,95.51,87.27,0.15071,90.54,97.71,96.1,0.109953,99.33,99.79,98.31,0.169001,100.0,100.0,100.0,0.095995,98.51,99.09,97.96,0.171735,100.0,100.0,100.0,0.12614,99.6,99.9,98.41,0.1709,86.29,97.24,91.49,0.140375,58.75,77.71,86.02,0.063818,100.0,100.0,100.0,0.154255,95.0,98.33,94.74,0.167302,91.79,88.87,89.66,0.097804,97.86,99.35,97.44,0.142507,95.91,98.91,95.12,0.057805,93.68,96.83,95.5,0.125761
motion_blur_level 1,98.64,99.56,97.67,0.067132,92.19,96.19,89.66,0.14493,85.07,96.69,91.14,0.098481,100.0,100.0,100.0,0.161609,100.0,100.0,100.0,0.084621,99.67,99.82,97.87,0.164502,100.0,100.0,100.0,0.117473,99.08,99.8,98.41,0.169546,95.51,99.13,96.84,0.13512,49.82,77.25,86.96,0.059642,100.0,100.0,100.0,0.165324,100.0,100.0,100.0,0.156857,91.54,85.94,89.66,0.093974,100.0,100.0,100.0,0.128188,91.82,97.5,95.0,0.042501,93.56,96.79,96.21,0.119327
motion_blur_level 2,98.64,99.59,97.56,0.068852,86.25,93.08,87.1,0.147345,83.68,96.41,90.91,0.103449,100.0,100.0,100.0,0.164172,100.0,100.0,100.0,0.088778,98.66,99.36,97.78,0.169353,100.0,100.0,100.0,0.115198,98.62,99.69,98.41,0.168928,94.33,98.97,94.62,0.138302,46.43,75.08,86.96,0.06131,100.0,100.0,100.0,0.165825,100.0,100.0,100.0,0.156847,90.77,87.58,81.48,0.097624,100.0,100.0,100.0,0.134185,90.45,96.76,93.67,0.04572,92.52,96.43,95.23,0.121726
motion_blur_level 3,97.28,99.18,95.24,0.070681,91.34,95.75,91.53,0.153296,82.99,96.19,91.14,0.104038,99.63,99.89,98.36,0.156846,100.0,100.0,100.0,0.081693,97.99,98.99,95.45,0.171283,100.0,100.0,100.0,0.120382,93.09,98.42,95.38,0.167041,92.67,98.62,93.75,0.135628,41.96,72.29,86.02,0.063312,100.0,100.0,100.0,0.164076,97.5,99.09,95.24,0.163666,90.0,86.12,83.33,0.102481,100.0,100.0,100.0,0.139093,91.14,97.35,92.68,0.051003,91.71,96.13,94.54,0.122968
motion_blur_level 4,91.84,97.7,92.68,0.074205,82.85,90.21,83.58,0.155294,76.04,94.42,90.0,0.107285,97.78,99.38,96.55,0.171684,98.5,99.5,97.3,0.082077,96.32,98.09,93.62,0.170563,100.0,100.0,100.0,0.11933,94.01,98.73,95.08,0.175308,84.4,96.55,93.88,0.138683,43.21,71.46,85.11,0.062822,100.0,100.0,100.0,0.170095,92.5,96.98,95.24,0.169438,92.31,89.53,81.48,0.104545,100.0,100.0,100.0,0.136081,86.82,96.17,92.68,0.058125,89.11,95.25,93.15,0.126369
zoom_blur_level 1,96.03,99.08,97.56,0.095087,81.4,89.88,81.08,0.161789,84.92,96.97,93.51,0.12446,71.65,91.62,86.57,0.186977,93.98,97.69,95.0,0.092028,99.67,99.82,97.87,0.181164,100.0,100.0,100.0,0.14009,85.25,96.16,93.94,0.17861,78.72,95.88,92.16,0.156714,36.69,69.38,85.71,0.076555,99.68,99.88,98.25,0.170645,80.0,91.84,90.91,0.175542,79.23,77.22,73.33,0.120328,86.67,96.34,90.0,0.158094,78.72,93.85,89.66,0.107845,83.51,93.04,91.04,0.141729
zoom_blur_level 2,96.03,99.08,97.56,0.098948,82.11,89.86,81.36,0.169618,84.52,96.25,94.59,0.131243,89.66,97.26,90.91,0.19304,90.23,96.78,90.0,0.099941,98.66,99.29,95.83,0.183303,100.0,100.0,100.0,0.144339,66.36,91.93,89.86,0.181576,76.86,95.47,92.16,0.162087,37.48,69.97,85.71,0.084453,99.03,99.62,98.25,0.175131,85.0,95.19,88.89,0.182715,75.38,67.36,70.59,0.129811,87.5,96.66,90.0,0.157686,83.85,95.56,91.76,0.124226,83.51,92.69,90.5,0.147874
zoom_blur_level 3,98.41,99.59,97.56,0.099878,78.77,87.26,81.69,0.170898,85.32,96.35,97.3,0.134105,67.82,89.83,86.57,0.189735,92.48,97.25,92.68,0.09917,96.66,98.28,93.62,0.185979,100.0,100.0,100.0,0.141103,81.57,95.75,89.86,0.183829,84.84,97.25,93.07,0.171462,39.64,71.87,85.71,0.086954,100.0,100.0,100.0,0.178758,80.0,94.07,88.89,0.186753,76.54,71.75,69.23,0.136735,78.33,93.58,86.96,0.148289,81.54,94.87,89.66,0.126325,82.79,92.51,90.19,0.149332
zoom_blur_level 4,99.21,99.78,97.67,0.099901,72.63,84.7,78.95,0.172108,72.22,93.29,93.51,0.136055,72.03,91.69,86.57,0.190975,90.98,96.85,91.89,0.107096,97.32,98.62,93.62,0.187077,98.67,99.61,98.31,0.147263,79.26,95.38,89.86,0.186502,74.73,94.88,93.07,0.176599,43.0,73.53,85.71,0.092865,99.35,99.76,98.18,0.180693,85.0,94.33,90.0,0.188071,77.31,72.12,69.23,0.142906,73.33,91.28,88.37,0.15514,83.59,95.46,91.14,0.136506,81.24,92.09,89.74,0.153317
brightness_level 1,99.69,99.91,98.46,0.069754,96.25,98.06,94.62,0.142152,90.91,98.0,93.91,0.109135,100.0,100.0,100.0,0.1647,100.0,100.0,100.0,0.087353,98.71,99.37,97.06,0.170081,100.0,100.0,100.0,0.117691,99.81,99.96,98.95,0.168639,89.6,98.09,92.81,0.129048,61.9,81.96,86.76,0.060884,100.0,100.0,100.0,0.152422,95.56,98.15,96.77,0.154579,82.67,81.39,74.29,0.10241,98.0,99.44,98.31,0.127922,86.56,95.93,90.77,0.041277,93.31,96.68,94.85,0.11987
brightness_level 2,98.44,99.58,98.41,0.084699,96.63,97.93,95.74,0.143645,87.88,97.05,92.86,0.116447,100.0,100.0,100.0,0.165748,100.0,100.0,100.0,0.090545,98.14,99.11,97.06,0.172862,100.0,100.0,100.0,0.118775,99.81,99.96,98.95,0.16979,89.49,98.06,92.81,0.131144,76.03,88.37,89.39,0.065169,100.0,100.0,100.0,0.157234,92.22,97.07,90.91,0.151478,82.17,78.12,73.91,0.105144,97.67,99.33,96.67,0.12714,76.88,92.26,88.72,0.044458,93.02,96.46,94.36,0.122952
brightness_level 3,98.75,99.65,98.41,0.084935,94.15,96.66,91.84,0.145788,85.76,96.2,93.22,0.11553,100.0,100.0,100.0,0.167088,100.0,100.0,100.0,0.09111,96.86,98.34,94.12,0.174478,100.0,100.0,100.0,0.120657,99.81,99.96,98.95,0.171577,82.23,96.42,92.62,0.147389,73.73,82.52,89.76,0.074301,100.0,100.0,100.0,0.161775,87.78,95.76,87.5,0.153525,82.5,76.67,73.91,0.111753,97.0,99.19,96.67,0.128406,69.27,89.65,88.55,0.04857,91.19,95.4,93.7,0.126459
brightness_level 4,99.06,99.73,98.41,0.083826,93.33,95.73,89.8,0.149755,82.27,95.86,90.91,0.11918,100.0,100.0,100.0,0.168174,100.0,100.0,100.0,0.092061,95.29,96.88,93.15,0.171874,100.0,100.0,100.0,0.12164,99.42,99.87,98.92,0.1766,66.41,92.77,92.81,0.16127,68.33,83.95,87.02,0.081107,100.0,100.0,100.0,0.162262,83.33,93.28,88.24,0.157962,82.17,78.55,73.17,0.11639,100.0,100.0,100.0,0.124355,67.08,89.06,89.39,0.051067,89.11,95.05,93.45,0.129168
contrast_level 1,100.0,100.0,100.0,0.090832,89.96,94.72,86.36,0.150225,88.89,97.71,92.31,0.105931,100.0,100.0,100.0,0.140652,100.0,100.0,100.0,0.066705,98.71,99.39,97.14,0.168045,100.0,100.0,100.0,0.107929,99.8,99.95,98.92,0.164692,89.89,98.14,92.65,0.140125,58.98,80.99,87.22,0.066069,100.0,100.0,100.0,0.145413,97.78,99.14,96.77,0.153476,90.5,87.97,81.08,0.097491,98.52,99.59,96.67,0.116093,74.79,92.17,88.89,0.059001,92.52,96.65,94.53,0.118179
contrast_level 2,97.42,99.27,96.77,0.090974,90.55,94.89,86.0,0.149715,85.52,97.03,91.53,0.112658,99.35,99.81,98.85,0.153023,99.64,99.88,98.25,0.067337,98.29,99.24,97.14,0.169921,100.0,100.0,100.0,0.107035,99.6,99.91,98.92,0.165761,86.04,97.34,93.15,0.138734,61.95,83.09,86.13,0.066981,100.0,100.0,100.0,0.144618,97.78,99.14,96.77,0.158282,84.83,83.5,77.78,0.104583,97.78,99.39,96.55,0.118713,68.22,90.03,88.72,0.059741,91.13,96.17,93.77,0.120538
contrast_level 3,90.65,97.64,94.92,0.098051,91.15,95.52,87.8,0.160494,79.46,95.61,91.53,0.122044,99.03,99.73,98.85,0.151057,100.0,100.0,100.0,0.070115,97.86,99.14,98.55,0.172621,99.86,99.95,98.92,0.105812,97.63,99.45,95.83,0.16696,79.89,95.86,91.55,0.146067,57.54,80.75,85.93,0.073221,98.96,99.63,97.62,0.147331,100.0,100.0,100.0,0.163063,76.17,77.2,66.67,0.115336,92.96,98.01,93.33,0.119921,68.96,90.55,89.39,0.069478,88.67,95.27,92.73,0.125438
contrast_level 4,89.35,97.0,89.29,0.107331,82.31,91.35,82.76,0.17443,52.53,87.18,90.76,0.13657,95.13,98.72,95.35,0.156836,97.5,99.2,96.43,0.075583,95.57,97.89,95.77,0.17623,98.1,99.46,97.78,0.118168,91.7,98.12,92.78,0.174888,66.26,90.86,93.24,0.162744,51.1,75.02,85.51,0.078456,92.86,97.58,91.36,0.155547,97.78,99.14,96.77,0.166627,67.83,63.41,64.41,0.124973,62.22,87.81,86.96,0.124258,85.7,95.86,90.77,0.100429,81.73,91.91,90.0,0.135538
rotation_level 1,85.71,95.36,92.68,0.080098,79.03,86.82,82.19,0.148034,78.04,94.55,92.5,0.130855,90.33,96.9,91.53,0.185427,96.24,98.71,94.74,0.099572,94.94,97.44,92.0,0.169421,100.0,100.0,100.0,0.119909,98.39,99.58,98.41,0.172185,88.65,97.68,94.85,0.141342,59.29,81.39,86.02,0.071325,99.68,99.88,98.25,0.175325,90.0,95.73,95.24,0.165227,81.43,79.54,70.27,0.107532,96.43,99.0,97.44,0.150678,75.0,92.49,87.91,0.053071,87.54,94.34,91.6,0.131333
rotation_level 2,88.44,96.34,92.68,0.07962,61.61,77.06,76.92,0.1475,82.77,95.94,92.31,0.13969,77.67,90.19,90.91,0.172231,99.25,99.74,97.44,0.100442,97.62,98.64,96.0,0.168493,97.07,99.05,94.92,0.125795,93.55,98.41,95.08,0.178354,86.76,97.51,92.0,0.13972,53.75,77.0,86.96,0.071942,98.7,99.55,98.18,0.185916,75.0,90.51,86.96,0.168411,84.64,85.26,81.48,0.119079,98.57,99.55,97.44,0.144901,78.64,92.86,90.0,0.06304,84.94,93.17,91.29,0.133676
rotation_level 3,88.44,96.82,92.68,0.081081,67.9,81.02,76.54,0.148773,66.55,92.36,90.24,0.13516,68.0,79.47,89.23,0.191712,95.49,98.29,95.0,0.098698,98.81,99.32,96.0,0.170467,98.24,99.45,96.77,0.128235,94.35,98.6,96.77,0.177725,79.43,95.74,93.07,0.150899,63.04,83.75,85.11,0.062083,96.75,98.85,94.34,0.188223,77.5,91.53,85.71,0.17912,68.93,73.92,66.67,0.116285,100.0,100.0,100.0,0.152919,70.23,89.87,89.89,0.060343,82.24,91.93,89.87,0.136115
rotation_level 4,90.48,97.0,91.3,0.076954,74.35,85.1,80.52,0.153014,72.3,93.6,91.36,0.135514,58.67,85.26,85.71,0.173004,100.0,100.0,100.0,0.106807,97.92,98.86,94.12,0.168281,97.95,99.34,96.77,0.128068,88.31,97.24,89.86,0.171742,70.21,94.28,91.26,0.143683,51.43,77.66,85.11,0.073595,96.1,98.57,93.33,0.185011,82.5,91.88,90.91,0.181187,66.79,73.24,66.67,0.118622,96.43,98.87,94.74,0.151215,51.82,84.49,87.91,0.056226,79.68,91.69,89.3,0.134862
zooming_level 1,100.0,100.0,100.0,0.066127,97.96,98.85,93.75,0.143515,84.38,95.74,93.51,0.115633,98.89,99.7,98.31,0.173841,100.0,100.0,100.0,0.079793,100.0,100.0,100.0,0.167635,100.0,100.0,100.0,0.115698,98.62,99.72,98.36,0.172616,95.27,99.17,95.65,0.134927,52.86,75.61,87.91,0.058102,100.0,100.0,100.0,0.153331,100.0,100.0,100.0,0.169024,80.38,79.04,70.59,0.093977,100.0,100.0,100.0,0.128095,91.82,97.62,95.0,0.041853,93.35,96.36,95.54,0.120944
zooming_level 2,100.0,100.0,100.0,0.06995,95.08,97.35,90.91,0.142319,81.25,94.83,91.14,0.110949,100.0,100.0,100.0,0.158954,100.0,100.0,100.0,0.07583,99.67,99.82,97.87,0.165005,100.0,100.0,100.0,0.1174,99.54,99.9,98.41,0.169466,93.85,98.87,95.74,0.134727,54.29,76.13,87.64,0.063562,100.0,100.0,100.0,0.152679,100.0,100.0,100.0,0.168873,81.54,79.26,70.97,0.096235,100.0,100.0,100.0,0.130879,92.27,97.75,93.98,0.043641,93.17,96.26,95.11,0.120031
zooming_level 3,95.24,98.62,95.24,0.072122,94.06,96.97,91.53,0.145488,84.38,95.71,93.51,0.116009,100.0,100.0,100.0,0.161963,100.0,100.0,100.0,0.076453,99.33,99.65,97.78,0.169907,100.0,100.0,100.0,0.116673,99.54,99.9,98.41,0.165142,94.56,99.04,94.85,0.133928,58.75,79.1,87.64,0.063139,100.0,100.0,100.0,0.154437,100.0,100.0,100.0,0.16862,76.15,76.71,66.67,0.094067,100.0,100.0,100.0,0.129552,90.45,97.2,92.86,0.045354,92.83,96.19,94.57,0.120857
zooming_level 4,93.88,98.21,92.68,0.074878,92.7,95.95,87.88,0.144026,88.19,97.05,93.51,0.11709,100.0,100.0,100.0,0.155803,100.0,100.0,100.0,0.080921,99.33,99.65,97.78,0.171539,100.0,100.0,100.0,0.117177,97.7,99.55,98.36,0.178954,95.51,99.19,94.62,0.140295,59.11,79.35,86.96,0.063085,99.68,99.88,98.25,0.150714,100.0,100.0,100.0,0.169671,77.69,79.39,72.0,0.099043,100.0,100.0,100.0,0.133128,95.91,98.62,97.56,0.047789,93.31,96.46,94.64,0.122941
shifting_level 1,100.0,100.0,100.0,0.072958,92.81,96.15,91.53,0.148206,61.51,89.87,92.31,0.128183,89.66,96.89,91.23,0.171488,100.0,100.0,100.0,0.087887,99.33,99.65,97.78,0.173409,100.0,100.0,100.0,0.122947,99.54,99.9,98.41,0.169048,94.68,99.02,96.91,0.135077,65.48,84.19,86.36,0.069918,93.18,97.44,92.59,0.165464,92.5,97.33,90.91,0.156032,89.62,83.11,83.33,0.103182,100.0,100.0,100.0,0.135553,83.85,95.26,91.76,0.053979,90.81,95.92,94.21,0.126222
shifting_level 2,100.0,100.0,100.0,0.070404,85.09,91.94,83.58,0.148237,62.3,89.1,91.14,0.128647,83.52,95.08,90.32,0.180657,99.25,99.74,97.44,0.090352,100.0,100.0,100.0,0.170638,100.0,100.0,100.0,0.123327,100.0,100.0,100.0,0.165267,93.09,98.83,95.92,0.135137,56.02,80.81,85.71,0.068586,93.51,97.8,92.31,0.174928,100.0,100.0,100.0,0.164945,83.85,74.61,76.47,0.099544,100.0,100.0,100.0,0.137104,84.1,95.52,91.57,0.055129,89.38,94.9,93.63,0.127527
shifting_level 3,100.0,100.0,100.0,0.070887,85.09,90.39,86.57,0.149894,61.9,87.43,92.31,0.130616,72.41,89.57,87.5,0.17262,99.25,99.74,97.44,0.088938,99.0,99.5,97.78,0.171651,100.0,100.0,100.0,0.123555,100.0,100.0,100.0,0.166694,91.76,98.59,94.95,0.134262,64.69,83.95,86.67,0.07074,88.31,96.2,90.2,0.177139,95.0,98.09,95.24,0.166092,82.31,72.23,78.57,0.103789,100.0,100.0,100.0,0.148689,81.28,94.71,91.57,0.054957,88.07,94.03,93.25,0.128702
