transformation_level,bottle_auroc_px,bottle_aupro_px,bottle_f1_px,bottle_threshold_px,cable_auroc_px,cable_aupro_px,cable_f1_px,cable_threshold_px,capsule_auroc_px,capsule_aupro_px,capsule_f1_px,capsule_threshold_px,carpet_auroc_px,carpet_aupro_px,carpet_f1_px,carpet_threshold_px,grid_auroc_px,grid_aupro_px,grid_f1_px,grid_threshold_px,hazelnut_auroc_px,hazelnut_aupro_px,hazelnut_f1_px,hazelnut_threshold_px,leather_auroc_px,leather_aupro_px,leather_f1_px,leather_threshold_px,metal_nut_auroc_px,metal_nut_aupro_px,metal_nut_f1_px,metal_nut_threshold_px,pill_auroc_px,pill_aupro_px,pill_f1_px,pill_threshold_px,screw_auroc_px,screw_aupro_px,screw_f1_px,screw_threshold_px,tile_auroc_px,tile_aupro_px,tile_f1_px,tile_threshold_px,toothbrush_auroc_px,toothbrush_aupro_px,toothbrush_f1_px,toothbrush_threshold_px,transistor_auroc_px,transistor_aupro_px,transistor_f1_px,transistor_threshold_px,wood_auroc_px,wood_aupro_px,wood_f1_px,wood_threshold_px,zipper_auroc_px,zipper_aupro_px,zipper_f1_px,zipper_threshold_px,mean_auroc_px,mean_aupro_px,mean_f1_px,mean_threshold_px
impulse_noise_level 3,84.25,56.2,31.36,0.155817,95.58,84.4,60.26,0.093023,95.89,80.12,34.91,0.116949,99.44,96.94,71.91,0.16673,98.06,91.11,42.56,0.1294,97.33,87.74,50.44,0.166317,99.32,98.02,57.47,0.18948,78.2,64.73,42.92,0.10474,87.92,82.38,28.84,0.131439,79.06,50.3,19.69,0.097827,94.91,89.36,60.39,0.167954,98.28,75.79,62.0,0.137886,85.03,56.83,43.41,0.18063,93.43,88.69,58.59,0.157719,56.95,35.59,8.43,0.131473,89.58,75.88,44.88,0.141826
impulse_noise_level 4,81.32,47.11,29.31,0.161434,95.53,85.73,60.93,0.091052,94.48,77.97,31.44,0.122632,99.34,96.47,70.86,0.168819,97.61,91.06,41.78,0.128383,96.36,87.03,45.84,0.170521,99.23,97.54,54.19,0.194968,73.15,50.86,35.22,0.107982,83.59,75.37,18.86,0.135192,64.65,30.49,16.61,0.101585,93.55,87.61,58.88,0.172298,97.92,71.51,60.77,0.13902,84.64,53.43,36.47,0.189222,87.85,81.21,51.96,0.155901,48.01,27.85,5.86,0.138103,86.48,70.75,41.27,0.145141
defocus_blur_level 1,99.15,96.36,81.57,0.144949,91.63,80.73,45.06,0.087748,97.09,91.34,43.92,0.098999,99.34,97.93,70.24,0.158111,98.07,95.58,41.92,0.105965,98.96,93.36,68.59,0.161059,98.76,98.39,50.52,0.181028,90.65,85.58,59.9,0.100841,96.81,93.2,59.99,0.121679,92.96,74.6,12.72,0.081032,95.15,90.26,64.33,0.161413,98.86,90.52,68.45,0.133339,87.45,60.13,48.0,0.14502,96.25,92.6,67.19,0.158137,92.16,80.29,45.81,0.100035,95.55,88.06,55.21,0.12929
defocus_blur_level 2,99.14,96.1,81.58,0.14434,91.5,80.43,45.21,0.087726,97.02,90.8,44.06,0.099106,99.31,97.82,69.68,0.160116,98.2,95.32,42.18,0.105979,98.96,93.43,68.63,0.160549,98.77,98.35,49.75,0.181247,89.79,84.31,57.69,0.101117,96.66,93.04,59.7,0.122615,92.4,72.82,11.53,0.082183,94.71,90.32,65.4,0.166063,98.82,90.1,67.59,0.133174,87.19,59.94,47.4,0.145788,96.29,92.84,67.41,0.158307,90.37,76.34,43.27,0.102297,95.28,87.46,54.74,0.13004
defocus_blur_level 3,99.04,95.56,81.12,0.14608,91.0,80.1,46.2,0.087065,96.81,88.81,44.16,0.100105,99.21,97.59,66.86,0.166405,98.18,95.7,42.18,0.109541,98.99,92.91,68.33,0.161009,98.86,98.33,48.68,0.185195,87.93,80.88,52.7,0.100555,96.18,92.37,56.53,0.122731,91.21,69.58,8.21,0.085273,93.28,88.76,65.83,0.170049,98.67,88.96,64.82,0.135349,86.78,59.51,46.45,0.14769,96.43,92.55,68.8,0.157395,86.45,69.82,38.22,0.112027,94.6,86.1,53.27,0.132431
defocus_blur_level 4,98.91,95.05,80.47,0.148915,90.06,78.13,44.63,0.088345,96.5,85.76,43.65,0.102796,99.09,97.48,64.63,0.169036,97.86,94.92,40.88,0.116413,98.89,92.88,65.04,0.161351,99.31,98.3,47.59,0.18942,87.27,79.57,51.3,0.101803,95.36,91.48,50.81,0.12406,91.01,69.25,7.84,0.086916,91.74,85.65,64.78,0.172234,98.4,88.21,60.46,0.137139,86.14,58.3,46.31,0.149348,96.08,92.02,69.17,0.156201,86.43,69.94,37.28,0.124239,94.2,85.13,51.66,0.135214
motion_blur_level 1,96.62,91.99,73.21,0.142679,93.98,77.33,53.51,0.089127,97.89,89.11,46.27,0.099988,99.5,98.0,76.19,0.156177,98.23,90.72,41.07,0.128004,98.43,93.33,64.04,0.156834,99.61,98.75,58.32,0.185385,92.06,85.24,60.06,0.101038,94.73,91.04,60.92,0.117281,91.75,72.56,17.65,0.088242,96.22,91.61,73.6,0.160963,99.08,88.53,68.66,0.134615,85.6,66.71,29.3,0.142782,93.49,92.25,53.21,0.152293,95.01,88.62,44.6,0.099049,95.48,87.72,54.71,0.130297
motion_blur_level 2,96.42,91.49,72.49,0.141465,93.43,74.76,51.61,0.090744,97.74,88.12,45.53,0.100229,99.67,97.92,76.72,0.158998,98.13,91.25,41.22,0.127199,98.41,92.81,64.84,0.157141,99.61,98.76,58.55,0.183137,91.09,83.47,56.74,0.10201,94.77,89.6,61.89,0.118567,91.32,70.45,15.67,0.089081,96.18,91.66,74.57,0.161799,99.06,88.92,67.9,0.1339,84.62,66.02,28.24,0.143889,93.58,90.76,52.09,0.15438,93.03,84.09,43.24,0.11708,95.14,86.67,54.09,0.131975
motion_blur_level 3,95.88,89.57,71.95,0.144039,92.52,73.02,52.14,0.090464,97.53,87.03,44.39,0.100126,99.49,97.67,74.69,0.164851,97.36,91.94,39.09,0.121993,98.34,90.7,65.14,0.157223,99.56,98.62,56.07,0.188189,88.54,78.23,48.57,0.102765,94.16,86.96,60.91,0.119746,90.3,69.17,15.62,0.089234,95.67,91.23,74.29,0.164577,98.86,86.64,66.65,0.13751,83.95,65.18,28.89,0.149135,91.24,88.83,50.78,0.152852,87.83,73.91,40.61,0.129707,94.08,84.58,52.65,0.134161
motion_blur_level 4,94.89,86.79,69.83,0.148865,90.59,70.15,50.25,0.093612,97.16,84.57,40.21,0.102389,98.8,96.12,70.86,0.167615,95.65,90.79,40.41,0.126497,97.87,90.69,61.25,0.156808,99.61,98.67,58.35,0.191608,86.6,76.8,44.1,0.10377,93.09,84.98,58.06,0.122816,89.76,67.25,12.79,0.091166,94.4,90.17,72.14,0.168219,98.56,81.25,61.78,0.140062,81.68,63.69,27.06,0.153612,87.56,84.32,48.98,0.154669,82.44,64.91,39.41,0.140009,92.58,82.08,50.37,0.137448
zoom_blur_level 1,89.55,78.58,52.64,0.169209,87.38,62.27,44.66,0.098727,86.42,69.18,19.82,0.112255,96.36,81.13,55.34,0.174514,95.57,84.14,30.11,0.130766,97.81,95.36,49.69,0.166392,99.27,98.12,54.88,0.197918,81.24,57.0,41.13,0.110923,91.16,85.17,46.52,0.138691,68.85,32.63,2.89,0.12448,91.35,80.85,56.43,0.181165,96.91,79.66,36.53,0.149887,82.87,68.83,33.81,0.173151,91.82,66.7,57.85,0.177224,58.61,35.33,16.55,0.170524,87.68,71.66,39.92,0.151722
zoom_blur_level 2,88.23,77.02,49.78,0.171713,86.28,57.92,40.78,0.101909,87.16,68.78,15.72,0.11393,95.73,77.3,53.03,0.176298,91.84,69.18,28.25,0.134332,97.45,94.47,45.79,0.167427,99.2,97.68,49.55,0.197916,79.13,52.16,39.48,0.113624,90.72,80.77,42.26,0.14199,70.39,30.54,2.65,0.127475,89.95,76.5,55.32,0.185668,96.08,76.87,35.64,0.155287,80.41,65.05,32.69,0.179489,90.61,66.31,50.43,0.179002,56.1,28.86,10.59,0.175624,86.62,67.96,36.8,0.154779
zoom_blur_level 3,85.89,76.09,50.84,0.170092,87.75,55.43,38.77,0.101735,89.57,70.17,13.71,0.121656,95.23,74.63,55.35,0.176527,89.25,67.3,25.87,0.126831,96.72,93.12,42.36,0.169652,99.14,97.38,46.58,0.198575,76.15,49.06,36.0,0.115464,89.13,76.66,37.46,0.144722,73.74,33.32,1.4,0.094748,92.22,80.93,60.76,0.188586,95.2,73.17,36.24,0.157296,80.61,63.4,32.62,0.181764,91.79,63.78,50.86,0.178716,55.57,24.55,7.34,0.177256,86.53,66.6,35.74,0.153575
zoom_blur_level 4,83.56,73.78,47.52,0.171667,87.39,54.19,38.1,0.10168,89.18,69.7,12.59,0.117041,95.07,73.39,55.54,0.177635,86.07,61.64,22.84,0.128509,96.34,92.28,42.97,0.17006,98.02,96.15,45.07,0.199104,74.7,45.05,34.91,0.116945,88.79,72.92,36.24,0.14654,75.02,35.44,1.59,0.103432,91.06,77.46,59.74,0.191218,94.16,68.29,33.09,0.159395,78.63,58.48,31.23,0.185845,90.79,62.97,49.39,0.1818,54.87,21.95,7.13,0.180285,85.58,64.25,34.53,0.15541
brightness_level 1,97.89,94.75,77.12,0.143162,93.49,80.26,49.46,0.088503,96.75,86.38,40.24,0.100607,99.45,98.1,70.47,0.160798,98.59,96.81,44.95,0.129738,98.08,93.49,61.01,0.156829,99.09,98.48,56.72,0.18383,91.21,84.64,62.02,0.100282,93.93,91.97,58.99,0.119007,92.18,74.41,13.49,0.082417,96.0,90.58,67.97,0.162651,99.1,88.88,63.34,0.134702,87.92,63.07,46.84,0.152709,97.09,92.63,71.05,0.156375,92.29,82.66,44.15,0.104367,95.54,87.81,55.19,0.131732
brightness_level 2,98.02,94.83,77.33,0.147202,93.45,78.97,49.67,0.089465,95.41,81.99,34.74,0.10425,99.44,98.11,70.49,0.162517,98.48,96.7,45.16,0.13194,98.05,93.38,61.6,0.159052,99.09,98.46,56.42,0.184555,90.25,84.15,60.97,0.100945,93.65,91.83,59.94,0.121205,89.33,66.56,15.13,0.09141,95.6,90.32,67.82,0.163834,99.05,87.75,62.74,0.135746,87.67,61.94,46.85,0.15753,96.86,92.31,70.61,0.156467,89.87,77.86,42.99,0.110001,94.95,86.34,54.83,0.134408
brightness_level 3,98.11,94.65,76.98,0.151801,93.5,80.01,50.71,0.092186,94.83,80.43,32.77,0.105868,99.43,98.05,70.52,0.16402,98.24,97.13,45.06,0.132532,97.94,93.15,61.73,0.158138,99.1,98.53,56.4,0.18515,88.28,82.97,57.98,0.101521,91.74,87.16,55.62,0.132852,70.41,42.08,10.75,0.110102,95.5,90.4,67.93,0.164977,98.96,86.49,62.0,0.137593,87.52,61.74,46.57,0.160372,97.04,92.46,71.89,0.156331,90.04,77.73,43.17,0.115544,93.38,84.2,54.01,0.137932
brightness_level 4,98.16,94.25,76.71,0.155923,93.59,79.96,51.64,0.094503,94.32,78.17,30.82,0.106327,99.42,98.12,70.72,0.164953,98.08,97.02,45.38,0.129932,97.78,91.8,61.45,0.159552,99.11,98.52,57.12,0.188313,85.42,81.42,53.2,0.103191,87.02,79.57,41.76,0.139832,58.58,32.72,4.06,0.118401,94.91,90.45,67.11,0.166346,98.71,83.54,61.0,0.138949,86.9,60.06,44.03,0.165222,96.88,92.47,70.42,0.154716,90.66,78.5,44.07,0.11521,91.97,82.44,51.97,0.140091
contrast_level 1,91.76,84.58,70.02,0.153735,89.63,74.71,45.24,0.084391,94.67,81.81,29.36,0.102046,99.52,97.31,74.26,0.158072,96.86,92.58,36.83,0.106166,98.71,94.13,67.31,0.161312,99.52,98.58,54.72,0.175681,92.12,86.38,62.15,0.102133,92.65,88.26,53.31,0.120867,90.77,71.62,16.99,0.090458,95.54,89.72,68.73,0.160743,98.81,89.41,67.03,0.133404,87.31,71.53,35.5,0.152316,92.74,90.24,59.51,0.146004,83.19,65.63,20.82,0.151082,93.59,85.1,50.79,0.133227
contrast_level 2,89.62,82.39,68.63,0.157769,88.87,74.23,43.78,0.082978,92.68,75.8,26.0,0.102735,99.51,97.26,74.56,0.158532,96.37,91.57,36.95,0.1023,98.56,93.15,66.23,0.161001,99.49,98.6,54.53,0.174409,91.94,85.88,61.38,0.103047,91.55,86.84,49.37,0.123409,89.42,68.35,16.29,0.092368,94.83,88.77,67.73,0.162308,98.82,89.29,66.64,0.134722,86.66,70.55,34.57,0.151707,91.46,87.54,57.63,0.141721,80.76,62.33,20.31,0.151726,92.7,83.5,49.64,0.133382
contrast_level 3,87.24,80.18,66.96,0.160668,88.05,72.42,42.82,0.083519,86.47,57.18,19.02,0.110018,99.47,97.11,74.7,0.160408,95.64,90.84,36.48,0.095985,98.47,90.92,64.8,0.160286,99.38,98.21,52.52,0.172765,91.17,82.94,58.42,0.105122,90.54,85.87,44.44,0.124639,85.4,62.33,15.64,0.095927,93.01,85.43,64.82,0.16343,98.79,88.71,66.51,0.135419,85.18,67.23,33.78,0.160271,86.96,79.59,51.84,0.138518,71.81,50.77,19.05,0.155483,90.51,79.32,47.45,0.134831
contrast_level 4,83.44,74.05,59.93,0.166094,85.62,69.37,42.36,0.088378,79.34,38.22,9.47,0.124794,99.04,94.99,73.87,0.16175,94.11,86.61,34.62,0.092972,98.07,86.94,63.0,0.162471,97.34,91.6,42.32,0.176298,88.31,74.63,49.44,0.108853,86.41,78.02,25.52,0.125438,68.71,42.09,10.6,0.095297,85.91,74.69,52.77,0.171911,98.22,85.96,62.59,0.138173,81.46,58.4,28.11,0.171224,71.69,50.49,37.53,0.148004,48.8,31.31,17.21,0.164237,84.43,69.16,40.62,0.139726
rotation_level 1,95.13,84.23,47.92,0.145627,88.94,66.82,26.05,0.086752,93.08,79.59,30.72,0.102898,98.36,94.71,65.89,0.166816,98.55,96.07,47.62,0.133095,98.63,95.21,64.48,0.160263,98.94,97.33,56.17,0.186322,88.37,78.87,53.64,0.101553,91.44,90.95,45.74,0.122067,85.05,52.44,11.45,0.092514,92.15,79.76,47.96,0.168667,98.23,81.34,57.98,0.136045,79.96,51.16,27.08,0.160986,96.47,81.47,65.65,0.169686,76.41,46.35,12.09,0.102,91.98,78.42,44.03,0.135686
rotation_level 2,93.36,78.04,41.23,0.140585,87.65,62.05,22.34,0.08827,90.07,72.35,25.17,0.106051,97.31,88.8,44.19,0.175128,97.98,94.25,47.35,0.133209,98.44,94.22,65.06,0.160265,97.72,94.3,36.84,0.190779,86.61,76.88,49.65,0.101405,90.6,89.49,40.83,0.124876,85.84,51.76,11.03,0.089187,89.16,70.42,41.69,0.164037,97.68,70.62,59.11,0.140324,76.38,47.44,17.99,0.154787,95.86,76.95,57.87,0.168059,71.14,36.29,9.69,0.10538,90.39,73.59,38.0,0.136156
rotation_level 3,92.29,74.79,37.6,0.142579,85.34,56.27,18.75,0.086062,89.83,72.29,26.33,0.11033,95.57,84.64,32.69,0.175688,98.28,94.09,48.19,0.129333,98.5,94.73,63.24,0.159824,97.0,92.11,26.49,0.190637,85.56,75.42,47.39,0.101059,93.0,89.32,46.65,0.126152,83.48,48.97,12.37,0.089362,88.06,65.67,40.03,0.166347,97.54,65.84,60.13,0.141949,71.93,40.8,14.76,0.156859,94.2,69.41,50.42,0.171158,68.64,31.43,9.0,0.105874,89.28,70.39,35.6,0.136881
rotation_level 4,92.23,74.29,37.04,0.145678,84.88,56.59,18.25,0.089246,92.8,65.23,25.26,0.110133,94.49,80.31,26.45,0.175076,96.65,91.25,44.83,0.135582,98.5,94.27,64.36,0.160811,96.46,90.21,23.09,0.191357,84.85,73.73,46.44,0.100803,90.94,89.01,44.02,0.127969,82.62,42.72,12.42,0.093904,87.65,65.88,39.3,0.164121,98.03,83.97,57.43,0.142974,72.0,37.36,13.71,0.153952,93.19,67.34,45.46,0.174836,67.15,28.07,8.18,0.111363,88.83,69.35,33.75,0.13852
zooming_level 1,95.24,89.48,73.02,0.146256,94.01,83.28,54.11,0.088756,97.69,94.03,35.58,0.105397,99.39,96.62,71.7,0.162319,98.03,96.04,42.76,0.120046,97.98,93.08,59.05,0.159254,99.6,98.65,54.36,0.181584,91.53,84.66,67.66,0.100573,96.07,89.38,68.13,0.116309,92.35,72.64,11.04,0.081912,95.73,90.63,72.07,0.156162,98.65,92.62,69.7,0.13388,80.94,59.7,36.65,0.144668,98.67,94.59,66.75,0.153247,93.68,82.2,46.91,0.106261,95.3,87.84,55.3,0.130442
zooming_level 2,93.63,88.72,72.65,0.149499,93.0,80.68,53.59,0.089116,97.42,89.05,36.05,0.107319,99.42,97.41,70.8,0.162781,98.04,94.76,47.73,0.12653,97.96,92.18,61.66,0.1602,99.57,98.67,56.56,0.181643,91.09,84.25,67.52,0.101711,95.51,88.63,67.58,0.119079,93.29,75.18,10.1,0.079899,95.18,89.26,71.55,0.154842,98.36,90.51,68.57,0.137514,79.67,59.93,37.99,0.144652,98.57,93.99,68.41,0.154231,91.01,77.67,46.92,0.111831,94.78,86.73,55.85,0.132056
zooming_level 3,93.94,88.56,73.22,0.150036,91.85,77.29,54.11,0.089766,97.53,94.25,39.94,0.105763,99.13,97.18,70.33,0.159326,97.03,93.57,46.89,0.132372,97.67,90.41,60.44,0.157673,99.61,98.71,57.12,0.182459,91.29,85.21,69.19,0.102644,95.0,88.63,67.43,0.119264,93.1,74.68,10.45,0.079234,94.43,84.59,70.97,0.154459,98.06,90.62,66.55,0.138842,80.64,59.93,37.79,0.146876,98.28,94.21,67.96,0.155205,89.46,76.19,45.18,0.11433,94.47,86.27,55.84,0.13255
zooming_level 4,93.17,87.88,74.24,0.14921,91.97,79.27,54.88,0.090278,97.3,94.09,40.54,0.106957,99.33,97.37,71.52,0.163168,96.7,92.98,48.83,0.128856,97.42,91.19,61.51,0.158662,99.4,98.48,58.59,0.181855,90.3,81.81,67.4,0.104396,95.1,89.58,69.0,0.120969,93.45,76.59,15.68,0.08038,94.24,87.08,70.71,0.152962,97.73,89.42,66.2,0.137514,81.54,60.29,37.82,0.148162,98.18,94.67,68.23,0.152214,89.26,75.46,47.16,0.117481,94.34,86.41,56.82,0.132871
shifting_level 1,95.05,90.23,68.64,0.153724,91.16,76.11,45.07,0.089936,96.13,79.41,44.66,0.103967,99.36,95.96,72.56,0.161073,96.08,89.97,35.23,0.113699,98.66,95.35,67.36,0.160068,99.41,98.66,56.38,0.184698,91.31,86.05,57.26,0.101241,96.39,96.13,62.81,0.120751,92.94,78.95,21.13,0.084743,95.43,87.75,58.43,0.174636,98.94,87.72,57.52,0.14078,85.29,75.37,37.43,0.155596,89.4,84.76,51.92,0.16041,85.97,68.63,19.06,0.135464,94.1,86.07,50.36,0.136052
shifting_level 2,94.19,88.88,66.52,0.15935,90.45,68.12,44.6,0.090648,94.74,78.68,40.58,0.1061,98.68,94.06,62.5,0.164346,96.11,91.35,33.81,0.127161,98.73,94.55,67.16,0.160647,99.31,98.45,53.44,0.185254,93.03,87.83,60.55,0.102308,93.49,95.23,59.29,0.119452,92.07,76.37,23.74,0.087489,94.79,85.88,52.09,0.173494,98.72,88.4,59.29,0.143197,82.16,67.2,29.61,0.153817,88.28,83.24,48.66,0.162388,86.55,68.43,18.52,0.119585,93.42,84.44,48.02,0.137016
shifting_level 3,94.24,88.78,66.07,0.159572,89.08,68.25,42.03,0.094021,95.1,79.08,39.82,0.109023,97.93,89.53,47.17,0.167667,95.0,86.58,31.64,0.128521,98.7,93.03,67.03,0.158452,98.65,97.08,45.52,0.191326,92.73,90.16,59.87,0.102595,94.55,95.49,61.37,0.120385,93.54,80.84,21.1,0.08402,93.95,82.22,47.98,0.172961,98.53,84.01,56.41,0.145334,81.9,66.1,30.59,0.155015,85.59,79.31,43.03,0.163063,86.2,64.86,15.82,0.106849,93.05,83.02,45.03,0.137254
shifting_level 4,93.95,88.14,66.5,0.162889,89.21,62.31,39.14,0.0974,94.77,77.03,38.25,0.110448,96.77,86.3,35.47,0.166712,94.56,85.13,27.96,0.135511,98.68,92.95,66.25,0.160034,98.19,95.19,32.04,0.188141,93.72,88.01,61.84,0.103255,93.77,95.55,60.67,0.121206,91.94,76.47,21.1,0.084929,92.77,77.19,44.71,0.173041,98.69,87.86,55.67,0.140417,84.21,69.26,30.19,0.155495,86.33,76.97,40.73,0.164663,85.07,64.22,15.27,0.106696,92.84,81.51,42.39,0.138056
