transformation_level,bottle_auroc_sp,bottle_ap_sp,bottle_f1_sp,bottle_threshold_sp,cable_auroc_sp,cable_ap_sp,cable_f1_sp,cable_threshold_sp,capsule_auroc_sp,capsule_ap_sp,capsule_f1_sp,capsule_threshold_sp,carpet_auroc_sp,carpet_ap_sp,carpet_f1_sp,carpet_threshold_sp,grid_auroc_sp,grid_ap_sp,grid_f1_sp,grid_threshold_sp,hazelnut_auroc_sp,hazelnut_ap_sp,hazelnut_f1_sp,hazelnut_threshold_sp,leather_auroc_sp,leather_ap_sp,leather_f1_sp,leather_threshold_sp,metal_nut_auroc_sp,metal_nut_ap_sp,metal_nut_f1_sp,metal_nut_threshold_sp,pill_auroc_sp,pill_ap_sp,pill_f1_sp,pill_threshold_sp,screw_auroc_sp,screw_ap_sp,screw_f1_sp,screw_threshold_sp,tile_auroc_sp,tile_ap_sp,tile_f1_sp,tile_threshold_sp,toothbrush_auroc_sp,toothbrush_ap_sp,toothbrush_f1_sp,toothbrush_threshold_sp,transistor_auroc_sp,transistor_ap_sp,transistor_f1_sp,transistor_threshold_sp,wood_auroc_sp,wood_ap_sp,wood_f1_sp,wood_threshold_sp,zipper_auroc_sp,zipper_ap_sp,zipper_f1_sp,zipper_threshold_sp,mean_auroc_sp,mean_ap_sp,mean_f1_sp,mean_threshold_sp
impulse_noise_level 2,84.13,95.54,91.3,0.34281,94.04,97.09,93.1,0.290932,84.52,97.28,91.14,0.261016,100.0,100.0,100.0,0.178612,100.0,100.0,100.0,0.270444,100.0,100.0,100.0,0.317142,100.0,100.0,100.0,0.281559,100.0,100.0,100.0,0.312114,83.24,96.48,93.07,0.218349,65.48,86.36,86.67,0.225996,100.0,100.0,100.0,0.276126,100.0,100.0,100.0,0.315364,90.77,84.34,85.71,0.304794,100.0,100.0,100.0,0.30629,85.38,96.21,91.14,0.268292,92.5,96.89,95.48,0.277989
impulse_noise_level 3,82.54,95.3,89.36,0.357975,95.26,97.86,94.92,0.294943,93.25,98.86,95.65,0.295566,100.0,100.0,100.0,0.184982,100.0,100.0,100.0,0.267365,99.67,99.82,97.87,0.332967,100.0,100.0,100.0,0.279811,100.0,100.0,100.0,0.304543,78.46,92.7,95.83,0.256964,61.54,86.04,85.71,0.2348,100.0,100.0,100.0,0.276265,97.5,99.09,95.24,0.318408,89.62,88.25,83.33,0.338855,100.0,100.0,100.0,0.306265,81.03,94.3,89.47,0.278065,91.92,96.81,95.16,0.288518
impulse_noise_level 4,82.54,95.01,90.91,0.38215,94.39,97.41,93.1,0.326259,78.57,95.72,92.31,0.318778,100.0,100.0,100.0,0.195416,100.0,100.0,100.0,0.280526,97.66,98.69,95.65,0.351777,100.0,100.0,100.0,0.300306,100.0,100.0,100.0,0.312795,67.02,88.21,94.0,0.306869,54.83,81.56,86.67,0.268775,100.0,100.0,100.0,0.293661,97.5,99.09,95.24,0.340209,91.54,89.1,84.62,0.35707,100.0,100.0,100.0,0.304364,83.85,95.02,91.76,0.279701,89.86,95.99,94.95,0.30791
defocus_blur_level 1,100.0,100.0,100.0,0.323677,93.39,96.75,93.33,0.267915,96.96,99.32,97.37,0.19704,100.0,100.0,100.0,0.255974,100.0,100.0,100.0,0.263924,100.0,100.0,100.0,0.324679,100.0,100.0,100.0,0.317086,100.0,100.0,100.0,0.295619,96.69,99.43,96.84,0.175371,77.68,91.35,86.36,0.194474,100.0,100.0,100.0,0.207975,100.0,100.0,100.0,0.282323,96.79,96.02,89.66,0.250973,100.0,100.0,100.0,0.278197,100.0,100.0,100.0,0.180432,97.43,98.86,97.57,0.254377
defocus_blur_level 2,100.0,100.0,100.0,0.322982,92.74,96.29,91.8,0.270918,97.3,99.41,97.37,0.198363,100.0,100.0,100.0,0.244891,100.0,100.0,100.0,0.260531,100.0,100.0,100.0,0.319553,100.0,100.0,100.0,0.324123,100.0,100.0,100.0,0.303734,97.16,99.52,96.84,0.177126,79.64,92.0,87.36,0.197556,100.0,100.0,100.0,0.214393,100.0,100.0,100.0,0.284495,96.07,95.52,89.66,0.257926,100.0,100.0,100.0,0.277838,100.0,100.0,100.0,0.179407,97.53,98.85,97.54,0.255589
defocus_blur_level 3,100.0,100.0,100.0,0.309688,91.77,95.77,88.52,0.286254,97.97,99.54,98.67,0.21792,100.0,100.0,100.0,0.252607,99.25,99.74,97.44,0.254419,100.0,100.0,100.0,0.317362,100.0,100.0,100.0,0.329006,100.0,100.0,100.0,0.313287,97.87,99.66,98.92,0.196592,74.11,89.87,86.05,0.219393,100.0,100.0,100.0,0.233338,100.0,100.0,100.0,0.298842,95.71,94.19,89.66,0.280408,100.0,100.0,100.0,0.280764,100.0,100.0,100.0,0.194049,97.11,98.58,97.28,0.265595
defocus_blur_level 4,100.0,100.0,100.0,0.305734,90.48,94.98,87.27,0.310139,97.3,99.39,97.37,0.204642,100.0,100.0,100.0,0.260226,100.0,100.0,100.0,0.291158,100.0,100.0,100.0,0.324749,100.0,100.0,100.0,0.334725,100.0,100.0,100.0,0.309603,97.64,99.61,97.87,0.208599,75.0,90.19,86.02,0.224345,99.35,99.76,98.18,0.268447,100.0,100.0,100.0,0.31057,93.57,92.23,89.66,0.285841,99.29,99.76,97.56,0.268441,100.0,100.0,100.0,0.235615,96.84,98.39,96.93,0.276189
motion_blur_level 1,100.0,100.0,100.0,0.282111,91.0,95.88,91.8,0.255377,93.06,98.5,94.29,0.202127,100.0,100.0,100.0,0.189183,100.0,100.0,100.0,0.301201,100.0,100.0,100.0,0.325099,100.0,100.0,100.0,0.320425,100.0,100.0,100.0,0.305621,97.87,99.6,96.91,0.181608,77.5,87.83,90.7,0.19822,100.0,100.0,100.0,0.266069,97.5,99.09,95.24,0.244669,92.69,91.06,81.82,0.265862,100.0,100.0,100.0,0.293232,99.55,99.88,98.73,0.175354,96.61,98.12,96.63,0.253744
motion_blur_level 2,100.0,100.0,100.0,0.279104,89.81,95.18,87.27,0.287263,91.67,98.12,93.33,0.185965,100.0,100.0,100.0,0.214587,100.0,100.0,100.0,0.304173,100.0,100.0,100.0,0.332114,100.0,100.0,100.0,0.327025,100.0,100.0,100.0,0.277509,98.11,99.64,97.92,0.187163,75.0,84.58,91.57,0.221654,100.0,100.0,100.0,0.291466,97.5,99.09,95.24,0.249835,93.46,92.29,83.33,0.263613,100.0,100.0,100.0,0.288847,99.32,99.83,98.73,0.188527,96.32,97.92,96.49,0.259923
motion_blur_level 3,100.0,100.0,100.0,0.299876,86.93,93.66,86.21,0.292826,90.97,98.0,93.33,0.197212,100.0,100.0,100.0,0.232341,100.0,100.0,100.0,0.306003,100.0,100.0,100.0,0.328056,100.0,100.0,100.0,0.324306,100.0,100.0,100.0,0.286756,97.16,99.48,95.92,0.197129,71.25,83.9,88.89,0.226464,100.0,100.0,100.0,0.296701,95.0,98.09,95.24,0.262557,93.46,92.69,86.96,0.294755,100.0,100.0,100.0,0.288739,98.41,99.58,97.5,0.210352,95.55,97.69,96.27,0.269605
motion_blur_level 4,100.0,100.0,100.0,0.311053,83.87,92.26,81.48,0.318108,89.24,97.52,93.33,0.207283,100.0,100.0,100.0,0.248872,100.0,100.0,100.0,0.327321,95.99,97.63,95.83,0.333434,100.0,100.0,100.0,0.333708,98.16,99.63,98.36,0.333948,97.16,99.46,96.91,0.22655,77.5,88.13,87.91,0.2549,100.0,100.0,100.0,0.311917,92.5,97.33,90.91,0.28623,92.69,89.6,88.89,0.316932,99.17,99.76,97.56,0.280485,94.32,98.53,95.0,0.260268,94.71,97.32,95.08,0.290067
zoom_blur_level 1,99.21,99.78,97.67,0.394238,79.47,89.24,78.26,0.373355,92.06,98.17,96.0,0.281342,67.82,89.73,89.23,0.367778,65.41,83.53,85.71,0.369353,94.98,97.01,93.88,0.41278,100.0,100.0,100.0,0.302662,92.63,98.4,93.75,0.367656,90.43,98.42,93.62,0.339079,67.85,83.43,86.67,0.302479,98.38,99.43,96.43,0.380308,75.0,91.92,83.33,0.373188,82.31,82.02,75.0,0.405865,89.17,96.95,90.91,0.37922,59.74,86.63,89.66,0.38882,83.63,92.98,90.01,0.362542
zoom_blur_level 2,99.21,99.78,97.67,0.411594,68.25,80.85,78.38,0.39854,87.3,97.61,91.43,0.327609,69.73,88.41,87.88,0.387036,55.64,76.72,86.36,0.400433,92.31,96.42,93.33,0.436318,98.67,99.61,98.31,0.322043,89.4,97.5,95.24,0.402756,81.91,96.09,93.88,0.365933,65.29,81.74,86.67,0.326642,92.21,97.52,92.59,0.397689,62.5,83.75,85.71,0.406679,72.69,70.52,66.67,0.433487,84.17,95.25,93.02,0.401782,53.08,81.72,88.64,0.417074,78.16,89.57,89.05,0.389041
zoom_blur_level 3,98.41,99.56,97.67,0.401071,64.91,77.94,76.06,0.405815,86.11,97.3,91.67,0.351523,75.1,92.44,87.88,0.378595,56.39,80.62,84.44,0.401894,81.61,89.15,85.19,0.434657,100.0,100.0,100.0,0.319048,82.95,96.25,91.18,0.409861,79.52,94.64,94.85,0.395765,61.93,79.26,86.67,0.341304,85.06,94.35,87.5,0.391897,60.0,85.42,83.33,0.397995,59.62,55.86,58.33,0.460257,85.83,95.88,90.91,0.390679,58.72,80.66,89.66,0.407781,75.74,87.96,87.02,0.392543
zoom_blur_level 4,94.44,98.62,95.0,0.418548,63.51,76.32,77.92,0.41264,74.21,94.1,91.14,0.330745,80.46,94.19,89.23,0.38603,54.89,77.1,88.37,0.415244,85.62,92.76,83.64,0.439456,98.33,99.48,96.55,0.33427,74.65,94.06,91.18,0.41902,63.83,87.52,92.16,0.41276,60.55,78.73,86.67,0.34445,87.34,95.44,87.27,0.415561,55.0,81.76,83.33,0.418671,66.54,58.37,62.07,0.459663,80.83,93.64,93.02,0.399187,61.28,80.48,89.66,0.410603,73.43,86.84,87.15,0.401123
brightness_level 1,100.0,100.0,100.0,0.31222,92.88,96.41,91.11,0.267822,96.21,99.06,98.18,0.205403,99.84,99.95,98.9,0.186163,100.0,100.0,100.0,0.260614,100.0,100.0,100.0,0.317266,100.0,100.0,100.0,0.320463,100.0,100.0,100.0,0.289579,97.18,99.52,97.22,0.185422,78.57,90.6,88.06,0.187658,99.72,99.89,98.8,0.266706,100.0,100.0,100.0,0.279762,88.0,81.58,80.0,0.246904,100.0,100.0,100.0,0.274075,100.0,100.0,100.0,0.187485,96.83,97.8,96.82,0.252503
brightness_level 2,100.0,100.0,100.0,0.316908,93.33,96.54,89.89,0.283307,95.91,98.98,97.3,0.208721,99.84,99.95,98.9,0.19272,100.0,100.0,100.0,0.258217,100.0,100.0,100.0,0.314222,100.0,100.0,100.0,0.3215,100.0,100.0,100.0,0.290416,96.42,99.37,96.55,0.189244,78.89,90.63,88.55,0.189565,99.86,99.94,98.82,0.206711,100.0,100.0,100.0,0.273843,87.67,82.4,80.0,0.249664,99.67,99.89,98.36,0.266088,100.0,100.0,100.0,0.193703,96.77,97.85,96.56,0.250322
brightness_level 3,100.0,100.0,100.0,0.32259,94.08,96.77,90.91,0.299542,94.39,98.55,96.43,0.219677,99.84,99.95,98.9,0.19915,100.0,100.0,100.0,0.254036,100.0,100.0,100.0,0.311747,100.0,100.0,100.0,0.323139,100.0,100.0,100.0,0.292348,92.63,98.62,94.37,0.235436,92.22,96.37,95.87,0.24424,100.0,100.0,100.0,0.209003,100.0,100.0,100.0,0.267158,86.17,81.25,76.92,0.279084,99.67,99.89,98.36,0.260448,100.0,100.0,100.0,0.20215,97.27,98.09,96.78,0.261317
brightness_level 4,100.0,100.0,100.0,0.327918,93.55,96.77,90.32,0.295267,91.36,97.71,94.74,0.224865,99.84,99.95,98.9,0.217033,100.0,100.0,100.0,0.262269,100.0,100.0,100.0,0.309768,100.0,100.0,100.0,0.32516,100.0,100.0,100.0,0.295002,90.36,98.11,93.62,0.282331,91.9,96.96,92.31,0.257532,100.0,100.0,100.0,0.219847,100.0,100.0,100.0,0.262103,85.17,80.15,76.92,0.281669,100.0,100.0,100.0,0.272477,100.0,100.0,100.0,0.211492,96.81,97.98,96.45,0.269649
contrast_level 1,100.0,100.0,100.0,0.27748,90.48,95.55,89.41,0.276004,88.89,97.54,93.91,0.193232,100.0,100.0,100.0,0.206234,97.86,99.37,98.18,0.265973,100.0,100.0,100.0,0.320197,100.0,100.0,100.0,0.278564,100.0,100.0,100.0,0.268258,97.69,99.57,97.14,0.179667,80.25,91.78,90.48,0.200524,99.4,99.79,98.8,0.260774,98.89,99.58,96.77,0.22878,98.67,98.19,92.68,0.254626,100.0,100.0,100.0,0.24832,100.0,100.0,100.0,0.163327,96.81,98.76,97.16,0.241464
contrast_level 2,100.0,100.0,100.0,0.281492,89.28,95.02,89.16,0.289498,86.2,96.93,92.31,0.203898,100.0,100.0,100.0,0.201919,97.5,99.29,98.18,0.269719,100.0,100.0,100.0,0.317125,100.0,100.0,100.0,0.267937,100.0,100.0,100.0,0.280167,97.91,99.62,97.1,0.184715,78.39,90.82,90.48,0.207871,98.96,99.66,98.8,0.262888,98.89,99.58,96.77,0.228581,99.17,98.83,95.0,0.259109,100.0,100.0,100.0,0.242975,100.0,100.0,100.0,0.172122,96.42,98.65,97.19,0.244668
contrast_level 3,100.0,100.0,100.0,0.280922,88.61,94.71,88.37,0.299227,84.51,96.73,91.38,0.234369,100.0,100.0,100.0,0.199796,94.29,98.21,92.86,0.286595,100.0,100.0,100.0,0.317701,100.0,100.0,100.0,0.254176,100.0,100.0,100.0,0.275636,96.48,99.36,96.55,0.182002,75.51,89.38,90.32,0.226468,98.66,99.58,98.8,0.266645,97.78,99.22,96.55,0.317618,99.5,99.35,97.44,0.274981,100.0,100.0,100.0,0.241948,99.68,99.92,99.15,0.228743,95.67,98.43,96.76,0.259122
contrast_level 4,100.0,100.0,100.0,0.289637,85.91,93.29,85.0,0.343435,80.13,95.53,92.04,0.274453,100.0,100.0,100.0,0.20726,95.36,98.63,94.74,0.274993,99.29,99.58,98.59,0.328271,100.0,100.0,100.0,0.242023,99.8,99.95,98.92,0.272426,95.6,99.22,95.04,0.221417,71.36,87.26,89.39,0.25985,98.51,99.51,97.56,0.287451,96.67,98.89,96.55,0.325173,92.5,89.0,83.72,0.309989,98.52,99.58,96.77,0.248078,97.56,99.41,96.61,0.268896,94.08,97.32,95.0,0.27689
rotation_level 1,100.0,100.0,100.0,0.298366,93.55,96.41,89.55,0.255371,98.65,99.72,97.37,0.194376,100.0,100.0,100.0,0.246149,94.74,98.58,97.3,0.301516,100.0,100.0,100.0,0.337379,100.0,100.0,100.0,0.314449,100.0,100.0,100.0,0.280443,98.58,99.73,97.92,0.186071,81.43,91.01,90.7,0.193881,100.0,100.0,100.0,0.276248,100.0,100.0,100.0,0.318637,90.0,86.68,81.25,0.246204,100.0,100.0,100.0,0.281945,100.0,100.0,100.0,0.200381,97.13,98.14,96.94,0.262094
rotation_level 2,100.0,100.0,100.0,0.31268,92.42,95.87,87.5,0.258841,98.31,99.64,97.37,0.187393,100.0,100.0,100.0,0.239077,96.99,99.08,97.3,0.300624,100.0,100.0,100.0,0.330368,100.0,100.0,100.0,0.312938,100.0,100.0,100.0,0.277254,97.64,99.52,97.92,0.186185,78.39,90.35,88.37,0.202769,100.0,100.0,100.0,0.282545,100.0,100.0,100.0,0.325503,88.21,85.9,82.76,0.252804,100.0,100.0,100.0,0.268645,100.0,100.0,100.0,0.18199,96.8,98.02,96.75,0.261308
rotation_level 3,100.0,100.0,100.0,0.304207,84.19,90.43,83.87,0.289528,82.77,95.32,96.1,0.203622,95.67,98.61,95.24,0.24159,82.71,93.51,88.37,0.229784,100.0,100.0,100.0,0.33132,91.2,96.94,92.54,0.296086,100.0,100.0,100.0,0.291762,86.52,97.27,93.07,0.175482,63.93,82.3,88.89,0.178663,98.05,99.19,98.25,0.280038,100.0,100.0,100.0,0.32074,80.71,74.99,78.79,0.254256,97.14,99.1,95.0,0.326739,85.45,95.31,94.12,0.186491,89.89,94.86,93.62,0.260687
rotation_level 4,97.96,99.32,97.67,0.309515,75.32,80.32,85.71,0.28435,79.73,94.63,94.87,0.213059,83.33,92.15,93.75,0.223465,90.98,97.12,90.0,0.304532,86.61,92.01,90.57,0.331306,91.5,94.88,96.87,0.31546,99.19,99.8,98.41,0.281173,74.23,94.38,92.16,0.181622,57.14,80.05,86.96,0.197588,91.23,96.43,93.33,0.276102,100.0,100.0,100.0,0.324986,78.93,69.32,75.86,0.327966,89.29,95.28,93.02,0.277423,59.55,82.7,91.95,0.178919,83.67,91.23,92.08,0.268498
zooming_level 1,100.0,100.0,100.0,0.28548,94.06,97.22,93.1,0.293666,94.44,98.73,95.77,0.200785,100.0,100.0,100.0,0.242075,100.0,100.0,100.0,0.261597,100.0,100.0,100.0,0.326556,100.0,100.0,100.0,0.319909,100.0,100.0,100.0,0.288466,99.29,99.87,97.92,0.17843,76.25,89.48,88.64,0.188598,100.0,100.0,100.0,0.282621,100.0,100.0,100.0,0.307417,96.92,95.93,92.31,0.254501,100.0,100.0,100.0,0.350316,99.55,99.88,98.73,0.179661,97.37,98.74,97.76,0.264005
zooming_level 2,100.0,100.0,100.0,0.293199,94.74,97.58,93.33,0.276459,93.06,98.49,94.29,0.21336,100.0,100.0,100.0,0.248797,100.0,100.0,100.0,0.233127,100.0,100.0,100.0,0.332002,100.0,100.0,100.0,0.282813,100.0,100.0,100.0,0.297364,99.29,99.87,97.92,0.181024,71.43,84.68,88.1,0.214695,100.0,100.0,100.0,0.281554,100.0,100.0,100.0,0.316425,98.46,98.19,96.0,0.262545,100.0,100.0,100.0,0.343094,99.55,99.88,98.77,0.166921,97.1,98.58,97.89,0.262892
zooming_level 3,100.0,100.0,100.0,0.294533,94.91,97.64,93.1,0.302943,90.28,97.78,94.29,0.214994,100.0,100.0,100.0,0.267403,100.0,100.0,100.0,0.201004,100.0,100.0,100.0,0.328892,100.0,100.0,100.0,0.243771,100.0,100.0,100.0,0.299126,98.35,99.71,97.83,0.202746,73.21,89.49,86.36,0.200516,100.0,100.0,100.0,0.256394,100.0,100.0,100.0,0.320268,98.46,97.97,92.31,0.267203,100.0,100.0,100.0,0.336217,94.55,98.62,93.51,0.229264,96.65,98.75,97.16,0.264352
zooming_level 4,100.0,100.0,100.0,0.29701,94.4,97.38,92.06,0.284539,89.24,97.61,91.67,0.194305,100.0,100.0,100.0,0.256952,100.0,100.0,100.0,0.201386,100.0,100.0,100.0,0.326877,100.0,100.0,100.0,0.187822,100.0,100.0,100.0,0.291159,98.11,99.67,97.83,0.207273,72.86,89.63,86.02,0.176345,100.0,100.0,100.0,0.234684,100.0,100.0,100.0,0.323699,99.23,98.97,96.0,0.275169,100.0,100.0,100.0,0.338914,93.86,98.46,93.51,0.230232,96.51,98.78,97.14,0.255091
shifting_level 1,100.0,100.0,100.0,0.30531,92.11,96.01,90.91,0.292119,94.05,98.78,96.0,0.167613,100.0,100.0,100.0,0.227938,100.0,100.0,100.0,0.249697,100.0,100.0,100.0,0.302954,100.0,100.0,100.0,0.328693,100.0,100.0,100.0,0.2876,94.68,99.13,95.83,0.173552,80.87,92.05,88.61,0.198304,100.0,100.0,100.0,0.219419,97.5,99.09,95.24,0.254646,95.0,90.78,88.89,0.256433,100.0,100.0,100.0,0.277904,100.0,100.0,100.0,0.199043,96.95,98.39,97.03,0.249415
shifting_level 2,100.0,100.0,100.0,0.305671,91.4,95.81,90.91,0.298465,95.24,99.05,96.0,0.167524,100.0,100.0,100.0,0.2558,100.0,100.0,100.0,0.312393,100.0,100.0,100.0,0.312843,100.0,100.0,100.0,0.322954,100.0,100.0,100.0,0.291802,93.88,98.99,95.83,0.169942,81.85,92.75,88.64,0.174281,99.35,99.75,98.25,0.220411,97.5,99.09,95.24,0.249937,94.23,90.41,92.31,0.252903,100.0,100.0,100.0,0.27912,100.0,100.0,100.0,0.179323,96.9,98.39,97.15,0.252891
shifting_level 3,100.0,100.0,100.0,0.313399,89.65,95.07,90.91,0.291167,92.86,98.47,95.89,0.196993,100.0,100.0,100.0,0.249077,100.0,100.0,100.0,0.30901,100.0,100.0,100.0,0.310851,100.0,100.0,100.0,0.316938,100.0,100.0,100.0,0.294254,93.35,98.92,94.85,0.175471,82.25,92.2,90.48,0.180805,98.7,99.55,98.18,0.249826,97.5,99.09,95.24,0.262844,95.0,91.74,88.89,0.249531,97.5,99.25,97.56,0.280426,100.0,100.0,100.0,0.215248,96.45,98.29,96.8,0.259723
