transformation_level,bottle_auroc_px,bottle_aupro_px,bottle_f1_px,bottle_threshold_px,cable_auroc_px,cable_aupro_px,cable_f1_px,cable_threshold_px,capsule_auroc_px,capsule_aupro_px,capsule_f1_px,capsule_threshold_px,carpet_auroc_px,carpet_aupro_px,carpet_f1_px,carpet_threshold_px,grid_auroc_px,grid_aupro_px,grid_f1_px,grid_threshold_px,hazelnut_auroc_px,hazelnut_aupro_px,hazelnut_f1_px,hazelnut_threshold_px,leather_auroc_px,leather_aupro_px,leather_f1_px,leather_threshold_px,metal_nut_auroc_px,metal_nut_aupro_px,metal_nut_f1_px,metal_nut_threshold_px,pill_auroc_px,pill_aupro_px,pill_f1_px,pill_threshold_px,screw_auroc_px,screw_aupro_px,screw_f1_px,screw_threshold_px,tile_auroc_px,tile_aupro_px,tile_f1_px,tile_threshold_px,toothbrush_auroc_px,toothbrush_aupro_px,toothbrush_f1_px,toothbrush_threshold_px,transistor_auroc_px,transistor_aupro_px,transistor_f1_px,transistor_threshold_px,wood_auroc_px,wood_aupro_px,wood_f1_px,wood_threshold_px,zipper_auroc_px,zipper_aupro_px,zipper_f1_px,zipper_threshold_px,mean_auroc_px,mean_aupro_px,mean_f1_px,mean_threshold_px
impulse_noise_level 2,88.52,69.71,49.51,0.024997,77.53,65.53,24.25,0.48523,93.96,83.68,22.21,0.05634,98.82,95.51,67.8,0.042404,94.26,74.24,45.6,0.030101,96.21,86.56,35.99,0.383817,99.59,95.82,60.59,0.211837,74.11,53.99,36.45,0.020981,87.59,91.02,23.77,0.040992,96.26,83.46,26.0,0.340857,93.22,83.61,62.35,0.06899,93.09,83.15,25.34,0.356906,77.97,54.78,20.49,0.029512,98.2,95.11,69.53,0.145963,92.32,75.25,36.61,0.012532,90.78,79.43,40.43,0.150097
impulse_noise_level 3,87.34,64.85,45.88,0.022526,78.14,68.0,24.01,0.45903,93.07,72.9,19.58,0.055788,98.71,93.83,69.53,0.048015,90.92,68.2,41.03,0.026691,96.2,87.39,35.4,0.346507,99.56,94.9,60.27,0.203923,73.84,48.54,36.23,0.023176,87.15,89.19,23.45,0.040136,96.13,82.4,24.1,0.329023,91.13,83.28,60.24,0.064393,93.21,81.19,22.32,0.255363,78.68,53.7,19.83,0.027223,97.03,92.63,67.21,0.106564,90.36,69.39,33.36,0.011965,90.1,76.69,38.83,0.134688
impulse_noise_level 4,83.46,57.9,41.21,0.019376,78.36,67.67,23.85,0.40263,90.88,71.05,15.64,0.010403,97.83,86.24,64.65,0.031296,89.23,69.37,36.98,0.02666,97.15,88.03,42.25,0.320345,99.23,91.32,58.79,0.119819,72.82,40.76,36.17,0.027725,87.22,85.82,22.4,0.030493,95.26,76.48,15.86,0.275541,88.86,76.12,58.26,0.035855,91.06,78.0,17.59,0.354638,76.05,48.95,18.08,0.028998,95.28,91.27,64.01,0.077154,88.31,62.53,28.96,0.011216,88.73,72.77,36.31,0.118143
defocus_blur_level 1,96.36,90.08,67.57,0.070661,80.06,56.69,16.86,0.460119,97.24,88.14,47.06,0.066918,99.17,95.59,67.54,0.038107,97.11,88.02,37.16,0.014195,98.37,90.11,65.84,0.503847,99.49,98.85,54.07,0.207857,74.2,71.22,36.42,0.010514,92.77,91.7,40.52,0.097569,98.19,91.7,39.33,0.298263,97.64,89.5,72.36,0.078933,91.37,91.57,24.41,0.270073,78.42,45.6,27.07,0.011272,98.6,95.28,69.84,0.127512,96.24,86.72,49.71,0.010172,93.02,84.72,47.72,0.151067
defocus_blur_level 2,96.51,89.42,67.93,0.057069,80.49,57.36,16.25,0.415369,97.25,85.12,46.6,0.05213,98.93,94.48,68.77,0.034238,96.87,92.82,37.68,0.014177,98.22,89.34,63.16,0.478407,99.46,98.76,53.13,0.190264,76.93,70.39,37.77,0.018281,93.01,93.79,38.92,0.083729,98.03,90.48,36.6,0.248968,96.74,85.59,71.12,0.063888,91.89,91.25,23.9,0.269054,78.28,45.34,26.33,0.010021,98.36,95.41,69.22,0.111101,95.64,83.85,46.96,0.008513,93.11,84.23,46.96,0.137014
defocus_blur_level 3,96.73,88.17,68.98,0.036106,81.43,59.3,16.81,0.348345,97.49,78.12,49.1,0.03208,98.14,92.16,66.13,0.023057,94.55,88.26,36.13,0.020985,97.74,88.41,57.46,0.470367,99.48,98.32,53.64,0.160608,81.46,67.78,41.5,0.021032,92.63,92.5,35.56,0.059362,97.8,88.89,32.74,0.210768,94.73,79.26,70.12,0.032728,92.66,90.61,24.22,0.148349,76.35,42.65,24.17,0.008217,98.5,94.84,69.32,0.085988,94.94,79.67,44.81,0.006881,92.98,81.93,46.05,0.110992
defocus_blur_level 4,96.86,87.52,69.4,0.022389,81.83,59.37,17.42,0.288699,97.23,69.42,49.3,0.020951,97.1,91.59,63.14,0.018925,91.86,82.83,32.55,0.020621,97.32,86.7,52.3,0.420005,99.52,98.53,55.54,0.139629,82.67,65.44,41.59,0.0351,91.28,91.34,30.42,0.055171,97.6,87.84,31.48,0.208739,92.69,77.41,70.34,0.02457,93.98,92.39,27.52,0.136817,75.6,42.99,23.32,0.007522,98.41,94.89,69.74,0.072846,94.1,73.27,42.69,0.006237,92.54,80.1,45.12,0.098548
motion_blur_level 1,94.33,88.12,66.92,0.075593,82.99,64.06,34.03,0.481855,98.3,84.91,53.84,0.136973,99.28,97.05,74.35,0.052374,39.6,12.53,1.3,0.001212,97.43,92.45,51.52,0.430441,99.69,98.71,61.24,0.247997,72.19,76.81,28.83,0.011188,88.59,90.86,28.11,0.024543,45.22,7.85,0.43,0.00153,94.49,85.9,70.03,0.036616,96.98,89.85,45.75,0.258486,77.14,56.54,18.55,0.013022,95.64,91.71,57.27,0.113098,42.17,5.45,3.71,0.003218,81.6,69.52,39.73,0.125876
motion_blur_level 2,94.8,88.1,67.32,0.073252,82.98,63.25,32.93,0.448919,98.2,83.8,52.5,0.087662,98.83,97.79,72.91,0.044124,45.41,12.86,1.3,0.001212,97.25,92.28,50.52,0.39078,99.64,98.67,59.62,0.217822,73.86,73.08,29.47,0.012574,87.53,90.21,26.76,0.054823,47.55,8.99,0.45,0.0017,92.25,83.94,69.59,0.029809,97.01,89.72,45.92,0.229968,78.94,54.82,21.71,0.014215,95.44,92.22,57.73,0.108398,42.17,5.45,3.71,0.003218,82.12,69.01,39.5,0.114565
motion_blur_level 3,95.0,87.17,63.73,0.053007,82.94,60.79,31.4,0.411999,98.3,79.49,50.88,0.067182,98.55,96.64,72.19,0.040659,45.0,12.86,1.32,0.001513,96.94,89.5,47.49,0.366941,99.56,98.07,57.3,0.18049,75.51,72.9,29.96,0.012133,85.84,86.92,23.94,0.068359,46.83,7.46,0.44,0.001645,94.73,80.07,68.7,0.022619,96.02,86.03,42.12,0.217468,78.82,55.03,22.13,0.015995,95.2,91.06,57.86,0.082585,42.17,5.45,3.71,0.003218,82.09,67.3,38.21,0.103054
