transformation_level,candle_auroc_px,candle_aupro_px,candle_f1_px,candle_threshold_px,capsules_auroc_px,capsules_aupro_px,capsules_f1_px,capsules_threshold_px,cashew_auroc_px,cashew_aupro_px,cashew_f1_px,cashew_threshold_px,chewinggum_auroc_px,chewinggum_aupro_px,chewinggum_f1_px,chewinggum_threshold_px,fryum_auroc_px,fryum_aupro_px,fryum_f1_px,fryum_threshold_px,macaroni1_auroc_px,macaroni1_aupro_px,macaroni1_f1_px,macaroni1_threshold_px,macaroni2_auroc_px,macaroni2_aupro_px,macaroni2_f1_px,macaroni2_threshold_px,pcb1_auroc_px,pcb1_aupro_px,pcb1_f1_px,pcb1_threshold_px,pcb2_auroc_px,pcb2_aupro_px,pcb2_f1_px,pcb2_threshold_px,pcb3_auroc_px,pcb3_aupro_px,pcb3_f1_px,pcb3_threshold_px,pcb4_auroc_px,pcb4_aupro_px,pcb4_f1_px,pcb4_threshold_px,pipe_fryum_auroc_px,pipe_fryum_aupro_px,pipe_fryum_f1_px,pipe_fryum_threshold_px,mean_auroc_px,mean_aupro_px,mean_f1_px,mean_threshold_px
impulse_noise_level 2,91.9,78.49,35.06,0.286338,96.64,93.45,51.65,0.314764,94.59,85.57,56.54,0.216714,98.22,79.25,59.47,0.310041,94.69,87.84,46.11,0.200056,99.43,93.17,26.91,0.26246,96.56,83.36,2.64,0.28593,98.44,89.41,68.99,0.310042,98.12,87.53,51.87,0.303938,94.22,85.1,48.62,0.320018,92.0,67.88,30.63,0.286279,97.66,89.97,57.15,0.227853,96.04,85.08,44.64,0.277036
impulse_noise_level 3,91.75,77.43,30.8,0.293463,96.26,93.59,50.13,0.320527,95.82,82.56,58.52,0.225547,97.98,72.24,58.94,0.325708,94.38,84.17,46.45,0.20966,98.65,88.81,24.25,0.264666,95.68,78.56,2.19,0.293576,98.33,89.04,67.52,0.310617,98.08,88.38,51.6,0.30462,93.43,85.71,45.88,0.321488,91.59,66.61,30.06,0.288837,96.99,81.58,56.5,0.241109,95.74,82.39,43.57,0.283318
impulse_noise_level 4,85.09,67.22,25.3,0.306697,96.06,91.94,50.66,0.33351,95.98,80.35,56.68,0.2486,97.68,71.63,55.31,0.323207,93.84,80.84,46.02,0.224133,96.57,81.52,22.47,0.300076,93.93,76.29,1.53,0.336095,97.99,87.87,65.12,0.318734,98.17,86.98,51.04,0.312861,92.34,83.09,43.97,0.340002,91.55,67.63,30.56,0.304485,95.49,76.89,55.0,0.268899,94.56,79.35,41.97,0.301442
defocus_blur_level 1,99.57,98.5,55.32,0.275238,98.3,95.22,55.33,0.311917,93.09,95.68,40.75,0.219358,98.66,86.6,69.88,0.350699,95.14,95.06,46.81,0.170272,99.65,96.08,33.47,0.252623,97.25,86.05,3.02,0.296871,98.33,89.96,71.08,0.306223,96.59,85.48,44.08,0.286743,94.85,87.32,42.55,0.30751,93.01,75.39,30.21,0.283624,99.05,98.62,56.44,0.202353,96.96,90.83,45.74,0.271953
defocus_blur_level 2,99.54,98.53,54.24,0.274262,98.24,95.44,55.43,0.320535,93.05,95.35,41.16,0.219447,98.67,86.3,69.8,0.35223,95.13,94.72,47.07,0.172383,99.63,95.55,33.95,0.252694,97.17,86.05,3.51,0.297631,98.32,89.71,70.5,0.307584,96.52,86.36,43.89,0.290666,94.8,86.87,42.8,0.305254,93.27,76.22,30.83,0.286762,99.05,98.61,56.77,0.198254,96.95,90.81,45.83,0.273142
defocus_blur_level 3,99.49,98.38,53.2,0.268086,98.24,95.73,55.7,0.331083,91.04,93.89,41.28,0.230871,98.65,85.43,70.61,0.355291,94.87,93.73,46.76,0.181175,99.6,94.9,34.01,0.265329,96.72,84.05,3.52,0.306178,98.01,88.71,65.72,0.30897,96.33,85.71,44.48,0.300343,94.86,86.46,42.98,0.311154,93.33,77.85,28.61,0.287248,98.97,98.53,55.76,0.216272,96.68,90.28,45.22,0.280167
defocus_blur_level 4,99.47,98.03,50.79,0.27334,97.82,94.03,57.24,0.327138,91.28,92.33,40.86,0.242268,98.63,83.58,69.47,0.344196,94.66,91.36,43.66,0.191783,99.4,92.59,31.07,0.277535,96.42,81.63,2.01,0.292412,97.84,87.77,62.54,0.318288,96.07,84.05,43.78,0.308236,94.67,80.47,40.43,0.31959,93.02,78.26,27.44,0.293907,98.71,98.15,52.28,0.237984,96.5,88.52,43.46,0.285556
motion_blur_level 1,99.15,94.34,39.39,0.256154,97.27,92.93,53.95,0.311231,90.0,93.15,58.23,0.193706,99.28,91.51,70.13,0.351784,95.28,94.04,42.32,0.172679,99.56,96.7,28.64,0.25989,97.46,88.66,6.39,0.290144,99.55,94.22,72.43,0.307822,93.29,80.2,42.14,0.297347,93.57,88.26,47.42,0.306697,93.24,65.5,23.42,0.28293,98.85,97.69,30.29,0.2829,96.38,89.77,42.9,0.276107
motion_blur_level 2,98.59,94.39,39.31,0.272252,97.14,94.11,52.6,0.313242,90.3,93.84,56.54,0.201525,99.28,91.6,69.67,0.340768,95.46,93.09,42.41,0.183821,99.33,94.37,31.19,0.262187,97.08,87.29,4.86,0.298333,99.52,94.91,70.75,0.314442,92.64,79.18,43.48,0.307581,92.95,89.18,47.09,0.3126,92.9,62.63,23.85,0.298409,98.98,97.31,31.02,0.289236,96.18,89.32,42.73,0.282866
motion_blur_level 3,98.49,94.09,37.85,0.279612,96.8,91.59,51.14,0.313412,90.97,93.8,57.78,0.218596,99.33,87.82,68.27,0.338027,94.92,92.3,40.41,0.197034,99.34,95.35,28.51,0.26946,96.11,84.71,4.03,0.323885,99.42,95.21,69.91,0.328593,92.95,81.19,38.93,0.316406,92.38,89.8,45.93,0.330865,92.92,65.3,21.69,0.316749,98.98,96.26,31.41,0.292798,96.05,88.95,41.32,0.293786
motion_blur_level 4,97.93,93.33,35.82,0.295328,95.4,90.64,46.92,0.323066,92.69,86.36,58.12,0.237933,99.04,87.91,69.09,0.342007,93.44,91.46,34.55,0.216843,98.51,89.2,27.37,0.281675,95.04,81.79,2.62,0.334601,99.17,94.72,64.91,0.34611,91.83,72.77,37.31,0.354577,90.8,86.32,40.08,0.35403,92.46,60.24,20.08,0.339571,98.52,96.11,28.53,0.300039,95.4,85.9,38.78,0.310482
zoom_blur_level 1,83.72,70.68,4.27,0.398981,86.68,66.62,13.07,0.376826,65.07,47.2,15.07,0.382801,97.03,57.35,43.26,0.417446,86.86,72.87,24.97,0.316407,89.74,38.45,2.05,0.379661,89.52,48.49,0.69,0.344491,92.34,65.05,16.96,0.439398,89.64,64.59,10.39,0.464402,90.12,71.67,16.12,0.454037,91.82,57.28,17.09,0.454453,87.36,79.51,27.69,0.370067,87.49,61.65,15.97,0.399914
zoom_blur_level 2,77.9,62.86,2.23,0.412402,81.52,52.46,5.73,0.380998,68.31,49.54,11.0,0.401953,95.47,52.32,27.95,0.431385,84.18,64.97,18.26,0.339744,86.74,30.72,0.65,0.319356,86.23,37.14,0.4,0.336673,89.01,61.77,8.74,0.467383,84.41,55.92,5.1,0.508536,88.9,68.0,11.25,0.500235,89.8,53.66,11.62,0.50427,86.21,80.31,22.96,0.385794,84.89,55.81,10.49,0.415727
zoom_blur_level 3,75.43,58.65,2.44,0.412817,76.4,41.85,3.59,0.398079,67.56,49.24,5.99,0.407879,92.97,49.74,11.1,0.432492,80.98,52.6,14.4,0.31091,83.55,24.42,0.52,0.386082,84.77,33.78,0.4,0.344569,85.61,56.47,4.4,0.441825,80.7,49.22,3.28,0.507379,88.19,60.38,5.39,0.496863,85.71,40.67,7.6,0.508754,85.68,72.03,21.05,0.382535,82.3,49.09,6.68,0.419182
zoom_blur_level 4,71.57,53.48,1.42,0.418159,72.7,35.14,2.83,0.402677,66.44,45.02,4.57,0.41637,90.87,43.41,7.85,0.423425,77.92,44.66,12.77,0.32272,80.93,23.92,0.47,0.436434,83.21,34.12,0.35,0.363823,81.95,53.24,3.45,0.440735,77.13,44.91,2.51,0.525612,86.79,58.45,4.22,0.525845,82.08,31.2,5.86,0.531111,84.0,64.95,18.18,0.383246,79.63,44.38,5.37,0.432513
brightness_level 1,98.04,92.83,35.19,0.261444,98.77,95.99,55.37,0.316341,91.2,93.83,49.35,0.212719,98.78,82.57,70.46,0.359335,94.45,93.55,44.67,0.171995,99.16,92.68,31.1,0.280529,97.32,87.97,5.79,0.30316,98.58,89.48,67.65,0.315216,93.6,85.85,50.17,0.304319,91.85,87.05,43.94,0.316228,91.7,64.66,26.65,0.290348,98.96,97.02,61.95,0.195143,96.03,88.62,45.19,0.277231
brightness_level 2,97.58,89.94,34.69,0.250763,98.71,95.87,55.57,0.320518,88.56,89.17,46.66,0.225157,97.17,74.94,66.5,0.339752,94.17,93.07,43.92,0.172858,98.6,89.63,28.61,0.277929,96.76,84.66,4.92,0.311941,98.59,88.69,66.6,0.321641,93.76,85.83,50.32,0.306323,91.45,86.31,43.07,0.320282,91.93,66.99,26.27,0.291975,98.27,94.53,55.38,0.216861,95.46,86.64,43.54,0.279667
brightness_level 3,96.94,87.74,31.0,0.259287,98.61,94.97,54.57,0.323012,82.55,82.74,39.1,0.243355,96.29,66.53,65.59,0.340826,93.85,93.0,43.06,0.18038,98.44,88.86,25.72,0.280047,96.12,83.93,2.28,0.300892,98.48,88.0,64.75,0.328507,93.95,85.42,49.98,0.316636,90.97,85.37,41.27,0.327532,92.82,73.55,25.85,0.303081,95.41,89.08,40.58,0.250949,94.54,84.93,40.31,0.287875
brightness_level 4,95.95,85.44,23.16,0.27967,98.01,92.73,52.74,0.329978,76.85,75.8,30.9,0.257912,94.78,54.06,49.9,0.36469,93.27,92.39,41.39,0.188746,98.28,87.83,24.53,0.290323,95.75,81.88,1.36,0.292196,98.37,87.55,62.66,0.339825,93.92,85.04,48.16,0.321741,90.43,84.33,39.19,0.340835,92.14,74.67,24.29,0.322218,89.69,77.79,24.08,0.281948,93.12,81.63,35.2,0.30084
contrast_level 1,99.28,97.5,44.64,0.265982,96.8,92.76,53.11,0.291583,89.19,92.95,40.88,0.200209,98.86,90.65,67.83,0.341757,95.67,93.12,44.44,0.182329,99.69,96.36,25.18,0.22826,98.29,90.1,6.72,0.301102,99.48,94.96,71.67,0.306547,97.64,85.6,48.72,0.285212,96.16,87.29,47.47,0.315919,94.5,70.0,31.78,0.280195,98.27,97.28,45.79,0.218412,96.99,90.71,44.02,0.268126
contrast_level 2,99.24,97.28,44.57,0.265378,96.49,92.24,52.84,0.291819,89.01,92.67,40.31,0.201171,98.86,90.19,67.45,0.34087,95.38,92.66,43.7,0.186041,99.71,96.65,25.15,0.230091,98.21,89.55,6.34,0.305009,99.47,95.03,71.07,0.308686,97.67,85.31,49.19,0.290638,96.05,86.72,46.67,0.321626,94.42,69.96,31.19,0.281668,98.21,97.26,45.7,0.225996,96.89,90.46,43.68,0.270749
contrast_level 3,99.03,96.21,44.31,0.266006,95.93,91.37,52.48,0.298267,87.18,91.65,38.15,0.210212,98.65,88.69,66.35,0.336064,95.06,91.54,42.54,0.199443,99.72,96.48,26.83,0.268659,98.01,88.88,5.93,0.314106,99.42,95.03,69.29,0.309663,97.78,86.5,50.03,0.300874,95.95,85.76,45.91,0.332297,94.34,69.78,30.58,0.282867,97.27,95.71,38.35,0.265583,96.53,89.8,42.56,0.282003
contrast_level 4,96.55,89.81,26.52,0.312759,94.19,89.66,49.82,0.319409,87.25,86.43,30.99,0.258609,97.44,81.1,49.85,0.350906,93.95,88.31,38.56,0.226528,99.55,94.4,23.48,0.285894,96.67,83.04,3.1,0.35561,99.35,95.01,65.85,0.323319,97.87,86.36,49.73,0.3248,95.37,81.63,44.22,0.362512,93.81,72.2,29.64,0.300995,90.32,85.52,19.54,0.325646,95.19,86.12,35.94,0.312249
rotation_level 1,98.95,92.9,45.28,0.275952,97.24,93.4,46.28,0.310132,89.52,92.81,50.65,0.206931,98.56,86.61,68.9,0.356941,94.51,93.22,42.77,0.169835,99.72,95.7,37.33,0.246675,97.26,90.37,6.52,0.293657,98.08,89.08,69.05,0.305635,97.61,91.72,52.7,0.294432,98.92,89.87,56.14,0.318694,92.89,68.18,30.37,0.285056,98.08,97.35,48.42,0.204078,96.78,90.1,46.2,0.272335
rotation_level 2,98.89,95.58,43.99,0.274081,96.81,91.43,38.13,0.310129,90.37,93.48,50.08,0.199646,98.48,88.25,68.19,0.35195,94.0,92.74,39.78,0.169464,99.43,94.71,9.59,0.221691,97.19,88.75,2.43,0.240233,98.12,90.32,66.0,0.304794,97.43,90.79,44.2,0.290134,98.71,90.7,37.44,0.30963,92.56,66.64,29.04,0.29472,98.0,98.08,47.87,0.202152,96.67,90.12,39.73,0.264052
rotation_level 3,98.53,92.95,22.5,0.27606,95.92,87.51,23.86,0.305791,89.15,91.27,40.44,0.205463,98.39,85.18,63.08,0.361709,92.55,89.28,34.91,0.164872,98.68,89.29,5.04,0.217859,96.31,85.4,1.47,0.2148,97.8,88.73,51.41,0.307324,96.9,88.97,29.38,0.29061,97.77,84.71,18.25,0.285922,92.39,65.24,26.01,0.288942,97.35,97.37,42.49,0.205358,95.98,87.16,29.9,0.260393
rotation_level 4,98.01,91.3,16.42,0.271064,95.17,86.64,16.88,0.285746,88.3,89.93,35.17,0.203451,98.44,84.31,58.27,0.356737,90.95,84.01,29.93,0.162332,98.0,88.26,3.26,0.224474,95.12,82.3,1.11,0.210162,97.27,88.5,41.13,0.301999,95.9,85.76,18.51,0.281218,97.11,84.82,13.79,0.285535,91.49,63.55,20.05,0.279879,96.51,94.88,33.47,0.206649,95.19,85.35,24.0,0.25577
zooming_level 1,99.35,97.56,40.65,0.290312,97.38,94.3,54.59,0.300794,87.53,94.69,46.9,0.182569,99.5,94.98,69.43,0.366033,94.73,93.98,40.79,0.179767,99.41,93.74,18.89,0.252151,97.76,89.17,9.15,0.296613,99.48,93.3,71.54,0.306299,98.39,85.7,46.41,0.298105,90.63,83.4,41.02,0.31471,92.02,71.04,30.59,0.285834,98.6,97.36,67.21,0.181108,96.23,90.77,44.76,0.271191
zooming_level 2,99.32,98.56,41.06,0.294416,96.35,93.84,50.9,0.30424,88.03,94.76,47.64,0.193761,99.45,94.45,70.02,0.354632,94.29,91.37,40.2,0.180197,99.31,94.83,17.26,0.208254,98.28,88.94,9.27,0.286462,99.44,93.71,71.71,0.310192,98.01,83.31,46.84,0.303872,89.81,80.19,40.95,0.316026,90.8,71.65,30.09,0.294186,98.54,97.12,68.61,0.18337,95.97,90.23,44.55,0.269134
zooming_level 3,98.88,97.57,42.42,0.303678,96.21,93.66,49.38,0.300819,88.67,95.76,47.94,0.191582,99.39,93.43,70.25,0.359488,94.06,90.65,40.96,0.182221,99.41,94.2,21.03,0.217354,97.75,88.1,10.51,0.295355,99.31,92.53,71.83,0.310965,98.12,83.78,46.07,0.301326,88.6,82.95,40.44,0.311948,90.23,69.32,30.25,0.292017,98.37,96.84,68.14,0.186313,95.75,89.9,44.94,0.271089
zooming_level 4,98.94,97.62,41.92,0.300054,95.38,92.71,49.66,0.303935,88.97,95.49,48.09,0.192317,99.34,94.35,69.91,0.357337,93.04,91.59,39.33,0.186874,99.45,94.18,23.43,0.221565,97.75,87.86,12.98,0.303931,99.28,92.6,71.91,0.31251,98.14,82.66,48.05,0.310587,87.52,81.22,40.15,0.323363,89.12,70.2,28.31,0.296717,98.2,96.69,68.32,0.190254,95.43,89.76,45.17,0.274954
shifting_level 1,99.46,94.92,47.84,0.264199,98.74,97.81,56.66,0.303001,90.61,92.15,43.24,0.236111,99.25,93.3,70.67,0.352603,96.12,94.12,51.61,0.174358,99.49,95.37,22.9,0.298321,97.87,87.13,6.68,0.292744,99.41,94.6,68.17,0.325711,89.68,79.56,44.24,0.305178,93.48,88.34,41.75,0.297847,92.24,59.95,26.51,0.270985,99.66,96.93,38.33,0.301624,96.33,89.52,43.22,0.285224
shifting_level 2,99.62,95.47,49.43,0.268335,98.83,98.08,56.99,0.306661,90.52,94.23,44.2,0.232873,99.31,92.17,71.12,0.359541,95.97,94.13,50.65,0.174155,99.27,94.66,25.46,0.304818,98.09,87.69,4.62,0.275638,99.31,95.0,68.7,0.33023,89.58,79.19,43.78,0.311934,93.27,88.11,42.68,0.296236,92.02,56.82,29.79,0.2801,99.69,97.33,41.02,0.295622,96.29,89.41,44.04,0.286345
shifting_level 3,99.35,94.76,48.12,0.272057,98.8,98.16,57.37,0.31563,89.44,94.72,42.24,0.23588,99.17,93.07,70.59,0.344935,95.99,94.56,50.91,0.171991,99.1,93.37,19.27,0.297711,97.81,86.67,8.39,0.300332,99.36,95.01,67.05,0.326429,90.17,80.42,45.66,0.308744,92.98,90.73,43.71,0.294505,91.98,54.69,26.51,0.275234,99.7,97.48,39.3,0.296111,96.15,89.47,43.26,0.28663
shifting_level 4,99.25,94.82,35.02,0.284128,98.51,96.49,46.83,0.308756,90.67,91.3,32.86,0.23678,99.03,91.3,69.31,0.348149,94.9,91.77,44.57,0.174488,99.09,92.28,10.1,0.307505,97.7,88.98,2.77,0.26866,99.22,93.23,65.98,0.341678,89.58,80.34,39.07,0.316847,92.67,86.46,35.6,0.302219,91.92,52.67,23.91,0.272312,99.56,95.93,34.17,0.30774,96.01,87.96,36.68,0.289105
