transformation_level,bottle_auroc_sp,bottle_ap_sp,bottle_f1_sp,bottle_threshold_sp,cable_auroc_sp,cable_ap_sp,cable_f1_sp,cable_threshold_sp,capsule_auroc_sp,capsule_ap_sp,capsule_f1_sp,capsule_threshold_sp,carpet_auroc_sp,carpet_ap_sp,carpet_f1_sp,carpet_threshold_sp,grid_auroc_sp,grid_ap_sp,grid_f1_sp,grid_threshold_sp,hazelnut_auroc_sp,hazelnut_ap_sp,hazelnut_f1_sp,hazelnut_threshold_sp,leather_auroc_sp,leather_ap_sp,leather_f1_sp,leather_threshold_sp,metal_nut_auroc_sp,metal_nut_ap_sp,metal_nut_f1_sp,metal_nut_threshold_sp,pill_auroc_sp,pill_ap_sp,pill_f1_sp,pill_threshold_sp,screw_auroc_sp,screw_ap_sp,screw_f1_sp,screw_threshold_sp,tile_auroc_sp,tile_ap_sp,tile_f1_sp,tile_threshold_sp,toothbrush_auroc_sp,toothbrush_ap_sp,toothbrush_f1_sp,toothbrush_threshold_sp,transistor_auroc_sp,transistor_ap_sp,transistor_f1_sp,transistor_threshold_sp,wood_auroc_sp,wood_ap_sp,wood_f1_sp,wood_threshold_sp,zipper_auroc_sp,zipper_ap_sp,zipper_f1_sp,zipper_threshold_sp,mean_auroc_sp,mean_ap_sp,mean_f1_sp,mean_threshold_sp
brightness_level 1,99.38,99.81,98.46,0.327387,95.73,98.07,95.45,0.316451,93.03,98.46,94.64,0.236059,99.84,99.95,98.9,0.209671,100.0,100.0,100.0,0.302026,100.0,100.0,100.0,0.330655,100.0,100.0,100.0,0.32504,100.0,100.0,100.0,0.323948,96.64,99.39,96.55,0.210336,77.7,90.78,87.69,0.22921,99.72,99.89,98.8,0.320736,98.89,99.58,96.77,0.283033,88.17,81.54,78.43,0.269833,99.67,99.89,98.36,0.305129,98.02,99.47,96.77,0.195052,96.45,97.79,96.05,0.278971
brightness_level 2,99.38,99.81,98.46,0.333367,96.18,98.21,95.45,0.322058,92.58,98.29,95.58,0.231045,99.84,99.95,98.9,0.215622,100.0,100.0,100.0,0.298866,100.0,100.0,100.0,0.331184,100.0,100.0,100.0,0.326957,100.0,100.0,100.0,0.324231,96.53,99.37,96.55,0.212105,78.57,91.04,88.19,0.241242,99.86,99.94,98.82,0.229149,98.89,99.58,96.77,0.279398,89.0,82.84,80.0,0.271346,99.67,99.89,98.36,0.30068,97.92,99.45,96.77,0.200748,96.56,97.89,96.26,0.274533
brightness_level 3,99.38,99.81,98.46,0.336925,96.25,98.19,95.45,0.33017,91.52,98.06,94.74,0.237559,99.84,99.95,98.9,0.220848,99.69,99.89,98.31,0.293826,99.71,99.85,98.55,0.334041,100.0,100.0,100.0,0.329566,100.0,100.0,100.0,0.324845,93.07,98.73,94.29,0.263523,93.1,97.09,96.0,0.272222,100.0,100.0,100.0,0.231275,98.89,99.58,96.77,0.27096,87.67,81.87,76.92,0.27285,99.33,99.79,98.31,0.341457,98.02,99.48,96.77,0.21006,97.1,98.15,96.23,0.284675
brightness_level 4,99.69,99.91,98.46,0.339635,97.3,98.58,94.51,0.321512,89.09,97.44,93.91,0.246288,99.84,99.95,98.9,0.236838,99.69,99.89,98.31,0.292377,99.43,99.71,98.55,0.340962,100.0,100.0,100.0,0.333841,100.0,100.0,100.0,0.326059,85.92,97.29,92.0,0.290744,89.13,95.54,91.67,0.290501,100.0,100.0,100.0,0.24368,98.89,99.58,96.77,0.274646,88.33,83.11,80.0,0.295812,100.0,100.0,100.0,0.319081,97.92,99.45,96.77,0.22212,96.35,98.03,95.99,0.291606
contrast_level 1,100.0,100.0,100.0,0.318064,92.2,96.29,90.11,0.295991,88.38,97.36,95.58,0.234848,100.0,100.0,100.0,0.251919,99.64,99.88,98.25,0.27483,100.0,100.0,100.0,0.335602,100.0,100.0,100.0,0.30137,100.0,100.0,100.0,0.298677,98.24,99.68,97.22,0.201605,71.44,86.55,90.08,0.231066,99.7,99.89,98.8,0.296824,95.56,98.6,96.55,0.352389,98.67,98.33,95.0,0.285474,99.26,99.78,98.36,0.270912,99.89,99.97,99.16,0.189293,96.2,98.42,97.27,0.275924
contrast_level 2,100.0,100.0,100.0,0.323385,91.15,95.83,89.13,0.300711,89.23,97.53,94.74,0.24341,100.0,100.0,100.0,0.248203,99.64,99.88,98.25,0.278482,99.71,99.84,98.59,0.327077,100.0,100.0,100.0,0.29592,100.0,100.0,100.0,0.313187,97.8,99.6,96.55,0.204763,70.76,85.91,90.62,0.242553,99.4,99.79,98.8,0.287794,95.56,98.6,96.55,0.348056,98.67,98.45,95.0,0.289582,99.26,99.78,98.36,0.270644,99.89,99.97,99.16,0.19286,96.07,98.35,97.05,0.277775
contrast_level 3,100.0,100.0,100.0,0.327446,89.36,95.07,89.66,0.327267,87.04,97.05,93.81,0.270237,100.0,100.0,100.0,0.245335,97.5,99.1,96.55,0.285347,99.43,99.67,98.59,0.326868,100.0,100.0,100.0,0.274844,100.0,100.0,100.0,0.311377,96.92,99.44,95.89,0.216776,67.71,83.65,89.06,0.261071,99.26,99.75,98.8,0.281389,96.67,98.89,96.55,0.347041,97.33,96.75,90.0,0.296151,97.78,99.39,96.55,0.305557,99.89,99.97,99.16,0.209092,95.26,97.92,96.31,0.28572
contrast_level 4,100.0,100.0,100.0,0.3193,87.71,94.28,86.42,0.369377,88.05,97.53,93.58,0.303627,100.0,100.0,100.0,0.244105,99.64,99.88,98.25,0.307406,96.14,97.38,94.59,0.339866,100.0,100.0,100.0,0.247548,99.6,99.91,98.92,0.306053,94.4,98.96,95.89,0.240746,62.88,80.38,86.61,0.297619,98.51,99.5,97.62,0.301942,96.67,98.89,96.55,0.352082,98.67,98.17,93.02,0.319526,97.04,99.18,94.92,0.308784,98.62,99.69,99.15,0.270402,94.53,97.58,95.7,0.301892
rotation_level 1,100.0,100.0,100.0,0.344282,95.0,97.55,93.1,0.307485,95.61,99.12,95.89,0.241436,100.0,100.0,100.0,0.269148,99.25,99.74,97.44,0.273775,100.0,100.0,100.0,0.331236,100.0,100.0,100.0,0.318538,99.6,99.9,98.41,0.291547,94.09,98.83,95.83,0.219827,76.61,89.38,89.89,0.23142,100.0,100.0,100.0,0.337103,100.0,100.0,100.0,0.369711,92.5,88.61,87.5,0.270021,100.0,100.0,100.0,0.306412,100.0,100.0,100.0,0.203499,96.84,98.21,97.2,0.287696
rotation_level 2,100.0,100.0,100.0,0.359828,95.81,97.99,94.92,0.292146,92.91,98.51,94.74,0.235653,100.0,100.0,100.0,0.267713,99.25,99.74,97.44,0.274489,100.0,100.0,100.0,0.317192,100.0,100.0,100.0,0.312881,100.0,100.0,100.0,0.279362,94.09,98.74,95.92,0.207767,75.18,89.28,90.91,0.229671,100.0,100.0,100.0,0.345618,100.0,100.0,100.0,0.369538,91.43,88.49,85.71,0.284496,100.0,100.0,100.0,0.302102,100.0,100.0,100.0,0.204746,96.58,98.18,97.31,0.285547
rotation_level 3,100.0,100.0,100.0,0.360728,88.06,93.61,84.75,0.32058,82.09,95.62,93.51,0.233314,97.67,99.27,95.24,0.26213,85.71,95.1,90.48,0.293548,99.4,99.68,97.87,0.351281,91.79,97.17,92.54,0.324765,100.0,100.0,100.0,0.314434,86.76,97.42,93.07,0.201493,68.93,86.4,88.64,0.236689,99.03,99.62,98.25,0.330706,100.0,100.0,100.0,0.381078,85.36,80.46,82.35,0.263971,97.14,99.1,95.0,0.339129,83.18,94.64,94.12,0.200471,91.01,95.87,93.72,0.294288
rotation_level 4,100.0,100.0,100.0,0.380886,81.45,86.73,85.71,0.300039,83.45,95.89,91.89,0.271068,91.33,97.06,93.75,0.257474,90.23,96.63,90.48,0.269949,84.52,91.21,85.71,0.332237,94.13,96.92,98.41,0.340347,99.19,99.8,98.36,0.341301,77.3,95.34,92.0,0.220079,55.54,79.24,87.91,0.243974,93.51,97.48,93.33,0.339984,100.0,100.0,100.0,0.366066,81.43,75.25,76.92,0.35977,92.14,96.85,95.24,0.303023,59.55,82.77,91.95,0.209934,85.58,92.74,92.11,0.302409
zooming_level 1,100.0,100.0,100.0,0.29973,98.47,99.17,96.67,0.318157,90.97,97.83,94.74,0.205275,100.0,100.0,100.0,0.266204,99.25,99.74,97.44,0.276924,100.0,100.0,100.0,0.353249,100.0,100.0,100.0,0.338979,100.0,100.0,100.0,0.311817,99.53,99.91,98.95,0.206658,74.29,89.79,86.75,0.247372,100.0,100.0,100.0,0.30477,100.0,100.0,100.0,0.373487,96.92,95.58,89.66,0.277132,100.0,100.0,100.0,0.355346,95.45,98.8,95.12,0.197042,96.99,98.72,97.29,0.288809
zooming_level 2,100.0,100.0,100.0,0.316947,97.96,98.88,94.92,0.341263,89.58,97.66,93.33,0.216382,100.0,100.0,100.0,0.283826,98.5,99.5,97.3,0.315512,100.0,100.0,100.0,0.355205,100.0,100.0,100.0,0.317836,100.0,100.0,100.0,0.325547,98.35,99.7,97.83,0.228812,65.36,85.46,85.71,0.221106,100.0,100.0,100.0,0.305847,100.0,100.0,100.0,0.376123,98.85,98.56,96.0,0.295276,100.0,100.0,100.0,0.355309,95.45,98.8,94.12,0.185691,96.27,98.57,97.28,0.296045
zooming_level 3,100.0,100.0,100.0,0.318928,98.81,99.31,95.38,0.303559,88.89,97.4,93.51,0.211264,100.0,100.0,100.0,0.296351,96.99,99.08,97.3,0.322897,100.0,100.0,100.0,0.351266,100.0,100.0,100.0,0.266446,100.0,100.0,100.0,0.323671,97.4,99.53,96.84,0.212682,65.54,86.5,86.02,0.209623,100.0,100.0,100.0,0.265114,100.0,100.0,100.0,0.387891,96.54,95.31,88.0,0.292391,100.0,100.0,100.0,0.359443,93.86,98.38,92.86,0.217931,95.87,98.37,96.66,0.289297
zooming_level 4,100.0,100.0,100.0,0.32318,98.13,98.96,94.92,0.343503,89.93,97.59,94.74,0.213296,100.0,100.0,100.0,0.268186,96.24,98.9,97.3,0.323484,100.0,100.0,100.0,0.371431,100.0,100.0,100.0,0.206087,100.0,100.0,100.0,0.299526,98.11,99.67,97.87,0.221721,66.25,86.15,86.02,0.213703,100.0,100.0,100.0,0.244006,100.0,100.0,100.0,0.400227,94.23,94.24,91.67,0.301149,100.0,100.0,100.0,0.347339,90.91,97.72,90.48,0.219955,95.59,98.22,96.87,0.286453
shifting_level 1,100.0,100.0,100.0,0.368305,92.98,96.79,92.86,0.31422,95.63,99.12,96.0,0.211943,100.0,100.0,100.0,0.263242,100.0,100.0,100.0,0.300466,100.0,100.0,100.0,0.326991,100.0,100.0,100.0,0.329103,100.0,100.0,100.0,0.31587,96.81,99.48,96.84,0.2071,72.98,89.07,87.64,0.20337,100.0,100.0,100.0,0.235983,92.5,97.33,90.91,0.269825,94.62,90.34,88.0,0.293577,99.17,99.76,97.56,0.293774,99.74,99.94,98.73,0.220031,96.3,98.12,96.57,0.27692
shifting_level 2,99.21,99.78,97.67,0.356617,94.56,97.44,92.86,0.313767,96.43,99.28,97.3,0.216708,100.0,100.0,100.0,0.292559,100.0,100.0,100.0,0.359049,100.0,100.0,100.0,0.328532,100.0,100.0,100.0,0.339279,100.0,100.0,100.0,0.334204,96.01,99.37,95.83,0.210033,80.08,92.38,89.66,0.199725,100.0,100.0,100.0,0.241829,95.0,98.09,95.24,0.273647,94.23,90.41,92.31,0.282549,99.17,99.76,97.56,0.288658,99.49,99.87,98.7,0.233538,96.95,98.43,97.14,0.284713
shifting_level 3,98.41,99.56,97.67,0.348456,92.81,96.57,91.23,0.298701,94.05,98.81,96.0,0.218755,100.0,100.0,100.0,0.292491,100.0,100.0,100.0,0.329871,100.0,100.0,100.0,0.331228,100.0,100.0,100.0,0.340002,100.0,100.0,100.0,0.311288,95.21,99.24,95.65,0.227352,78.7,92.32,89.41,0.215849,97.73,99.29,98.18,0.288944,95.0,98.09,95.24,0.283155,96.15,92.85,92.86,0.275193,98.33,99.51,97.56,0.293924,100.0,100.0,100.0,0.227306,96.43,98.42,96.92,0.285501
