transformation_level,bottle_auroc_px,bottle_aupro_px,bottle_f1_px,bottle_threshold_px,cable_auroc_px,cable_aupro_px,cable_f1_px,cable_threshold_px,capsule_auroc_px,capsule_aupro_px,capsule_f1_px,capsule_threshold_px,carpet_auroc_px,carpet_aupro_px,carpet_f1_px,carpet_threshold_px,grid_auroc_px,grid_aupro_px,grid_f1_px,grid_threshold_px,hazelnut_auroc_px,hazelnut_aupro_px,hazelnut_f1_px,hazelnut_threshold_px,leather_auroc_px,leather_aupro_px,leather_f1_px,leather_threshold_px,metal_nut_auroc_px,metal_nut_aupro_px,metal_nut_f1_px,metal_nut_threshold_px,pill_auroc_px,pill_aupro_px,pill_f1_px,pill_threshold_px,screw_auroc_px,screw_aupro_px,screw_f1_px,screw_threshold_px,tile_auroc_px,tile_aupro_px,tile_f1_px,tile_threshold_px,toothbrush_auroc_px,toothbrush_aupro_px,toothbrush_f1_px,toothbrush_threshold_px,transistor_auroc_px,transistor_aupro_px,transistor_f1_px,transistor_threshold_px,wood_auroc_px,wood_aupro_px,wood_f1_px,wood_threshold_px,zipper_auroc_px,zipper_aupro_px,zipper_f1_px,zipper_threshold_px,mean_auroc_px,mean_aupro_px,mean_f1_px,mean_threshold_px
impulse_noise_level 2,92.15,76.82,54.26,0.228341,96.99,92.58,75.71,0.266203,94.72,85.67,40.82,0.247299,99.4,96.8,72.55,0.255323,98.84,94.98,49.73,0.26127,99.1,89.72,68.84,0.262718,99.31,96.58,52.44,0.307473,89.07,87.67,65.78,0.20947,88.75,86.24,60.69,0.200027,97.35,89.54,40.35,0.220816,97.19,90.31,67.74,0.259834,98.61,91.06,64.4,0.284983,77.91,59.39,31.85,0.25356,96.37,91.14,60.4,0.248516,95.15,85.99,46.08,0.196101,94.73,87.63,56.78,0.246796
impulse_noise_level 3,90.67,72.1,51.8,0.234915,96.71,91.85,75.72,0.275309,94.53,80.88,37.14,0.267127,99.37,96.25,72.56,0.265075,98.81,94.9,49.69,0.277456,98.7,86.76,63.48,0.276483,99.24,95.72,50.83,0.312993,86.44,85.24,60.54,0.222803,88.02,83.92,51.64,0.213853,96.79,87.13,37.24,0.23544,96.64,89.39,67.21,0.257317,98.49,88.58,64.44,0.293148,76.6,57.58,30.9,0.271277,95.36,90.45,59.32,0.250437,95.24,86.68,45.37,0.201254,94.11,85.83,54.53,0.256992
impulse_noise_level 4,87.02,62.71,46.6,0.268366,96.45,90.54,73.94,0.309285,93.5,79.67,31.01,0.301265,99.31,94.99,71.87,0.267179,98.57,93.74,49.15,0.281779,96.68,74.8,48.9,0.313087,98.95,94.31,44.91,0.30569,80.29,76.23,50.27,0.252601,79.59,68.48,27.6,0.256697,94.85,82.31,27.99,0.261135,96.47,89.11,67.64,0.270736,97.96,88.62,58.59,0.310437,74.41,53.94,26.64,0.309787,93.86,88.49,55.56,0.258601,95.43,85.86,45.57,0.221389,92.22,81.59,48.42,0.279202
defocus_blur_level 1,99.35,96.91,84.94,0.233923,95.03,88.41,67.01,0.205936,98.11,95.8,57.06,0.170143,99.33,97.64,71.59,0.240773,98.97,96.71,51.06,0.261772,99.49,97.42,78.1,0.25547,99.15,97.88,47.15,0.286051,96.62,94.12,83.46,0.167032,99.25,98.0,77.47,0.181924,99.26,96.3,53.95,0.190359,97.64,86.69,70.48,0.241275,98.93,97.1,66.25,0.209428,82.19,54.46,42.42,0.159838,98.66,95.95,72.25,0.282646,98.41,95.27,69.04,0.15575,97.36,92.58,66.15,0.216155
defocus_blur_level 2,99.36,97.13,85.06,0.231217,94.87,88.19,66.25,0.207353,98.18,95.97,57.61,0.172637,99.3,97.64,71.24,0.252982,98.96,96.87,51.03,0.259105,99.47,97.38,77.58,0.25454,99.12,97.77,46.62,0.287573,96.49,93.95,82.78,0.169953,99.25,97.89,77.68,0.183587,99.23,96.22,53.42,0.197397,97.56,85.99,69.91,0.243936,98.89,96.95,65.38,0.208441,82.09,54.11,41.86,0.162698,98.68,96.02,72.47,0.283061,98.06,94.5,66.73,0.161693,97.3,92.44,65.71,0.218412
defocus_blur_level 3,99.31,96.94,84.59,0.238959,94.32,86.48,61.96,0.224828,98.31,95.48,58.42,0.175617,99.28,97.36,70.47,0.258922,98.75,96.32,49.62,0.262322,99.4,97.49,75.15,0.257111,99.15,97.73,49.43,0.302868,95.5,92.99,78.45,0.183573,99.2,97.89,76.51,0.186179,99.13,95.95,52.55,0.21007,97.08,85.44,67.74,0.250787,98.78,96.58,63.67,0.218521,80.96,52.76,39.55,0.174492,98.62,95.78,72.5,0.286921,96.24,89.96,61.58,0.185236,96.94,91.68,64.15,0.22776
defocus_blur_level 4,99.21,96.33,83.8,0.249622,93.25,83.8,55.38,0.241546,98.31,94.36,58.08,0.19336,99.16,97.16,69.1,0.264826,98.56,96.34,48.25,0.28084,99.33,96.7,74.45,0.266447,99.1,97.32,49.44,0.307851,94.51,91.25,74.38,0.198304,98.97,97.65,75.1,0.191269,98.85,94.07,48.67,0.227902,96.02,83.79,67.14,0.267654,98.66,96.29,62.59,0.248405,79.13,51.17,36.88,0.190158,98.46,94.66,70.07,0.294053,97.13,92.09,61.64,0.226818,96.58,90.87,62.33,0.24327
motion_blur_level 1,98.88,96.94,79.72,0.211291,93.51,86.04,65.98,0.216732,99.13,96.2,57.38,0.200251,99.5,98.05,73.68,0.240415,98.99,96.53,51.4,0.290842,99.29,95.84,76.11,0.231291,99.28,97.82,49.43,0.294785,96.3,94.76,78.9,0.17212,96.27,97.55,69.33,0.165792,98.42,92.34,45.89,0.195238,97.52,86.37,77.49,0.240675,98.95,95.31,67.94,0.246314,77.2,59.53,27.37,0.155505,95.49,92.42,59.03,0.261992,98.66,95.07,68.09,0.163978,96.49,92.05,63.18,0.219148
motion_blur_level 2,98.85,96.81,79.2,0.213511,93.61,85.68,64.99,0.221101,99.14,95.26,56.89,0.187118,99.47,97.6,72.19,0.254899,98.94,96.63,51.41,0.276813,99.3,96.0,76.28,0.236157,99.33,97.77,50.99,0.291506,95.54,94.25,76.06,0.180377,96.3,97.53,68.64,0.17296,98.02,90.57,45.64,0.205001,97.52,86.39,77.65,0.25039,98.89,95.0,67.4,0.244889,75.7,58.71,25.75,0.165784,96.01,91.95,60.5,0.245341,97.79,93.02,66.4,0.175934,96.29,91.54,62.67,0.221452
motion_blur_level 3,98.46,91.85,75.87,0.227947,92.88,84.61,62.79,0.232368,98.9,94.85,55.97,0.194742,99.5,97.08,72.67,0.268133,98.42,95.56,49.11,0.295238,99.29,95.37,77.03,0.245271,99.25,97.67,50.63,0.301823,94.62,92.78,72.46,0.19723,95.78,96.82,67.49,0.186603,97.18,86.25,36.07,0.219823,97.61,87.32,78.33,0.265541,98.87,94.1,67.87,0.259269,72.94,55.97,21.57,0.174294,95.56,91.02,59.65,0.276464,96.78,90.27,63.75,0.192591,95.74,90.1,60.75,0.235822
motion_blur_level 4,97.75,90.18,72.24,0.257037,91.98,81.99,56.92,0.253474,98.39,93.58,52.92,0.214737,99.33,96.41,69.53,0.270509,98.35,95.06,47.33,0.312445,99.26,94.51,77.49,0.261704,99.35,97.66,52.42,0.301062,93.53,90.74,68.33,0.216998,93.04,94.32,63.92,0.20704,96.42,84.68,26.81,0.239381,97.43,85.32,77.8,0.280632,98.47,90.0,65.17,0.287721,71.03,53.58,19.8,0.194813,95.75,89.12,62.57,0.277353,96.83,89.74,61.72,0.22672,95.13,88.46,58.33,0.253442
zoom_blur_level 1,89.46,73.12,50.71,0.317736,78.19,54.86,20.74,0.305886,84.03,75.14,23.35,0.249216,83.52,44.03,22.26,0.344252,85.68,61.45,12.05,0.352839,93.24,78.03,33.14,0.33789,98.84,94.88,47.25,0.308696,83.08,69.23,51.74,0.272986,89.5,77.17,44.28,0.28366,87.32,60.1,4.54,0.261408,90.81,68.86,54.39,0.335035,95.2,71.05,26.74,0.308757,59.7,51.97,14.26,0.336162,90.34,65.65,49.68,0.347333,84.83,52.08,21.11,0.326997,86.25,66.51,31.75,0.31259
zoom_blur_level 2,88.16,70.02,47.25,0.320913,68.92,39.95,13.16,0.326493,82.51,70.26,18.3,0.276239,79.41,32.51,13.08,0.362341,78.51,44.2,5.28,0.37544,88.75,63.82,23.41,0.351736,98.42,92.14,44.28,0.313751,78.3,56.31,45.24,0.29432,83.79,63.2,31.41,0.303825,85.87,56.34,3.17,0.26111,86.64,57.08,46.21,0.345061,90.94,60.45,12.57,0.324674,58.93,48.75,12.72,0.348281,87.77,60.86,42.42,0.354157,81.55,44.79,18.22,0.341928,82.56,57.38,25.11,0.326685
zoom_blur_level 3,87.15,67.06,46.64,0.318104,66.38,40.09,12.42,0.346124,82.82,72.39,15.64,0.300055,81.34,38.09,16.91,0.352876,75.87,35.27,3.78,0.360958,83.89,42.99,17.26,0.354312,97.52,86.78,40.15,0.309605,78.19,46.83,46.03,0.30278,75.16,50.77,19.55,0.311547,87.46,58.99,3.67,0.266648,83.44,49.76,41.62,0.3438,86.65,50.74,8.01,0.315858,57.92,46.64,11.33,0.351725,86.74,58.75,38.99,0.353321,85.35,51.69,23.41,0.337748,81.06,53.12,23.03,0.328364
zoom_blur_level 4,84.01,58.83,39.8,0.327821,60.35,30.13,10.08,0.351654,81.81,70.72,14.41,0.306706,79.86,35.68,14.81,0.355198,71.21,30.33,2.93,0.381096,81.25,37.32,14.8,0.361777,96.73,84.08,36.64,0.307363,75.95,41.64,43.56,0.314518,72.59,47.36,17.49,0.325101,86.74,57.41,3.43,0.283722,82.01,47.82,39.28,0.347562,83.08,39.34,6.34,0.331642,61.52,45.53,12.19,0.351423,84.94,56.23,35.55,0.353269,83.29,46.86,20.77,0.344311,79.02,48.62,20.81,0.336211
brightness_level 1,99.06,97.07,83.41,0.219876,95.4,90.0,69.8,0.211728,97.88,96.03,54.0,0.179587,99.3,97.66,68.42,0.232673,99.0,96.8,50.55,0.240019,99.32,96.34,76.32,0.232075,99.28,98.0,50.55,0.29244,96.45,94.32,83.26,0.167694,96.67,97.39,67.36,0.16062,99.04,95.47,52.76,0.193852,97.34,86.41,73.96,0.242909,99.25,95.9,65.68,0.249523,84.17,57.77,41.02,0.161722,98.36,94.14,72.92,0.267065,98.66,95.7,68.63,0.157631,97.28,92.6,65.24,0.213961
brightness_level 2,99.05,96.88,83.11,0.230403,94.6,89.36,70.26,0.223025,96.84,94.5,53.93,0.185249,99.3,97.6,68.47,0.233156,99.01,96.87,50.91,0.240242,99.33,96.11,76.52,0.231398,99.28,98.05,50.47,0.295189,96.34,94.29,82.83,0.172108,96.43,97.16,67.11,0.165318,97.36,87.7,42.17,0.213431,97.32,86.4,73.97,0.244964,99.22,95.83,65.04,0.252604,83.93,57.62,40.45,0.165285,98.28,94.03,72.65,0.262931,98.78,95.95,69.76,0.162443,97.0,91.89,64.51,0.218516
brightness_level 3,99.06,96.94,83.23,0.234446,93.81,87.97,69.48,0.23579,96.68,94.03,53.75,0.195536,99.3,97.66,68.56,0.234929,99.06,96.98,52.01,0.249023,99.33,95.96,76.85,0.236858,99.29,98.11,50.86,0.293668,96.18,94.24,81.98,0.176301,94.82,93.09,62.3,0.200004,82.93,49.44,10.31,0.257876,97.23,85.95,73.8,0.247812,99.2,95.58,64.72,0.254162,83.37,56.57,39.53,0.171735,97.96,93.17,71.94,0.265885,98.89,96.05,71.1,0.170764,95.81,88.78,62.03,0.228319
brightness_level 4,99.03,96.81,82.94,0.245216,93.02,86.91,67.38,0.251566,96.44,93.07,52.99,0.210967,99.31,97.84,68.64,0.238852,99.03,96.99,51.64,0.261967,99.34,95.86,77.2,0.240604,99.31,98.0,51.7,0.298498,95.84,93.56,80.44,0.185016,92.11,83.61,49.75,0.227543,76.36,40.7,15.12,0.274425,97.12,85.65,73.76,0.250561,99.11,95.05,64.49,0.266074,83.19,55.7,39.79,0.182348,97.87,92.56,71.97,0.266412,98.94,96.48,72.3,0.178581,95.07,87.25,61.34,0.238575
contrast_level 1,98.98,96.16,80.35,0.214618,93.57,87.19,65.63,0.227673,96.95,92.5,46.21,0.200049,99.41,97.71,72.03,0.229657,99.17,94.63,51.77,0.291653,99.47,97.28,75.92,0.246873,99.27,97.45,48.7,0.257141,96.35,94.0,80.2,0.168,96.81,97.48,68.03,0.165555,98.78,94.2,51.78,0.20118,97.62,88.77,73.63,0.246679,98.96,96.28,64.12,0.216134,76.53,65.62,23.97,0.165937,95.88,91.08,62.83,0.253295,98.76,96.31,68.52,0.173254,96.43,92.44,62.25,0.21718
contrast_level 2,98.94,95.9,80.1,0.21887,93.49,87.27,66.15,0.23317,96.51,91.45,43.64,0.211554,99.41,97.77,72.24,0.231273,99.06,93.74,50.4,0.281099,99.44,97.22,75.36,0.247612,99.25,97.09,48.67,0.255234,95.53,93.58,76.98,0.177253,95.92,97.31,67.34,0.166206,98.64,93.55,51.11,0.209873,97.49,88.34,73.6,0.246491,98.98,96.22,64.38,0.222729,76.54,64.91,24.32,0.174274,95.29,90.21,61.48,0.246153,98.91,96.66,70.05,0.182042,96.23,92.08,61.72,0.220256
contrast_level 3,98.85,95.33,79.39,0.229593,93.22,86.7,65.87,0.249201,95.83,90.2,40.05,0.227699,99.41,97.75,72.23,0.233565,98.53,91.93,47.05,0.274689,99.36,96.89,73.75,0.251388,99.22,96.85,48.31,0.25631,95.55,93.03,76.12,0.186646,92.78,95.64,66.1,0.169987,98.29,91.89,48.18,0.223771,97.2,87.32,72.97,0.252324,98.99,95.81,64.72,0.232997,76.43,63.65,24.37,0.190222,94.16,88.31,58.9,0.24231,98.95,96.39,71.12,0.199197,95.78,91.18,60.61,0.227993
contrast_level 4,98.28,92.93,74.23,0.251881,92.92,85.25,64.78,0.279434,95.26,86.93,33.61,0.263672,99.3,96.9,71.77,0.241884,98.53,92.49,46.78,0.276072,98.7,93.94,64.37,0.27041,99.08,94.97,46.16,0.262623,94.73,91.4,74.14,0.21114,84.1,86.74,50.41,0.197571,96.91,87.55,41.96,0.26003,95.95,84.79,70.45,0.268023,98.95,95.43,64.44,0.261318,74.69,59.69,22.54,0.235454,91.72,84.29,52.81,0.245,97.05,89.28,56.41,0.253556,94.41,88.17,55.66,0.251871
rotation_level 1,99.39,97.65,83.89,0.218854,93.37,84.04,62.65,0.209466,97.3,91.05,50.44,0.159985,99.48,98.05,73.22,0.24111,99.26,97.9,53.05,0.286655,99.43,97.82,74.79,0.24496,99.32,97.65,55.48,0.289716,96.52,94.72,80.88,0.167871,96.28,98.01,57.59,0.172207,98.52,93.92,47.11,0.1894,97.8,91.85,75.72,0.262497,99.19,95.43,64.31,0.243879,87.09,56.8,41.96,0.169124,98.65,92.0,76.47,0.254826,98.35,95.01,68.07,0.154846,97.33,92.13,64.38,0.217693
rotation_level 2,99.35,97.56,83.38,0.218159,93.26,84.45,62.4,0.208605,97.35,90.14,50.97,0.15894,99.47,98.28,73.56,0.242572,99.17,95.9,52.19,0.292378,99.42,97.52,73.98,0.249953,99.32,97.52,54.36,0.286799,96.58,94.69,81.13,0.167818,96.37,97.85,57.66,0.172378,98.53,93.45,42.52,0.194391,97.89,91.98,76.2,0.261786,99.16,95.54,63.29,0.241617,86.12,56.97,44.63,0.172781,98.6,94.08,76.07,0.249317,98.36,95.09,66.91,0.15741,97.26,92.07,63.95,0.218327
rotation_level 3,99.13,96.7,80.52,0.222113,92.73,83.29,59.77,0.212378,96.84,88.31,45.99,0.164491,99.36,97.89,70.07,0.241509,99.02,96.95,47.78,0.290425,99.31,97.35,72.08,0.249642,99.26,97.19,55.09,0.297375,95.87,93.71,78.31,0.16874,95.84,96.08,50.96,0.172361,97.89,90.84,25.0,0.188414,97.73,86.92,74.65,0.262472,99.0,94.43,59.39,0.242117,84.5,54.98,38.35,0.171152,98.42,92.5,73.69,0.25539,98.09,94.44,63.87,0.159622,96.87,90.77,59.7,0.21988
rotation_level 4,98.86,95.97,78.96,0.224526,92.47,82.73,56.63,0.211669,96.1,85.97,39.03,0.163053,98.99,96.53,63.92,0.253496,98.67,96.01,37.82,0.292211,98.96,95.7,64.76,0.258194,99.02,96.45,47.62,0.287675,95.4,92.81,76.84,0.168801,94.72,94.1,44.07,0.174352,97.18,88.03,16.68,0.181149,97.27,90.06,72.49,0.267685,98.96,93.58,59.08,0.249584,82.55,54.29,33.8,0.170046,98.1,89.08,70.5,0.247171,97.42,92.51,57.09,0.156838,96.31,89.59,54.62,0.22043
zooming_level 1,98.83,95.86,81.38,0.214043,95.76,90.49,73.65,0.20891,97.63,97.71,55.24,0.197378,99.23,97.52,68.3,0.231248,98.79,94.8,47.29,0.256223,99.27,95.33,76.61,0.240337,99.55,98.53,54.19,0.298988,96.19,92.46,85.07,0.166513,97.63,96.87,75.21,0.155932,99.22,95.42,55.06,0.190374,97.14,90.51,75.19,0.220311,98.6,95.17,69.12,0.209927,76.33,55.03,32.23,0.142337,98.79,94.06,71.36,0.276368,98.77,94.48,70.48,0.16812,96.78,92.28,66.03,0.211801
zooming_level 2,98.72,95.36,81.36,0.211108,95.52,90.09,74.09,0.210688,97.23,97.18,54.75,0.201489,99.2,97.16,70.24,0.23051,98.53,92.88,46.12,0.254143,99.22,94.12,76.81,0.244241,99.53,98.58,54.61,0.299192,95.85,92.18,84.89,0.170116,97.6,96.04,75.37,0.160419,99.12,94.16,58.19,0.196835,97.04,90.41,75.59,0.222397,98.57,94.88,70.09,0.209302,75.14,54.17,32.83,0.144648,98.75,93.53,71.89,0.279065,98.91,92.65,72.31,0.17395,96.6,91.56,66.61,0.213874
zooming_level 3,98.55,95.36,81.53,0.215294,95.02,89.36,74.63,0.214561,96.91,96.96,55.66,0.201627,99.22,97.64,72.13,0.230495,98.5,93.92,46.77,0.245641,99.16,93.09,77.15,0.246862,99.5,98.45,55.76,0.295241,95.53,89.03,84.82,0.1719,97.39,96.1,75.8,0.161777,99.18,90.87,58.82,0.200899,96.94,89.59,75.69,0.225987,98.53,94.01,71.39,0.220842,74.69,48.83,33.2,0.146499,98.77,96.14,72.69,0.273487,98.49,92.53,72.43,0.193894,96.43,90.79,67.23,0.216334
zooming_level 4,98.45,94.79,82.41,0.219604,94.8,88.82,74.45,0.216444,96.75,96.8,54.87,0.201613,99.09,96.96,72.29,0.2234,98.45,93.54,47.13,0.249196,99.09,93.84,77.09,0.250721,99.49,98.34,57.2,0.295901,95.11,91.53,84.2,0.174981,97.31,94.86,75.82,0.167734,99.2,91.31,58.29,0.202074,96.77,87.19,75.83,0.221499,98.47,92.2,71.85,0.221424,73.04,49.13,33.32,0.14624,98.68,95.28,73.16,0.273778,98.37,88.89,73.79,0.206806,96.2,90.23,67.45,0.218094
shifting_level 1,98.65,96.54,79.99,0.20876,95.19,92.14,62.22,0.206377,98.35,95.14,57.89,0.184359,99.37,97.91,71.17,0.228645,99.19,95.92,50.79,0.269367,99.41,97.59,77.21,0.243766,99.02,97.39,45.22,0.267373,96.87,95.03,81.31,0.167638,96.46,97.78,65.72,0.163682,99.05,96.07,54.34,0.194402,97.81,89.91,71.73,0.23784,99.46,97.2,61.71,0.252893,80.6,74.88,35.69,0.169466,96.2,93.59,62.5,0.278063,98.78,96.76,69.46,0.160057,96.96,94.26,63.13,0.215513
shifting_level 2,98.67,96.66,80.18,0.212764,94.67,91.25,62.37,0.20941,98.25,95.66,58.3,0.179253,99.4,98.08,71.42,0.235678,99.06,93.71,50.13,0.2662,99.41,97.13,76.65,0.243014,99.05,97.54,45.9,0.274604,96.95,94.86,81.1,0.169011,96.73,97.5,66.0,0.162522,99.06,95.73,53.45,0.1934,97.79,88.39,71.91,0.245883,99.46,97.19,60.46,0.268626,80.62,74.54,35.47,0.176469,95.96,91.74,61.93,0.274077,98.66,96.66,69.16,0.158837,96.92,93.78,62.96,0.217983
shifting_level 3,98.75,96.78,79.76,0.220968,94.93,91.94,62.16,0.208813,98.32,95.82,57.78,0.178276,99.36,97.61,69.98,0.226916,99.19,95.32,52.25,0.269969,99.41,97.0,76.69,0.243554,99.1,97.64,47.54,0.277341,96.88,95.15,80.7,0.169215,97.08,97.62,66.41,0.16218,99.05,95.4,51.55,0.199844,97.87,92.06,72.16,0.24233,99.45,97.21,57.68,0.261467,81.57,74.39,36.9,0.164285,96.38,92.5,64.03,0.2766,98.62,96.5,68.99,0.163893,97.06,94.2,62.97,0.21771
shifting_level 4,98.22,95.16,75.88,0.21731,94.26,90.18,59.29,0.215818,97.46,92.06,40.48,0.176633,99.26,97.63,68.03,0.23799,98.8,89.08,45.83,0.277521,99.31,97.22,75.31,0.248372,98.85,97.01,42.24,0.270926,96.63,94.12,79.02,0.172475,95.87,96.6,60.8,0.176759,98.31,90.88,23.32,0.188548,97.71,80.49,70.45,0.249367,99.48,96.39,65.2,0.263033,80.13,73.47,34.18,0.165586,95.79,92.54,59.51,0.281338,97.88,91.12,57.55,0.162774,96.53,91.6,57.14,0.220297
